,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.7465
1,How often are which empirical methods used over time?,How frequently are experiments used as a research method in empirical RE studies?,0.7516
2,Which sub-fields of SE and RE do the empirical studies cover over time?,Which empirical studies have had the most significant impact on RE theory and practice?,0.6951
3, How do the authors justify the lack of a proper study?,Which empirical studies have had the most significant impact on RE theory and practice?,0.4421
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.6366
5,How many empirical studies are by authors working for large software development companies?,How are empirical RE studies conducted in large-scale software projects compared to small-scale projects?,0.6791
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.6086
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the adoption of empirical research methods in RE evolved over time?,0.6755
8,How do the authors justify the selection and combination of empirical methods and design elements?,What methodologies are employed in the design and execution of empirical RE studies?,0.6841
9,How often are which empirical methods used?,How frequently are experiments used as a research method in empirical RE studies?,0.7506
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How has the adoption of empirical research methods in RE evolved over time?,0.736
11,How has the proportion of replications evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.3827
12,How has the use of triangulation for research design evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.4773
13,How often are those who conduct the studies also the authors of the papers?,How frequently are experiments used as a research method in empirical RE studies?,0.4859
14,How do the authors justify preventing bias in the study results?,How do empirical studies manage the biases and assumptions in RE research?,0.6237
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.5045
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.663
17,How often are which statistical methods used?,How frequently are experiments used as a research method in empirical RE studies?,0.6523
18,How has the use of statistical methods evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.7064
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How has the adoption of empirical research methods in RE evolved over time?,0.4809
20,How has the definition of the population evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.3694
21,How has the use of power analysis and effect size estimation evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.3991
22,How has the reporting of threats to validity evolved over time?,What are the methodological trends in empirical research on security requirements?,0.4008
23,What types of threats to validity do the authors report?,How do researchers ensure the reliability and validity of empirical studies in Requirements Engineering?,0.3712
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.6316
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.7347
26,How has the reporting of the subjects evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.4493
27,How has the reporting of the objects of study / treatments evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.5733
28,How has the reporting of the tasks evolved over time?,What are the historical trends in empirical research methodologies in Requirements Engineering (RE) over the past decades?,0.4604
29,How has the reporting of the setting evolved over time?,How do empirical findings influence the implementation of standards in RE?,0.4161
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How do empirical research findings in RE inform industry practices?,0.5555
31,How has the the reporting of the population evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.4243
32,How has the reporting of the context evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.3723
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What are the main findings from empirical research on requirements prioritization techniques?,0.3251
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How are conflicting requirements managed according to empirical research findings?,0.3063
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do empirical studies compare the effectiveness of different requirement elicitation methods?,0.3428
36,Do the authors report the selected context of their study with specific characteristics?,What methodologies are employed in the design and execution of empirical RE studies?,0.4902
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How frequently are experiments used as a research method in empirical RE studies?,0.6418
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How has the adoption of empirical research methods in RE evolved over time?,0.5954
39,How has the reporting of research questions and answers evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.6377
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.5021
41,Do the authors use a well defined taxonomy for their research design?,What methodological frameworks are proposed for empirical research in Requirements Engineering?,0.4409
42,Do the authors use other channels to publish their results for making them available to industrial users?,How do empirical research findings in RE inform industry practices?,0.4559
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What methodologies are employed in the design and execution of empirical RE studies?,0.6102
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",How has the adoption of empirical research methods in RE evolved over time?,0.7241
45,Have the authors done a systematic review of related work?,What methodologies are employed in the design and execution of empirical RE studies?,0.4315
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",How has the adoption of empirical research methods in RE evolved over time?,0.4917
47,How many publications are analyzed in (systematic literature) reviews?,How frequently are experiments used as a research method in empirical RE studies?,0.4886
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How do empirical findings influence the implementation of standards in RE?,0.5347
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What methodologies are employed in the design and execution of empirical RE studies?,0.4177
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",What are the most common data collection methods used in empirical research on RE?,0.361
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,How do empirical studies evaluate the effectiveness of different RE tools?,0.4484
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What are the most common data collection methods used in empirical research on RE?,0.4327
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,What metrics are commonly used to measure the success of RE techniques in empirical studies?,0.5668
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.6574
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,What metrics are commonly used to measure the success of RE techniques in empirical studies?,0.5226
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.6392
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,What role do empirical studies play in the development of RE frameworks and methodologies?,0.649
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,What role do empirical studies play in the development of RE frameworks and methodologies?,0.6671
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,What role do empirical studies play in the development of RE frameworks and methodologies?,0.5887
60,How many different empirical methods are used per publication?,What methodologies are employed in the design and execution of empirical RE studies?,0.6447
61,How has the number of empirical methods used per publication evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.7618
62,Which methods are used to synthesize evidence from data of different empirical methods?,What methodologies are employed in the design and execution of empirical RE studies?,0.6603
63,How many studies incorporate theories?,Which empirical studies have had the most significant impact on RE theory and practice?,0.6142
64,How has the incorporation of theories in studies evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.632
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",Which empirical studies have had the most significant impact on RE theory and practice?,0.5079
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",Which empirical studies have had the most significant impact on RE theory and practice?,0.5521
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",Which empirical studies have had the most significant impact on RE theory and practice?,0.5665
68,How many theories from the SE and RE are there?,Which empirical studies have had the most significant impact on RE theory and practice?,0.5782
69,How has the number of theories from SE and RE evolved over time?,How has the adoption of empirical research methods in RE evolved over time?,0.545
