,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How have empirical research methods evolved in the context of requirements engineering over the years?,0.5229
1,How often are which empirical methods used over time?,What are the most common research methods used in empirical requirements engineering studies?,0.5759
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How have empirical research methods evolved in the context of requirements engineering over the years?,0.5236
3, How do the authors justify the lack of a proper study?,What is the role of empirical research in identifying gaps and proposing improvements in requirements engineering?,0.3341
4,How has the proportion of papers that do not have an empirical study evolved over time?,How have empirical research methods evolved in the context of requirements engineering over the years?,0.4693
5,How many empirical studies are by authors working for large software development companies?,How are empirical requirements engineering studies typically reported and documented?,0.5795
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How have empirical research methods evolved in the context of requirements engineering over the years?,0.5088
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How have empirical research methods evolved in the context of requirements engineering over the years?,0.4567
8,How do the authors justify the selection and combination of empirical methods and design elements?,What empirical methods are mostly used in requirements engineering research?,0.6163
9,How often are which empirical methods used?,What are the most common research methods used in empirical requirements engineering studies?,0.6176
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How have empirical research methods evolved in the context of requirements engineering over the years?,0.553
11,How has the proportion of replications evolved over time?,How are replication studies conducted in requirements engineering research to verify initial findings?,0.4181
12,How has the use of triangulation for research design evolved over time?,How have empirical research methods evolved in the context of requirements engineering over the years?,0.3981
13,How often are those who conduct the studies also the authors of the papers?,How are empirical requirements engineering studies typically reported and documented?,0.3164
14,How do the authors justify preventing bias in the study results?,How can empirical requirements engineering studies be replicated to confirm the results?,0.3105
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How can empirical requirements engineering studies be replicated to confirm the results?,0.4125
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How do requirements engineering methods evolve over time based on empirical evidence?,0.4794
17,How often are which statistical methods used?,What are the most common research methods used in empirical requirements engineering studies?,0.5115
18,How has the use of statistical methods evolved over time?,How have empirical research methods evolved in the context of requirements engineering over the years?,0.4984
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do qualitative and quantitative research methods compare in requirements engineering studies?,0.3695
20,How has the definition of the population evolved over time?,How do empirical studies address the traceability of requirements throughout the development lifecycle?,0.2165
21,How has the use of power analysis and effect size estimation evolved over time?,What empirical data exists regarding the adoption of requirements engineering techniques in small and medium enterprises (SMEs)?,0.321
22,How has the reporting of threats to validity evolved over time?,How are empirical requirements engineering studies typically reported and documented?,0.3331
23,What types of threats to validity do the authors report?,How are empirical requirements engineering studies typically reported and documented?,0.3106
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How have empirical research methods evolved in the context of requirements engineering over the years?,0.3956
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How have empirical research methods evolved in the context of requirements engineering over the years?,0.6054
26,How has the reporting of the subjects evolved over time?,How have empirical research methods evolved in the context of requirements engineering over the years?,0.3775
27,How has the reporting of the objects of study / treatments evolved over time?,How are empirical requirements engineering studies typically reported and documented?,0.4385
28,How has the reporting of the tasks evolved over time?,How do requirements engineering methods evolve over time based on empirical evidence?,0.4769
29,How has the reporting of the setting evolved over time?,How do requirements engineering methods evolve over time based on empirical evidence?,0.3702
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How are empirical requirements engineering studies typically reported and documented?,0.4297
31,How has the the reporting of the population evolved over time?,How do requirements engineering methods evolve over time based on empirical evidence?,0.2452
32,How has the reporting of the context evolved over time?,How have empirical research methods evolved in the context of requirements engineering over the years?,0.3883
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do different requirements elicitation techniques compare in empirical studies?,0.3315
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,What is the impact of documentation quality on requirements engineering success?,0.3098
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do different requirements elicitation techniques compare in empirical studies?,0.3496
36,Do the authors report the selected context of their study with specific characteristics?,How are empirical requirements engineering studies typically reported and documented?,0.4892
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How can empirical requirements engineering studies be replicated to confirm the results?,0.3735
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How have empirical research methods evolved in the context of requirements engineering over the years?,0.4522
39,How has the reporting of research questions and answers evolved over time?,How have empirical research methods evolved in the context of requirements engineering over the years?,0.4929
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How have empirical research methods evolved in the context of requirements engineering over the years?,0.3346
41,Do the authors use a well defined taxonomy for their research design?,What are the common practices used in the requirements engineering community for designing empirical research?,0.476
42,Do the authors use other channels to publish their results for making them available to industrial users?,How can knowledge from empirical requirements engineering studies be effectively transferred to industry?,0.3242
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What are the most common research methods used in empirical requirements engineering studies?,0.5371
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",How have empirical research methods evolved in the context of requirements engineering over the years?,0.5725
45,Have the authors done a systematic review of related work?,How are empirical requirements engineering studies typically reported and documented?,0.3948
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",How are empirical requirements engineering studies typically reported and documented?,0.438
47,How many publications are analyzed in (systematic literature) reviews?,How are empirical requirements engineering studies typically reported and documented?,0.4752
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How are empirical requirements engineering studies typically reported and documented?,0.4266
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",How are empirical requirements engineering studies typically reported and documented?,0.4203
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",To what extent is empirical research in requirements engineering integrated into SE practice?,0.3024
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,How effective are cross-disciplinary research methods in empirical requirements engineering?,0.3483
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,Which empirical studies have provided the most significant contributions to requirements engineering literature?,0.3749
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How are empirical requirements engineering studies typically reported and documented?,0.4779
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How have empirical research methods evolved in the context of requirements engineering over the years?,0.4793
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How are empirical requirements engineering studies typically reported and documented?,0.4481
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,How have empirical research methods evolved in the context of requirements engineering over the years?,0.481
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,To what extent is empirical research in requirements engineering integrated into SE practice?,0.5955
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,To what extent is empirical research in requirements engineering integrated into SE practice?,0.5975
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,How have empirical research methods evolved in the context of requirements engineering over the years?,0.5761
60,How many different empirical methods are used per publication?,What are the most common research methods used in empirical requirements engineering studies?,0.5975
61,How has the number of empirical methods used per publication evolved over time?,How have empirical research methods evolved in the context of requirements engineering over the years?,0.5889
62,Which methods are used to synthesize evidence from data of different empirical methods?,What are the most common research methods used in empirical requirements engineering studies?,0.5773
63,How many studies incorporate theories?,What empirical evidence supports the use of grounded theory in requirements engineering research?,0.3748
64,How has the incorporation of theories in studies evolved over time?,How have empirical research methods evolved in the context of requirements engineering over the years?,0.4014
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",What empirical evidence supports the use of grounded theory in requirements engineering research?,0.3945
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",What empirical evidence supports the use of grounded theory in requirements engineering research?,0.318
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",What empirical evidence supports the use of grounded theory in requirements engineering research?,0.3164
68,How many theories from the SE and RE are there?,What empirical evidence supports the use of grounded theory in requirements engineering research?,0.3144
69,How has the number of theories from SE and RE evolved over time?,How do requirements engineering methods evolve over time based on empirical evidence?,0.3852
70,"""On which levels of sophistication are the theories from SE and RE? (level 1, level 2, or level 3 defined in Sjøberg et al. [1])""",What type of questions can and should be asked to understand requirements engineering (RE) practice?,0.3416
71,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,What empirical evidence supports the use of grounded theory in requirements engineering research?,0.329
72,How has the proportion of each of the three levels of sophistication for theories from SE and RE evolved over time?,How do requirements engineering methods evolve over time based on empirical evidence?,0.3366
73,"""Do the authors use standards to describe the theories incorporated (used, tested, modified, formulated)?""",How do empirical requirements engineering studies influence the certification and standardization of the field?,0.4147
74,How often are standards used to describe the theories incorporated?,How does empirical evidence support the standardization of the requirements engineering process?,0.4151
75,How has the use of standards to describe the theories incorporated evolved over time?,How does empirical evidence support the standardization of the requirements engineering process?,0.4506
76,Do the authors refer to a reference (website or systematic review) that systematizes and characterizes the theory incorporated?,How are empirical requirements engineering studies typically reported and documented?,0.3854
