,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How often is the population described in empirical research conducted by RE practitioners?,0.6473
1,How often are which empirical methods used over time?,How frequently do researchers validate the operationalizations in their empirical studies?,0.6193
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the relevant components and relationships described for representing empirical studies conceptually in RE?,0.7251
3, How do the authors justify the lack of a proper study?,What practices are considered useful to improve the understanding of the research problem?,0.5934
4,How has the proportion of papers that do not have an empirical study evolved over time?,How often is the population described in empirical research conducted by RE practitioners?,0.5733
5,How many empirical studies are by authors working for large software development companies?,What common practices exist in designing and reporting empirical research carried out by researchers and practitioners?,0.592
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How often is the population described in empirical research conducted by RE practitioners?,0.5361
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How adaptable is the framework for structuring empirical research to the incorporation of new findings in RE?,0.5554
8,How do the authors justify the selection and combination of empirical methods and design elements?,Which recommended practices reported in the literature do researchers and practitioners consider useful for designing and reporting empirical research?,0.6083
9,How often are which empirical methods used?,How frequently do researchers validate the operationalizations in their empirical studies?,0.6225
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",Which types of questions should empirical RE studies include that were not found in previous studies?,0.6107
11,How has the proportion of replications evolved over time?,How does standardization contribute to the replication of empirical RE studies over time?,0.4447
12,How has the use of triangulation for research design evolved over time?,Which practices are deemed useful to improve research design in RE?,0.5288
13,How often are those who conduct the studies also the authors of the papers?,How often do RE researchers review the current state of knowledge related to their empirical research?,0.5116
14,How do the authors justify preventing bias in the study results?,How do RE researchers justify the representativeness of the object of study for the population in their empirical research?,0.5415
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How often is the population described in empirical research conducted by RE practitioners?,0.4471
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,Which practice is the least applied by RE researchers for designing better research according to their empirical studies?,0.4835
17,How often are which statistical methods used?,What patterns of practice usage can be identified from large studies data in RE?,0.5747
18,How has the use of statistical methods evolved over time?,What assumptions of inference techniques are typically considered by RE researchers in their empirical studies?,0.5247
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How frequent is the consideration of all assumptions of inference techniques by RE researchers?,0.6664
20,How has the definition of the population evolved over time?,To what extent is the description of the population deemed useful by RE researchers to understand their research problem?,0.5125
21,How has the use of power analysis and effect size estimation evolved over time?,How often do RE researchers specify the instruments needed for measurement in their studies?,0.4094
22,How has the reporting of threats to validity evolved over time?,How frequently do researchers validate the operationalizations in their empirical studies?,0.487
23,What types of threats to validity do the authors report?,How do RE researchers assess the plausibility of their explanations?,0.4509
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do RE researchers justify the acquisition process of the objects of study in their empirical studies?,0.5541
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How do RE researchers structure their empirical studies based on empirical evidence integral representation?,0.6364
26,How has the reporting of the subjects evolved over time?,Which practices can improve the reporting of empirical results in RE studies?,0.492
27,How has the reporting of the objects of study / treatments evolved over time?,Which practices can improve the reporting of empirical results in RE studies?,0.5899
28,How has the reporting of the tasks evolved over time?,What common practices exist in designing and reporting empirical research carried out by researchers and practitioners?,0.452
29,How has the reporting of the setting evolved over time?,What common practices exist in designing and reporting empirical research carried out by researchers and practitioners?,0.4536
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What is the general perception of the usefulness of specifying measurement instruments and procedures among RE researchers?,0.5175
31,How has the the reporting of the population evolved over time?,To what extent is the description of the population deemed useful by RE researchers to understand their research problem?,0.526
32,How has the reporting of the context evolved over time?,How do generalizations of quantitative results consider context factors in RE research?,0.4889
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do generalizations of quantitative results consider context factors in RE research?,0.4051
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do generalizations of quantitative results consider context factors in RE research?,0.3933
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do generalizations of quantitative results consider context factors in RE research?,0.4412
36,Do the authors report the selected context of their study with specific characteristics?,Do researchers usually define a conceptual framework for the phenomena to be investigated in their empirical studies?,0.6014
37,Does the research design allow for efficient reuse of study (results) by other researchers?,Do RE researchers justify the acquisition process of the study objects in their empirical research?,0.6725
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How do RE researchers justify the acquisition process of the objects of study in their empirical studies?,0.5063
39,How has the reporting of research questions and answers evolved over time?,Do RE researchers explicitly answer the research questions in their studies?,0.5646
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How does standardization contribute to the replication of empirical RE studies over time?,0.3941
41,Do the authors use a well defined taxonomy for their research design?,Do researchers usually define a conceptual framework for the phenomena to be investigated in their empirical studies?,0.5361
42,Do the authors use other channels to publish their results for making them available to industrial users?,What common practices exist in designing and reporting empirical research carried out by researchers and practitioners?,0.409
