,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How frequently do researchers describe the population being studied in their empirical research?,0.696
1,How often are which empirical methods used over time?,How frequently do researchers describe the population being studied in their empirical research?,0.6065
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How frequently do researchers describe the population being studied in their empirical research?,0.5793
3, How do the authors justify the lack of a proper study?,How frequently do researchers describe the population being studied in their empirical research?,0.5052
4,How has the proportion of papers that do not have an empirical study evolved over time?,How frequently do researchers describe the population being studied in their empirical research?,0.604
5,How many empirical studies are by authors working for large software development companies?,How often do researchers in Requirements Engineering describe the populations studied in empirical research?,0.5712
6,How has the proportion of studies by authors working for large software development companies evolved over time?,What percentage of empirical researchers in Requirements Engineering justify the acquisition process of their study objects?,0.5476
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How frequently do researchers describe the population being studied in their empirical research?,0.4523
8,How do the authors justify the selection and combination of empirical methods and design elements?,To what extent do researchers in Requirements Engineering consider the representativeness of the objects of study in empirical research?,0.5196
9,How often are which empirical methods used?,How frequently do researchers describe the population being studied in their empirical research?,0.5985
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How frequently do researchers describe the population being studied in their empirical research?,0.5981
11,How has the proportion of replications evolved over time?,How frequently do researchers describe the population being studied in their empirical research?,0.3143
12,How has the use of triangulation for research design evolved over time?,How relevant is the specification of treatment planning in empirical research design within Requirements Engineering?,0.3797
13,How often are those who conduct the studies also the authors of the papers?,How frequently do researchers describe the population being studied in their empirical research?,0.5868
14,How do the authors justify preventing bias in the study results?,To what extent do researchers in Requirements Engineering justify the representativeness of study objects?,0.4315
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How often do empirical researchers in Requirements Engineering explain their observations using underlying mechanisms or available theories?,0.3944
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the perceived levels of usefulness of practices such as defining improvement goals and reviewing current knowledge in empirical research in Requirements Engineering?,0.3656
17,How often are which statistical methods used?,How frequently do researchers describe the population being studied in their empirical research?,0.5741
18,How has the use of statistical methods evolved over time?,How frequently do researchers describe the population being studied in their empirical research?,0.4545
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How common is the practice of considering all assumptions of inference techniques in empirical research in Requirements Engineering?,0.5959
20,How has the definition of the population evolved over time?,How frequently do researchers describe the population being studied in their empirical research?,0.5111
21,How has the use of power analysis and effect size estimation evolved over time?,How frequently do researchers in Requirements Engineering consider the validity of measurement procedures in empirical studies?,0.3439
22,How has the reporting of threats to validity evolved over time?,How frequently do researchers in Requirements Engineering consider the validity of measurement procedures in empirical studies?,0.3678
23,What types of threats to validity do the authors report?,How often are ethical considerations included in empirical research involving human subjects in Requirements Engineering?,0.3585
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,To what extent are the definitions of relevant concepts of phenomena considered useful in understanding research problems?,0.496
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What percentage of empirical researchers in Requirements Engineering justify the acquisition process of their study objects?,0.5298
26,How has the reporting of the subjects evolved over time?,How often do empirical research reports in Requirements Engineering describe deviations from the acquisition plan of study objects?,0.4518
