,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are the trends in the use of empirical methods in RE over recent years?,0.6806
1,How often are which empirical methods used over time?,What are the trends in the use of empirical methods in RE over recent years?,0.8285
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the trends in the use of empirical methods in RE over recent years?,0.7174
3, How do the authors justify the lack of a proper study?,How useful are practices recommended for improving the understanding of research problems in RE studies?,0.5503
4,How has the proportion of papers that do not have an empirical study evolved over time?,How frequently are empirical research studies in RE published in premium journals and conferences?,0.657
5,How many empirical studies are by authors working for large software development companies?,What are the trends in the use of empirical methods in RE over recent years?,0.5616
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How frequently are empirical research studies in RE published in premium journals and conferences?,0.5089
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How do researchers justify the choice of data analysis methods in RE research?,0.5213
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the trends in the use of empirical methods in RE over recent years?,0.6699
9,How often are which empirical methods used?,What are the trends in the use of empirical methods in RE over recent years?,0.8278
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the trends in the use of empirical methods in RE over recent years?,0.6436
11,How has the proportion of replications evolved over time?,How frequently are empirical research studies in RE published in premium journals and conferences?,0.3741
12,How has the use of triangulation for research design evolved over time?,How useful are practices recommended for improving research design in RE studies?,0.4836
13,How often are those who conduct the studies also the authors of the papers?,How frequently are empirical research studies in RE published in premium journals and conferences?,0.5718
14,How do the authors justify preventing bias in the study results?,What is the perceived usefulness of considering all assumptions of inference techniques in RE studies?,0.472
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How frequently is the plausibility of explanations assessed in RE research?,0.4527
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the trends in the use of empirical methods in RE over recent years?,0.5983
17,How often are which statistical methods used?,How often are quantitative methods used in RE research?,0.7391
18,How has the use of statistical methods evolved over time?,What are the trends in the use of empirical methods in RE over recent years?,0.6164
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How frequently are the assumptions of inference techniques considered in RE studies?,0.6392
20,How has the definition of the population evolved over time?,What practices are commonly followed for describing the population to be investigated?,0.4785
21,How has the use of power analysis and effect size estimation evolved over time?,How frequently are instruments specified for measurement in RE research?,0.4108
22,How has the reporting of threats to validity evolved over time?,What are the perceived challenges in reporting empirical research in RE?,0.4847
23,What types of threats to validity do the authors report?,How frequently are ethical considerations overlooked in RE research?,0.482
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How often is grounded theory used in empirical RE research?,0.5692
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What are the trends in the use of empirical methods in RE over recent years?,0.6803
26,How has the reporting of the subjects evolved over time?,How often do RE researchers report what actually happened during the execution of empirical research?,0.5159
27,How has the reporting of the objects of study / treatments evolved over time?,How often do RE researchers report what actually happened during the execution of empirical research?,0.5922
28,How has the reporting of the tasks evolved over time?,How often do RE researchers report what actually happened during the execution of empirical research?,0.5214
29,How has the reporting of the setting evolved over time?,How often do RE researchers report what actually happened during the execution of empirical research?,0.4512
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How often are empirical research practices in RE evaluated using checklists?,0.5947
31,How has the the reporting of the population evolved over time?,What practices are commonly followed for describing the population to be investigated?,0.5493
32,How has the reporting of the context evolved over time?,What are the perceived challenges in reporting empirical research in RE?,0.4279
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What is the perceived usefulness of defining relevant concepts of the phenomena to be investigated?,0.3941
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How frequently is the plausibility of explanations assessed in RE research?,0.3736
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,What is the perceived usefulness of defining relevant concepts of the phenomena to be investigated?,0.3948
36,Do the authors report the selected context of their study with specific characteristics?,What practices are commonly used for contextualizing the research problem in RE studies?,0.5454
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How useful are practices recommended for improving research design in RE studies?,0.6753
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How do researchers justify the choice of data collection methods in RE research?,0.5245
39,How has the reporting of research questions and answers evolved over time?,How often are research questions explicitly answered in RE research reports?,0.6808
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How often is ethnography used in empirical RE research?,0.4607
41,Do the authors use a well defined taxonomy for their research design?,What practices are commonly used for the formulation of research questions in RE studies?,0.5014
42,Do the authors use other channels to publish their results for making them available to industrial users?,How do researchers justify the choice of data collection methods in RE research?,0.3685
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",Which recommended practices are considered useful for designing empirical research?,0.6265
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What are the trends in the use of empirical methods in RE over recent years?,0.6396
45,Have the authors done a systematic review of related work?,How useful are practices recommended for improving the analysis of research results in RE studies?,0.4463
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What are the common practices for validating empirical research findings in RE?,0.5276
47,How many publications are analyzed in (systematic literature) reviews?,How frequently are empirical research studies in RE published in premium journals and conferences?,0.5709
