,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the adoption of empirical research methods in Requirements Engineering evolved over the past decade?,0.4976
1,How often are which empirical methods used over time?,What empirical research methods have been most commonly used in Requirements Engineering?,0.5415
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the most frequently cited empirical studies in the field of Requirements Engineering?,0.5468
3, How do the authors justify the lack of a proper study?,How do researchers ensure the validity and reliability of empirical studies in Requirements Engineering?,0.3987
4,How has the proportion of papers that do not have an empirical study evolved over time?,How do empirical research methods adapt to the evolving nature of Requirements Engineering?,0.455
5,How many empirical studies are by authors working for large software development companies?,How do empirical research methods address the complexity of Requirements Engineering projects?,0.5651
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has the adoption of empirical research methods in Requirements Engineering evolved over the past decade?,0.5084
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How do empirical research methods adapt to the evolving nature of Requirements Engineering?,0.4213
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the benefits of using empirical research methods in Requirements Engineering?,0.6372
9,How often are which empirical methods used?,What empirical research methods have been most commonly used in Requirements Engineering?,0.5723
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How has the adoption of empirical research methods in Requirements Engineering evolved over the past decade?,0.5145
11,How has the proportion of replications evolved over time?,What role do replication studies play in empirical research on Requirements Engineering?,0.4294
12,How has the use of triangulation for research design evolved over time?,How has the adoption of empirical research methods in Requirements Engineering evolved over the past decade?,0.3815
13,How often are those who conduct the studies also the authors of the papers?,How are longitudinal studies conducted in the context of Requirements Engineering?,0.3342
14,How do the authors justify preventing bias in the study results?,How do empirical research findings influence policy-making in Requirements Engineering?,0.3631
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,What is the state of empirical evidence for requirements evolution techniques?,0.4099
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How has the adoption of empirical research methods in Requirements Engineering evolved over the past decade?,0.5031
17,How often are which statistical methods used?,What empirical research methods have been most commonly used in Requirements Engineering?,0.4775
18,How has the use of statistical methods evolved over time?,How has the adoption of empirical research methods in Requirements Engineering evolved over the past decade?,0.4746
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do different empirical research methods influence the findings on Requirements Engineering practices?,0.3761
20,How has the definition of the population evolved over time?,What is the state of empirical evidence for requirements evolution techniques?,0.2489
21,How has the use of power analysis and effect size estimation evolved over time?,How do empirical studies address the scalability of Requirements Engineering techniques?,0.3285
22,How has the reporting of threats to validity evolved over time?,How do researchers ensure the validity and reliability of empirical studies in Requirements Engineering?,0.3632
23,What types of threats to validity do the authors report?,How do researchers ensure the validity and reliability of empirical studies in Requirements Engineering?,0.3765
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do grounded theory studies contribute to the understanding of Requirements Engineering?,0.4072
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How do case studies contribute to empirical knowledge in Requirements Engineering?,0.6613
26,How has the reporting of the subjects evolved over time?,How are longitudinal studies conducted in the context of Requirements Engineering?,0.4011
27,How has the reporting of the objects of study / treatments evolved over time?,How are longitudinal studies conducted in the context of Requirements Engineering?,0.4156
28,How has the reporting of the tasks evolved over time?,What are the lessons learned from longitudinal empirical studies on Requirements Engineering?,0.4282
29,How has the reporting of the setting evolved over time?,How has the adoption of empirical research methods in Requirements Engineering evolved over the past decade?,0.3495
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What are the key findings from surveys conducted on Requirements Engineering practices?,0.4228
31,How has the the reporting of the population evolved over time?,What is the state of empirical evidence for requirements evolution techniques?,0.2541
32,How has the reporting of the context evolved over time?,How are longitudinal studies conducted in the context of Requirements Engineering?,0.3463
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What are the benefits of using empirical research methods in Requirements Engineering?,0.3449
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,What evidence exists on the effectiveness of requirements elicitation techniques?,0.2732
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,What are the benefits of using empirical research methods in Requirements Engineering?,0.3318
36,Do the authors report the selected context of their study with specific characteristics?,How are longitudinal studies conducted in the context of Requirements Engineering?,0.5023
37,Does the research design allow for efficient reuse of study (results) by other researchers?,What are the benefits of using empirical research methods in Requirements Engineering?,0.3877
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How do empirical studies in Requirements Engineering handle data collection and analysis?,0.4507
39,How has the reporting of research questions and answers evolved over time?,How has the adoption of empirical research methods in Requirements Engineering evolved over the past decade?,0.4754
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How has the adoption of empirical research methods in Requirements Engineering evolved over the past decade?,0.3162
41,Do the authors use a well defined taxonomy for their research design?,What meta-studies have been conducted on empirical research practices in Requirements Engineering?,0.4599
42,Do the authors use other channels to publish their results for making them available to industrial users?,How has empirical research on Requirements Engineering been disseminated across different publication platforms?,0.3004
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",How can empirical research methods be integrated into Requirements Engineering curricula?,0.5185
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",How has the adoption of empirical research methods in Requirements Engineering evolved over the past decade?,0.5376
45,Have the authors done a systematic review of related work?,What meta-studies have been conducted on empirical research practices in Requirements Engineering?,0.3861
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What are the evidence-based recommendations for improving Requirements Engineering practices?,0.3976
47,How many publications are analyzed in (systematic literature) reviews?,What are the most frequently cited empirical studies in the field of Requirements Engineering?,0.43
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How do empirical research findings influence policy-making in Requirements Engineering?,0.4335
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What are the most frequently cited empirical studies in the field of Requirements Engineering?,0.3913
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",How do empirical studies in Requirements Engineering handle data collection and analysis?,0.2916
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,How has empirical research on Requirements Engineering been disseminated across different publication platforms?,0.3696
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What are the most frequently cited empirical studies in the field of Requirements Engineering?,0.3653
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How do researchers ensure the validity and reliability of empirical studies in Requirements Engineering?,0.5156
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How do researchers ensure the validity and reliability of empirical studies in Requirements Engineering?,0.5077
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How do researchers ensure the validity and reliability of empirical studies in Requirements Engineering?,0.4901
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,How do researchers ensure the validity and reliability of empirical studies in Requirements Engineering?,0.5006
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,How do empirical studies in Requirements Engineering handle data collection and analysis?,0.5519
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,What are the commonly used practices in Requirements Engineering empirical research?,0.5872
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,How has the adoption of empirical research methods in Requirements Engineering evolved over the past decade?,0.557
60,How many different empirical methods are used per publication?,What empirical research methods have been most commonly used in Requirements Engineering?,0.5468
61,How has the number of empirical methods used per publication evolved over time?,How has the adoption of empirical research methods in Requirements Engineering evolved over the past decade?,0.5443
62,Which methods are used to synthesize evidence from data of different empirical methods?,How are experimental methods applied in empirical research on Requirements Engineering?,0.5172
63,How many studies incorporate theories?,How do grounded theory studies contribute to the understanding of Requirements Engineering?,0.4003
64,How has the incorporation of theories in studies evolved over time?,How has the adoption of empirical research methods in Requirements Engineering evolved over the past decade?,0.3792
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",How do grounded theory studies contribute to the understanding of Requirements Engineering?,0.4328
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",How do grounded theory studies contribute to the understanding of Requirements Engineering?,0.3487
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",How do grounded theory studies contribute to the understanding of Requirements Engineering?,0.3359
68,How many theories from the SE and RE are there?,How do grounded theory studies contribute to the understanding of Requirements Engineering?,0.3078
69,How has the number of theories from SE and RE evolved over time?,What is the state of empirical evidence for requirements evolution techniques?,0.4003
70,"""On which levels of sophistication are the theories from SE and RE? (level 1, level 2, or level 3 defined in Sjøberg et al. [1])""",How do grounded theory studies contribute to the understanding of Requirements Engineering?,0.3144
71,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,How do grounded theory studies contribute to the understanding of Requirements Engineering?,0.323
72,How has the proportion of each of the three levels of sophistication for theories from SE and RE evolved over time?,What is the state of empirical evidence for requirements evolution techniques?,0.3836
73,"""Do the authors use standards to describe the theories incorporated (used, tested, modified, formulated)?""",How do empirical research findings influence the development of Requirements Engineering standards?,0.4464
74,How often are standards used to describe the theories incorporated?,How do empirical research findings influence the development of Requirements Engineering standards?,0.4304
75,How has the use of standards to describe the theories incorporated evolved over time?,How do empirical research findings influence the development of Requirements Engineering standards?,0.4773
76,Do the authors refer to a reference (website or systematic review) that systematizes and characterizes the theory incorporated?,What are the most frequently cited empirical studies in the field of Requirements Engineering?,0.3574
