,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,Why do results vary among different empirical RE studies?,0.662
1,How often are which empirical methods used over time?,How frequently are empirical methods such as case studies and experiments used in RE?,0.8153
2,Which sub-fields of SE and RE do the empirical studies cover over time?,"What other types of empirical studies, aside from surveys, are conducted in RE?",0.7722
3, How do the authors justify the lack of a proper study?,How are empirical studies being used to understand RE practices better?,0.4642
4,How has the proportion of papers that do not have an empirical study evolved over time?,How frequently are empirical methods such as case studies and experiments used in RE?,0.5825
5,How many empirical studies are by authors working for large software development companies?,"What other types of empirical studies, aside from surveys, are conducted in RE?",0.5816
6,How has the proportion of studies by authors working for large software development companies evolved over time?,"What new trends are identified in empirical RE research, considering recent studies?",0.5209
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""","What new trends are identified in empirical RE research, considering recent studies?",0.5444
8,How do the authors justify the selection and combination of empirical methods and design elements?,Which empirical research methods are most frequently applied in RE?,0.655
9,How often are which empirical methods used?,How frequently are empirical methods such as case studies and experiments used in RE?,0.8372
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How frequently are empirical methods such as case studies and experiments used in RE?,0.6512
11,How has the proportion of replications evolved over time?,How can replication studies contribute to understanding RE practices over time?,0.5978
12,How has the use of triangulation for research design evolved over time?,Which popular techniques in RE research are unknown in the industry?,0.438
13,How often are those who conduct the studies also the authors of the papers?,How frequently are empirical methods such as case studies and experiments used in RE?,0.4742
14,How do the authors justify preventing bias in the study results?,Why do results vary among different empirical RE studies?,0.4737
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,What gaps exist in empirical evidence for RE technique adoption?,0.5299
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,Which popular techniques in RE research are unknown in the industry?,0.5808
17,How often are which statistical methods used?,How frequently are empirical methods such as case studies and experiments used in RE?,0.682
18,How has the use of statistical methods evolved over time?,How frequently are empirical methods such as case studies and experiments used in RE?,0.5332
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What is the significance of methodological advice in planning empirical SE studies?,0.48
20,How has the definition of the population evolved over time?,How can replication studies contribute to understanding RE practices over time?,0.2842
21,How has the use of power analysis and effect size estimation evolved over time?,How does empirical research address the scaling of RE techniques in large projects?,0.3899
22,How has the reporting of threats to validity evolved over time?,What evidence do we have about current RE practices?,0.4085
23,What types of threats to validity do the authors report?,What role do empirical studies play in validating RE techniques?,0.4029
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How does the diversity in empirical approaches impact RE practice?,0.5543
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How frequently are empirical methods such as case studies and experiments used in RE?,0.7255
26,How has the reporting of the subjects evolved over time?,How can replication studies contribute to understanding RE practices over time?,0.4435
27,How has the reporting of the objects of study / treatments evolved over time?,How do new studies in RE practice compare with previous studies?,0.5307
28,How has the reporting of the tasks evolved over time?,How have empirical studies in Requirements Engineering evolved over the last decade?,0.4621
29,How has the reporting of the setting evolved over time?,How can replication studies contribute to understanding RE practices over time?,0.4105
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How do different studies assess the usability of empirical guidelines in RE?,0.5137
31,How has the the reporting of the population evolved over time?,"What new trends are identified in empirical RE research, considering recent studies?",0.3728
32,How has the reporting of the context evolved over time?,What are the key findings regarding context factors in RE empirical studies?,0.5414
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What are the key findings regarding context factors in RE empirical studies?,0.4456
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,What role do context-specific variables play in empirical RE studies?,0.409
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,What are the key findings regarding context factors in RE empirical studies?,0.4761
36,Do the authors report the selected context of their study with specific characteristics?,What are the key findings regarding context factors in RE empirical studies?,0.638
37,Does the research design allow for efficient reuse of study (results) by other researchers?,Why is it essential for RE research to combine practitioner insights with academic findings?,0.5824
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",Which popular techniques in RE research are unknown in the industry?,0.4729
39,How has the reporting of research questions and answers evolved over time?,"What new trends are identified in empirical RE research, considering recent studies?",0.5255
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How can terminology standardization impact RE empirical study replication?,0.4006
41,Do the authors use a well defined taxonomy for their research design?,How can terminology standardization impact RE empirical study replication?,0.4521
42,Do the authors use other channels to publish their results for making them available to industrial users?,How effective is the collaboration between academia and industry in RE empirical studies?,0.4368
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What systematic reviews exist on empirical RE methods?,0.6665
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What systematic reviews exist on empirical RE methods?,0.6808
45,Have the authors done a systematic review of related work?,What systematic reviews exist on empirical RE methods?,0.5418
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What systematic reviews exist on empirical RE methods?,0.5568
47,How many publications are analyzed in (systematic literature) reviews?,What systematic reviews exist on empirical RE methods?,0.5483
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How do different studies assess the usability of empirical guidelines in RE?,0.4946
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What systematic reviews exist on empirical RE methods?,0.4962
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",What are the main focuses and gaps in current RE research?,0.3683
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,What systematic reviews exist on empirical RE methods?,0.4786
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What systematic reviews exist on empirical RE methods?,0.5166
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,"What other types of empirical studies, aside from surveys, are conducted in RE?",0.567
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How do new studies in RE practice compare with previous studies?,0.5854
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How are empirical methods applied in RE similar to those in evidence-based medicine?,0.565
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,How are empirical methods applied in RE similar to those in evidence-based medicine?,0.5867
