,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are the most frequently cited empirical studies in RE?,0.7142
1,How often are which empirical methods used over time?,How are new empirical RE methods validated and refined over time?,0.7539
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the most frequently cited empirical studies in RE?,0.7805
3, How do the authors justify the lack of a proper study?,What are the most significant problems identified in RE practice from empirical studies?,0.5152
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the most frequently cited empirical studies in RE?,0.6044
5,How many empirical studies are by authors working for large software development companies?,What are the primary sources of empirical data in RE research studies?,0.5798
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How often do empirical RE studies result in practical industry uptake?,0.5419
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How are empirical research methods evolving in the field of RE?,0.5787
8,How do the authors justify the selection and combination of empirical methods and design elements?,What influences the choice of empirical research methods in RE?,0.6943
9,How often are which empirical methods used?,How are new empirical RE methods validated and refined over time?,0.7442
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the most frequently cited empirical studies in RE?,0.6741
11,How has the proportion of replications evolved over time?,How often are empirical RE studies replicated to confirm their findings?,0.4364
12,How has the use of triangulation for research design evolved over time?,How are empirical research methods evolving in the field of RE?,0.426
13,How often are those who conduct the studies also the authors of the papers?,What are the most frequently cited empirical studies in RE?,0.5025
14,How do the authors justify preventing bias in the study results?,How are RE research agendas influenced by empirical evidence?,0.4867
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How often are empirical RE studies replicated to confirm their findings?,0.4991
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How have empirical research methods in RE improved over the past decade?,0.6431
17,How often are which statistical methods used?,What methodologies are most commonly used in empirical RE research for hypothesis testing?,0.5889
18,How has the use of statistical methods evolved over time?,How are empirical research methods evolving in the field of RE?,0.5756
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the limitations of empirical research methodologies commonly used in RE?,0.493
20,How has the definition of the population evolved over time?,How do empirical studies in RE differ by country?,0.2975
21,How has the use of power analysis and effect size estimation evolved over time?,How is the success of RE empirical studies measured?,0.3743
22,How has the reporting of threats to validity evolved over time?,How are empirical findings in RE published and disseminated?,0.4267
23,What types of threats to validity do the authors report?,How are empirical findings in RE published and disseminated?,0.4322
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How are empirical research methods evolving in the field of RE?,0.5563
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What is the role of case studies in empirical RE research?,0.7238
26,How has the reporting of the subjects evolved over time?,How are empirical findings in RE published and disseminated?,0.4798
27,How has the reporting of the objects of study / treatments evolved over time?,How are empirical findings in RE published and disseminated?,0.5543
28,How has the reporting of the tasks evolved over time?,What are the most prevalent issues found in RE tools according to empirical studies?,0.4427
29,How has the reporting of the setting evolved over time?,How are empirical findings in RE published and disseminated?,0.4472
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What standards are used for conducting and reporting empirical research in RE?,0.517
31,How has the the reporting of the population evolved over time?,How do empirical studies in RE differ by country?,0.4183
32,How has the reporting of the context evolved over time?,What impact do context factors have on the success of RE techniques according to empirical studies?,0.4443
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What influences the choice of empirical research methods in RE?,0.3943
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,What impact do context factors have on the success of RE techniques according to empirical studies?,0.357
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,What impact do context factors have on the success of RE techniques according to empirical studies?,0.4151
36,Do the authors report the selected context of their study with specific characteristics?,What common themes are found in qualitative empirical RE studies?,0.575
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How often are empirical RE studies replicated to confirm their findings?,0.5462
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",What are the emerging research questions in empirical RE?,0.541
39,How has the reporting of research questions and answers evolved over time?,How are empirical research methods evolving in the field of RE?,0.534
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,What are the most frequently cited empirical studies in RE?,0.425
41,Do the authors use a well defined taxonomy for their research design?,What standards are used for conducting and reporting empirical research in RE?,0.4421
42,Do the authors use other channels to publish their results for making them available to industrial users?,How are empirical findings in RE published and disseminated?,0.4582
