,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are the distributions of research methods used in empirical RE studies?,0.642
1,How often are which empirical methods used over time?,How often are current empirical RE methodologies revised and updated?,0.7037
2,Which sub-fields of SE and RE do the empirical studies cover over time?,Which existing theories are commonly utilized in empirical RE studies?,0.7396
3, How do the authors justify the lack of a proper study?,How do empirical RE researchers justify their choice of study objects?,0.5646
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the distributions of research methods used in empirical RE studies?,0.5724
5,How many empirical studies are by authors working for large software development companies?,What are the distributions of research methods used in empirical RE studies?,0.596
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do researchers ensure that their empirical findings are relevant to current industry practices?,0.5597
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How do RE researchers address the development contexts in empirical studies?,0.5591
8,How do the authors justify the selection and combination of empirical methods and design elements?,What methodologies are most commonly adopted in empirical RE research?,0.6512
9,How often are which empirical methods used?,What methodologies are most commonly adopted in empirical RE research?,0.7344
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the distributions of research methods used in empirical RE studies?,0.6685
11,How has the proportion of replications evolved over time?,What strategies are employed to facilitate the replication of empirical RE studies?,0.387
12,How has the use of triangulation for research design evolved over time?,How are the results of empirical RE studies visually represented in a research map?,0.4548
13,How often are those who conduct the studies also the authors of the papers?,How do RE researchers describe the population involved in their studies?,0.5004
14,How do the authors justify preventing bias in the study results?,How do empirical RE researchers justify their choice of study objects?,0.5445
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How does the empirical evidence gathered in RE affect the development of new methodologies?,0.5062
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,"How do researchers leverage empirical evaluation methods to compare RE techniques, processes, and technologies?",0.5917
17,How often are which statistical methods used?,What are the distributions of research methods used in empirical RE studies?,0.5974
18,How has the use of statistical methods evolved over time?,How does the empirical evidence gathered in RE affect the development of new methodologies?,0.5036
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do researchers ensure that their empirical findings are relevant to current industry practices?,0.4667
20,How has the definition of the population evolved over time?,How do RE researchers describe the population involved in their studies?,0.4634
21,How has the use of power analysis and effect size estimation evolved over time?,How is the success of specific RE techniques measured in empirical studies?,0.4023
22,How has the reporting of threats to validity evolved over time?,What are the common practices in reporting empirical research in RE?,0.4356
23,What types of threats to validity do the authors report?,What ethical issues are usually considered in empirical RE involving human subjects?,0.454
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,Which existing theories are commonly utilized in empirical RE studies?,0.6216
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What is the role of case studies and experiments in empirical RE?,0.6937
26,How has the reporting of the subjects evolved over time?,What are the common practices in reporting empirical research in RE?,0.488
27,How has the reporting of the objects of study / treatments evolved over time?,How do empirical RE researchers justify their choice of study objects?,0.574
28,How has the reporting of the tasks evolved over time?,What are the common practices in reporting empirical research in RE?,0.4833
29,How has the reporting of the setting evolved over time?,What are the common practices in reporting empirical research in RE?,0.4514
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How do researchers ensure that their empirical findings are relevant to current industry practices?,0.5692
31,How has the the reporting of the population evolved over time?,How do RE researchers describe the population involved in their studies?,0.5266
32,How has the reporting of the context evolved over time?,What are the common practices in reporting empirical research in RE?,0.4392
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do researchers in RE perceive their ability to put their research into a broader context?,0.4206
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do researchers in RE perceive their ability to put their research into a broader context?,0.3938
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do researchers in RE perceive their ability to put their research into a broader context?,0.4397
36,Do the authors report the selected context of their study with specific characteristics?,How do empirical RE researchers justify their choice of study objects?,0.5752
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How do empirical RE researchers justify their choice of study objects?,0.6125
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How are empirical research findings in RE documented and codified?,0.566
39,How has the reporting of research questions and answers evolved over time?,What are the common practices in reporting empirical research in RE?,0.5681
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How are empirical research findings in RE documented and codified?,0.41
41,Do the authors use a well defined taxonomy for their research design?,How do researchers address diverse terminology and variety of factors in RE studies?,0.532
42,Do the authors use other channels to publish their results for making them available to industrial users?,How do researchers ensure that their empirical findings are relevant to current industry practices?,0.4546
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What topics and artifacts are most commonly addressed in empirical RE systematic reviews and mapping studies?,0.6762
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What topics and artifacts are most commonly addressed in empirical RE systematic reviews and mapping studies?,0.6793
45,Have the authors done a systematic review of related work?,What topics and artifacts are most commonly addressed in empirical RE systematic reviews and mapping studies?,0.5924
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What topics and artifacts are most commonly addressed in empirical RE systematic reviews and mapping studies?,0.6299
47,How many publications are analyzed in (systematic literature) reviews?,What topics and artifacts are most commonly addressed in empirical RE systematic reviews and mapping studies?,0.6535
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How do researchers ensure that their empirical findings are relevant to current industry practices?,0.5626
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What topics and artifacts are most commonly addressed in empirical RE systematic reviews and mapping studies?,0.6621
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",What publication databases are most commonly used for sourcing empirical RE studies?,0.4847
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,What topics and artifacts are most commonly addressed in empirical RE systematic reviews and mapping studies?,0.5498
