,genCQ,expertCQ,cos_score
0,What kind of challenges do researchers encounter when defining constructs and variables in empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.8009
1,What kind of challenges do researchers encounter when defining constructs and variables in empirical RE studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.7809
2,In which contexts have empirical RE studies been conducted?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7740
3,How is evidence synthesized from multiple empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7643
4,What are the major trends in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7508
5,How do case studies differ from broader empirical studies in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7411
6,In which channels are empirical RE studies published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7362
7,Which are the emerging areas in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7348
8,What types of research methods are most commonly employed in empirical RE studies?,How often are which empirical methods used?,0.7243
9,What types of research methods are most commonly employed in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7198
10,How are empirical research cycles analyzed and compared in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7159
11,What kind of challenges do researchers encounter when defining constructs and variables in empirical RE studies?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.7154
12,What types of participants are typically involved in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7082
13,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7080
14,What types of research methods are most commonly employed in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7052
15,How has empirical research in various RE knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.7036
16,How often do empirical RE researchers validate the operational definitions of concepts?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.7014
17,What types of research methods are most commonly employed in empirical RE studies?,How often are which empirical methods used over time?,0.7010
18,How often do empirical RE researchers validate the operational definitions of concepts?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.7001
19,What types of research methods are most commonly employed in empirical RE studies?,How many different empirical methods are used per publication?,0.6982
20,What methodologies are suitable for synthesizing heterogeneous empirical studies in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6934
21,What data collection techniques are popular in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6912
22,What data collection techniques are popular in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6861
23,Which industries are commonly studied in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6815
24,What types of research methods are most commonly employed in empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6745
25,What are the major trends in empirical RE research?,How has the proportion of empirical studies evolved over time?,0.6734
26,How do empirical RE studies break down their processes across different industrial roles?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6729
27,In which contexts have empirical RE studies been conducted?,How has the proportion of empirical studies evolved over time?,0.6691
28,Do RE researchers consider all assumptions of inference techniques?,Do authors report that assumptions and limitations of statistical methods are met before using them?,0.6690
29,How can theories in RE be appropriately documented and shared?,How many theories from the SE and RE are there?,0.6664
30,How are empirical research cycles analyzed and compared in RE?,How has the proportion of empirical studies evolved over time?,0.6650
31,"How are the broad studies informed by specific, success-indicating criteria?",How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6592
32,How often do empirical RE researchers validate the operational definitions of concepts?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6588
33,What data collection techniques are popular in empirical RE studies?,How often are which empirical methods used?,0.6587
34,In which contexts have empirical RE studies been conducted?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6574
35,What methodologies are suitable for synthesizing heterogeneous empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6564
36,What types of research methods are most commonly employed in empirical RE studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6544
37,What types of research methods are most commonly employed in empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6542
38,What are the major trends in empirical RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6535
39,How can empirical research on RE be further developed?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6521
40,"How are the broad studies informed by specific, success-indicating criteria?",Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6520
41,In which contexts have empirical RE studies been conducted?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6517
42,How are empirical RE studies validated for reliability and generalizability?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6505
43,What data collection techniques are popular in empirical RE studies?,How often are which empirical methods used over time?,0.6499
44,In which contexts have empirical RE studies been conducted?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6497
45,How well do current empirical studies facilitate understanding and comparison of RE phenomena?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6484
46,What are the most recommended empirical research practices in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6481
47,How strong is the empirical evidence in the RE literature?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6469
48,How do case studies differ from broader empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6452
49,What types of research methods are most commonly employed in empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6446
50,How are mixed-methods approaches integrated in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6435
51,How are mixed-methods approaches integrated in empirical RE studies?,How often are which empirical methods used?,0.6431
52,In which contexts have empirical RE studies been conducted?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6421
53,How are recommended practices in empirical RE perceived by researchers?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6420
54,In which contexts have empirical RE studies been conducted?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6418
55,What data collection techniques are popular in empirical RE studies?,How many different empirical methods are used per publication?,0.6411
56,What practices are least followed by empirical RE researchers?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6411
57,"How are the broad studies informed by specific, success-indicating criteria?",Do the authors report the selected context of their study with specific characteristics?,0.6396
58,How is evidence synthesized from multiple empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6378
59,Which are the emerging areas in empirical RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6377
60,How are empirical RE studies validated for reliability and generalizability?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6370
61,Which are the emerging areas in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6355
62,How beneficial would standard RE terminology be for empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6352
63,What data collection techniques are popular in empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6335
