,genCQ,expertCQ,cos_score
0,What are the common themes in empirical RE studies over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7955
1,What are the most significant empirical studies in RE since 2000?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7528
2,What are the most significant empirical studies in RE since 2000?,How has the proportion of empirical studies evolved over time?,0.7411
3,What are the most common research questions addressed in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7405
4,What methodological trends can be observed in empirical RE research publications?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7371
5,What are the research areas that have received the most attention in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7340
6,What are the emerging trends in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7317
7,What methodological trends can be observed in empirical RE research publications?,How has the number of empirical methods used per publication evolved over time?,0.7117
8,What are the major gaps in current empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7085
9,What are the benefits of using multiple methods in empirical RE research?,How many different empirical methods are used per publication?,0.7059
10,What are the most common data collection methods in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6997
11,How frequently are surveys used in empirical RE studies?,How often are which empirical methods used over time?,0.6973
12,How frequently are surveys used in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6947
13,How is empirical research disseminated in the RE community?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6936
14,What are the most common data collection methods in empirical RE research?,How often are which empirical methods used?,0.6920
15,How frequently is the case study method used in RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6898
16,What are the limitations of current empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6878
17,What are the benefits of using multiple methods in empirical RE research?,How often are which empirical methods used?,0.6856
18,What are the common themes in empirical RE studies over the years?,How has the proportion of empirical studies evolved over time?,0.6846
19,What are the future directions for empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6833
20,What are the primary domains of application for empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6811
21,How can empirical studies guide future RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6785
22,What are the most common research questions addressed in empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6763
23,What are the most common data collection methods in empirical RE research?,How many different empirical methods are used per publication?,0.6756
24,What lessons have been learned from empirical studies on RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6751
25,How frequently are surveys used in empirical RE studies?,How often are which empirical methods used?,0.6738
26,What methodological trends can be observed in empirical RE research publications?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6722
27,What are the most common data collection methods in empirical RE research?,How often are which empirical methods used over time?,0.6694
28,How do different data analysis methods compare in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6685
29,How frequently are surveys used in empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.6671
30,What empirical methods are shown to be most effective in RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6615
31,What methodological trends can be observed in empirical RE research publications?,How has the proportion of empirical studies evolved over time?,0.6591
32,How do empirical methods vary across different stages of the RE process?,How often are which empirical methods used?,0.6580
33,How do different regions contribute to empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6572
34,How can empirical research findings be validated in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6560
