,genCQ,expertCQ,cos_score
0,What are the primary data sources for empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7644
1,In which journals and conferences are empirical RE studies published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7338
2,How effective are existing frameworks for the classification and analysis of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7198
3,What are the common data collection methods used in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7184
4,What patterns can be observed from the aggregation of empirical studies on RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7128
5,What are the common data collection methods used in empirical RE studies?,How often are which empirical methods used?,0.7102
6,How has the research method frequency evolved in primary RE studies over the years?,How has the proportion of empirical studies evolved over time?,0.7035
7,How has empirical research in RE evolved in the context of different knowledge areas?,How has the proportion of empirical studies evolved over time?,0.7003
8,How rigorous is the empirical research reported in different RE core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7000
9,What is the annual distribution of empirical RE studies in various domains?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6967
10,How are lessons learned from empirical studies documented and utilized in further research?,How has the proportion of empirical studies evolved over time?,0.6961
11,What are the common data collection methods used in empirical RE studies?,How many different empirical methods are used per publication?,0.6921
12,"How do different empirical research methods (e.g., surveys, experiments) compare in terms of findings and validity?",Which methods are used to synthesize evidence from data of different empirical methods?,0.6915
13,How has the research method frequency evolved in primary RE studies over the years?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6909
14,What is the frequency of empirical studies in different RE sub-areas like requirements validation and verification?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6906
15,How are lessons learned from empirical studies documented and utilized in further research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6894
16,What are the common data collection methods used in empirical RE studies?,How often are which empirical methods used over time?,0.6876
17,How has the research method frequency evolved in primary RE studies over the years?,How has the number of empirical methods used per publication evolved over time?,0.6864
18,How has empirical research in RE evolved in the context of different knowledge areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6856
19,How are lessons learned from empirical studies documented and utilized in further research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6833
20,What trends can be inferred from the most frequently researched RE sub-areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6822
21,How has the research method frequency evolved in primary RE studies over the years?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6806
22,What are the identified gaps in current empirical RE research that need attention?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6784
23,What are the common data collection methods used in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6749
24,What are the common themes in empirical RE research conducted in academic vs,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6686
25,How does empirical research inform the development of guidelines and standards in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6659
26,How has empirical research in RE evolved in the context of different knowledge areas?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6657
27,How do existing empirical studies in RE align with core RE areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6654
28,How has the research method frequency evolved in primary RE studies over the years?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6644
29,How has the research method frequency evolved in primary RE studies over the years?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6600
30,How has the research method frequency evolved in primary RE studies over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6579
31,How are lessons learned from empirical studies documented and utilized in further research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6571
32,What are the documented best practices in RE from various empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6566
33,How has the research method frequency evolved in primary RE studies over the years?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6555
34,"How do different empirical research methods (e.g., surveys, experiments) compare in terms of findings and validity?",How many different empirical methods are used per publication?,0.6548
35,What are the common data collection methods used in empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6525
36,What are the barriers to conducting more empirical research within the RE domain?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6505
37,How has empirical research in RE evolved in the context of different knowledge areas?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6495
38,What are the primary data sources for empirical studies in RE?,How has the proportion of empirical studies evolved over time?,0.6476
39,What are the common themes in empirical RE research conducted in academic vs,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6464
40,How often are case study methods used in requirement engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6435
41,What mechanisms are in place for sharing and consolidating empirical research findings in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6432
42,How has the research method frequency evolved in primary RE studies over the years?,How has the reporting of the objects of study / treatments evolved over time?,0.6430
43,In which journals and conferences are empirical RE studies published?,How has the number of empirical methods used per publication evolved over time?,0.6430
44,"How do different empirical research methods (e.g., surveys, experiments) compare in terms of findings and validity?",How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6424
45,How does empirical research inform the development of guidelines and standards in RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6408
46,"How do different empirical research methods (e.g., surveys, experiments) compare in terms of findings and validity?",Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6406
47,How are lessons learned from empirical studies documented and utilized in further research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6404
48,How has empirical research in RE evolved in the context of different knowledge areas?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6394
49,Which research methods are predominantly used in empirical requirement engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6389
50,What are the frequently used databases for sourcing primary studies in empirical RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6373
51,How are lessons learned from empirical studies documented and utilized in further research?,How has the number of empirical methods used per publication evolved over time?,0.6363
52,How has the research method frequency evolved in primary RE studies over the years?,How often are which empirical methods used over time?,0.6353
53,In which journals and conferences are empirical RE studies published?,How many different empirical methods are used per publication?,0.6349
54,"How do different empirical research methods (e.g., surveys, experiments) compare in terms of findings and validity?",How often are which empirical methods used?,0.6326
55,Which research methods are predominantly used in empirical requirement engineering studies?,How often are which empirical methods used?,0.6324
56,"How do different empirical research methods (e.g., surveys, experiments) compare in terms of findings and validity?",How do the authors justify the selection and combination of empirical methods and design elements?,0.6311
57,How are lessons learned from empirical studies documented and utilized in further research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6303
58,"How do different empirical research methods (e.g., surveys, experiments) compare in terms of findings and validity?",How has the number of empirical methods used per publication evolved over time?,0.6294
59,What are the primary data sources for empirical studies in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6278
60,How has the research method frequency evolved in primary RE studies over the years?,How has the reporting of research questions and answers evolved over time?,0.6277
61,What emerging technologies have been the focus of empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6247
62,What is the annual distribution of empirical RE studies in various domains?,How has the proportion of empirical studies evolved over time?,0.6241
63,How effective are existing frameworks for the classification and analysis of empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6223
64,What is the annual distribution of empirical RE studies in various domains?,How has the number of empirical methods used per publication evolved over time?,0.6214
65,What are the common themes in empirical RE research conducted in academic vs,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6210
66,How well-replicated are findings across different empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6209
67,How has empirical research in RE evolved in the context of different knowledge areas?,How has the number of empirical methods used per publication evolved over time?,0.6203
68,"How do the findings of RE empirical research influence policy, practice, and further research in software engineering?",How many empirical studies are by authors working for large software development companies?,0.6195
69,What are the primary data sources for empirical studies in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6187
70,What is the frequency of empirical studies in different RE sub-areas like requirements validation and verification?,How often are which empirical methods used?,0.6182
71,What mechanisms are in place for sharing and consolidating empirical research findings in RE?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6173
