,genCQ,expertCQ,cos_score
0,Why are case study research methods commonly used in empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7755
1,How has the focus of empirical RE research shifted over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7740
2,How frequently are experiments used in empirical RE research?,How often are which empirical methods used over time?,0.7333
3,How frequently are experiments used in empirical RE research?,How often are which empirical methods used?,0.7306
4,What is the trend of empirical RE research work since the year 2000?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7270
5,What foundational publications and conferences have influenced the rise of empirical RE research since 2000?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7188
6,What protocols and systematic review strategies are applied in empirical RE studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7161
7,In which context have these empirical studies of RE been carried out over the period of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7130
8,How frequently is rigorous empirical research methodology applied in RE studies?,How often are which empirical methods used over time?,0.7120
9,What protocols and systematic review strategies are applied in empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7086
10,How has the focus of empirical RE research shifted over time?,How has the proportion of empirical studies evolved over time?,0.7083
11,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7080
12,What RE sub-areas need more empirical research attention in the future?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7055
13,In which channels are the empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7048
14,How frequently is rigorous empirical research methodology applied in RE studies?,How often are which empirical methods used?,0.7037
15,How has empirical research in various RE knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.7036
16,How do empirical studies in RE validate novel approaches and their effectiveness in practice?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7016
17,How do empirical studies in RE validate novel approaches and their effectiveness in practice?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6985
18,What are the most significant trends and opportunities for future empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6941
19,What is the state of the art in empirical studies of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6891
20,What is the trend of empirical RE research work since the year 2000?,How has the proportion of empirical studies evolved over time?,0.6865
21,How frequently is rigorous empirical research methodology applied in RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6853
22,Which systematic review or mapping studies best summarize major areas of RE research using empirical methods?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6796
23,How frequently is rigorous empirical research methodology applied in RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6762
24,How do empirical studies in RE validate novel approaches and their effectiveness in practice?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6726
25,What type of empirical studies would benefit more from narrative reviews and meta-analyses?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6715
26,How frequently are experiments used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6703
27,Which research method is frequently used in primary studies?,How often are which statistical methods used?,0.6637
28,"Which domains historically had high empirical RE activity, and how has this evolved?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.6637
29,How are theories from other disciplines deployed in empirical RE research?,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",0.6614
30,How frequently is rigorous empirical research methodology applied in RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6614
31,Which systematic review or mapping studies best summarize major areas of RE research using empirical methods?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6598
32,How frequently are experiments used in empirical RE research?,How has the proportion of empirical studies evolved over time?,0.6576
33,What areas of RE empirical research show the most significant gaps?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6561
34,How are theories from other disciplines deployed in empirical RE research?,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",0.6517
35,How are theories from other disciplines deployed in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6511
36,What foundational publications and conferences have influenced the rise of empirical RE research since 2000?,How has the proportion of empirical studies evolved over time?,0.6482
37,What emerging areas in RE need more empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6472
38,How do empirical studies in RE validate novel approaches and their effectiveness in practice?,How often are which empirical methods used?,0.6459
39,How are theories from other disciplines deployed in empirical RE research?,How many theories from the SE and RE are there?,0.6449
40,How frequently is rigorous empirical research methodology applied in RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6448
41,What is the trend of empirical RE research work since the year 2000?,How has the number of empirical methods used per publication evolved over time?,0.6440
42,How do empirical studies in RE validate novel approaches and their effectiveness in practice?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6435
43,Which research method is frequently used in primary studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6422
44,What is the frequency of different research types of primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6418
45,How frequently are experiments used in empirical RE research?,How has the number of empirical methods used per publication evolved over time?,0.6410
46,How has the focus of empirical RE research shifted over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6385
47,How can existing empirical RE studies be effectively replicated and evaluated in real contexts?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6382
48,How has the focus of empirical RE research shifted over time?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6375
49,What is the trend of empirical RE research work since the year 2000?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6368
50,What methodologies are most commonly applied in empirical software engineering practices in RE?,How often are which empirical methods used?,0.6364
51,What empirical methods have been used in RE studies to compare and evaluate alternative techniques?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6363
52,How has the focus of empirical RE research shifted over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6356
53,How has the focus of empirical RE research shifted over time?,How has the number of empirical methods used per publication evolved over time?,0.6340
54,What is the trend of empirical RE research work since the year 2000?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6338
55,What kind of research participants are frequently involved in primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6333
56,How has empirical research in various RE knowledge areas evolved over the years?,How has the number of empirical methods used per publication evolved over time?,0.6323
57,How frequently are experiments used in empirical RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6322
58,How has the diversity of checks for empirical SE studies influenced RE methodologies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6310
59,What empirical methods have been used in RE studies to compare and evaluate alternative techniques?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6308
60,How frequently is rigorous empirical research methodology applied in RE studies?,How has the proportion of empirical studies evolved over time?,0.6303
61,What foundational publications and conferences have influenced the rise of empirical RE research since 2000?,How has the number of empirical methods used per publication evolved over time?,0.6302
62,How has the focus of empirical RE research shifted over time?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6289
63,How frequently is rigorous empirical research methodology applied in RE studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6287
64,How has empirical research in various RE knowledge areas evolved over the years?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6270
65,What is the extent of RE empirical studies related to agile methods and software architecture?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6270
66,What protocols and systematic review strategies are applied in empirical RE studies?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6255
67,How do empirical studies in RE validate novel approaches and their effectiveness in practice?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6247
68,"How useful and effective are proposed RE approaches, techniques, and tools?",How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6237
69,What are the common practices in designing and reporting empirical research carried out by researchers and practitioners?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6236
70,What type of empirical studies would benefit more from narrative reviews and meta-analyses?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6235
71,Why are case study research methods commonly used in empirical RE studies?,How often are which empirical methods used?,0.6227
72,What is the trend of empirical RE research work since the year 2000?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6224
73,What lessons learned from empirical research could inform the design of future studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6218
