,genCQ,expertCQ,cos_score
0,What trends are observed in the publication of empirical RE studies over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.8163
1,"What are the most cited empirical RE studies, and what impact have they had?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.7666
2,How has the frequency of case studies in RE research evolved over the years?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7605
3,What trends are observed in the publication of empirical RE studies over time?,How has the proportion of empirical studies evolved over time?,0.7505
4,What standard terminologies are proposed by empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.7365
5,How do research methods differ across various RE empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.7094
6,What standard terminologies are proposed by empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7046
7,What are the emerging areas in RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7043
8,How do research methods differ across various RE empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7042
9,How do research methods differ across various RE empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7029
10,How do empirical studies relate to global software development in RE?,How many empirical studies are by authors working for large software development companies?,0.7014
11,How rigorous is the empirical research reported in different RE core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7000
12,What is the evolution of RE empirical research methodologies over the past decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6999
13,"What are the most cited empirical RE studies, and what impact have they had?",How has the proportion of empirical studies evolved over time?,0.6979
14,What standard terminologies are proposed by empirical RE studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6977
15,What patterns are observed in the replication of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6952
16,What are the primary data collection methods used in RE empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6943
17,What trends are observed in the publication of empirical RE studies over time?,How has the number of empirical methods used per publication evolved over time?,0.6935
18,What are the primary motivations behind conducting empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6933
19,What trends are observed in the publication of empirical RE studies over time?,How often are which empirical methods used over time?,0.6865
20,How do research methods differ across various RE empirical studies?,How many different empirical methods are used per publication?,0.6855
21,What are the primary data collection methods used in RE empirical studies?,How often are which empirical methods used?,0.6852
22,What is the evolution of RE empirical research methodologies over the past decade?,How has the number of empirical methods used per publication evolved over time?,0.6849
23,Which journals and conferences are the primary publication venues for RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6844
24,How do research methods differ across various RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6815
25,How do empirical studies address the practical considerations of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6755
26,What are the primary data collection methods used in RE empirical studies?,How many different empirical methods are used per publication?,0.6712
27,What is the evolution of RE empirical research methodologies over the past decade?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6672
28,What future research directions are suggested by the aggregation and synthesis of RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6672
29,How do research methods differ across various RE empirical studies?,How often are which empirical methods used?,0.6667
30,What is the evolution of RE empirical research methodologies over the past decade?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6646
31,What is the evolution of RE empirical research methodologies over the past decade?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6639
32,How do research methods differ across various RE empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6613
33,What trends are observed in the publication of empirical RE studies over time?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6610
34,How do different industries approach RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6595
35,How do research methods differ across various RE empirical studies?,How often are which empirical methods used over time?,0.6586
36,How do empirical studies contribute to the evidence-based software engineering paradigm?,How many empirical studies are by authors working for large software development companies?,0.6583
37,How do empirical RE studies address methodological rigor and validity?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6581
38,What are the primary motivations behind conducting empirical studies in RE?,How has the proportion of empirical studies evolved over time?,0.6559
39,What is the evolution of RE empirical research methodologies over the past decade?,How has the proportion of empirical studies evolved over time?,0.6537
40,What are the primary data collection methods used in RE empirical studies?,How often are which empirical methods used over time?,0.6529
41,What patterns are observed in the replication of empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.6527
42,How is practitioners' involvement in RE empirical research changing over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6506
43,How has the frequency of case studies in RE research evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6496
44,What are the typical research designs used in RE empirical studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6485
45,What trends are observed in the publication of empirical RE studies over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6484
46,What are the typical research designs used in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6481
47,What is the evolution of RE empirical research methodologies over the past decade?,How often are which empirical methods used over time?,0.6480
48,How do research methods differ across various RE empirical studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6475
49,What future research directions are suggested by the aggregation and synthesis of RE empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6449
50,How do empirical RE studies address methodological rigor and validity?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6433
51,"What are the most cited empirical RE studies, and what impact have they had?","""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6422
52,What trends are observed in the publication of empirical RE studies over time?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6410
53,How do research methods differ across various RE empirical studies?,How has the proportion of empirical studies evolved over time?,0.6405
54,How has the frequency of case studies in RE research evolved over the years?,How has the proportion of empirical studies evolved over time?,0.6403
55,What gaps and opportunities exist in the current empirical research on RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6400
56,What are the common challenges faced in conducting empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6383
57,What future research directions are suggested by the aggregation and synthesis of RE empirical studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6382
58,How often are grounded theory approaches used in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6368
59,What trends are observed in the publication of empirical RE studies over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6360
60,What are the typical research designs used in RE empirical studies?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6359
61,How do research methods differ across various RE empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6357
62,What are the primary data collection methods used in RE empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.6328
63,What is the role of quantitative methods in RE empirical research?,How often are which empirical methods used?,0.6325
64,What are the emerging areas in RE empirical research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6319
65,How has the frequency of case studies in RE research evolved over the years?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6313
66,How do empirical studies approach the replication of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6308
67,What are the typical research designs used in RE empirical studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6289
68,What trends are observed in the publication of empirical RE studies over time?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6287
69,What are the typical research designs used in RE empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6286
70,What are the main contributions of RE empirical research to the field of software engineering?,How many empirical studies are by authors working for large software development companies?,0.6278
71,What standard terminologies are proposed by empirical RE studies?,How often are which empirical methods used?,0.6276
72,How do research methods differ across various RE empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6256
73,What are the typical research designs used in RE empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6245
74,"What are the most cited empirical RE studies, and what impact have they had?",How has the number of empirical methods used per publication evolved over time?,0.6244
75,How has the frequency of case studies in RE research evolved over the years?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6233
76,How often are grounded theory approaches used in RE empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6232
77,How do empirical RE studies address methodological rigor and validity?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6231
78,What is the evolution of RE empirical research methodologies over the past decade?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6229
79,What patterns are observed in the replication of empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6223
80,How do empirical studies contribute to the evidence-based software engineering paradigm?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6221
81,How do empirical RE studies define and measure success factors?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6214
82,What standard terminologies are proposed by empirical RE studies?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.6213
83,How do empirical studies handle data aggregation and synthesis in RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6211
84,What role do qualitative methods play in RE empirical research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6210
85,How often do empirical RE studies involve small and medium-sized enterprises (SMEs)?,How many empirical studies are by authors working for large software development companies?,0.6204
86,What are the typical research designs used in RE empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6203
87,How do research methods differ across various RE empirical studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6198
88,What trends are observed in the publication of empirical RE studies over time?,How has the reporting of the objects of study / treatments evolved over time?,0.6198
89,What are the primary data collection methods used in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6196
90,"What are the most cited empirical RE studies, and what impact have they had?","""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6182
91,How do empirical studies support the development of RE guidelines and best practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6157
92,What is the role of quantitative methods in RE empirical research?,How has the number of empirical methods used per publication evolved over time?,0.6151
93,How do empirical RE studies address methodological rigor and validity?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6147
94,How do empirical studies approach the investigation of goal-oriented RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6146
95,How is practitioners' involvement in RE empirical research changing over time?,How has the proportion of empirical studies evolved over time?,0.6138
96,What is the role of quantitative methods in RE empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6129
97,What is the role of quantitative methods in RE empirical research?,How often are which empirical methods used over time?,0.6120
98,What is the role of quantitative methods in RE empirical research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6117
99,What is the evolution of RE empirical research methodologies over the past decade?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6115
100,What are the typical research designs used in RE empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6111
101,What is the role of quantitative methods in RE empirical research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6110
102,How do different industries approach RE empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6105
103,What is the role of quantitative methods in RE empirical research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6102
104,What patterns are observed in the replication of empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6095
105,What are the primary motivations behind conducting empirical studies in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6092
106,What role do qualitative methods play in RE empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6090
107,How do empirical studies contribute to the evidence-based software engineering paradigm?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6090
108,What are the primary motivations behind conducting empirical studies in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6087
109,What are the most common practices in empirical requirements engineering (RE) research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6085
110,What are the emerging areas in RE empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6083
111,How do empirical studies address the practical considerations of RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6083
112,How do empirical RE studies address methodological rigor and validity?,How often are which empirical methods used?,0.6083
113,How do empirical studies approach the investigation of goal-oriented RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6082
114,What standard terminologies are proposed by empirical RE studies?,How many different empirical methods are used per publication?,0.6075
115,How often are grounded theory approaches used in RE empirical studies?,How often are which empirical methods used over time?,0.6072
116,How rigorous is the empirical research reported in different RE core areas?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6072
117,How do empirical studies approach the replication of RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6071
118,Which journals and conferences are the primary publication venues for RE empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.6071
119,What are the typical research designs used in RE empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6063
120,How do empirical studies integrate findings from the information systems community into RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6059
121,"What are the most cited empirical RE studies, and what impact have they had?",How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6059
122,What are the emerging areas in RE empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6056
123,How often are grounded theory approaches used in RE empirical studies?,How often are which empirical methods used?,0.6054
124,How do empirical studies relate to global software development in RE?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6050
125,What trends are observed in the publication of empirical RE studies over time?,How has the reporting of research questions and answers evolved over time?,0.6040
126,What is the evolution of RE empirical research methodologies over the past decade?,How often are which empirical methods used?,0.6040
127,What are the primary data collection methods used in RE empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6040
128,How do empirical studies contribute to the evidence-based software engineering paradigm?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6037
129,"What are the most cited empirical RE studies, and what impact have they had?",How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6036
130,How rigorous is the empirical research reported in different RE core areas?,How has the proportion of empirical studies evolved over time?,0.6034
131,What standard terminologies are proposed by empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6031
132,How is practitioners' involvement in RE empirical research changing over time?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6012
133,How often are grounded theory approaches used in RE empirical studies?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.6009
134,What are the emerging areas in RE empirical research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6001
135,How do empirical studies support the development of RE guidelines and best practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5998
136,How do research methods differ across various RE empirical studies?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5997
137,What future research directions are suggested by the aggregation and synthesis of RE empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5996
138,What trends are observed in the publication of empirical RE studies over time?,How often are which empirical methods used?,0.5993
139,What patterns are observed in the replication of empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5990
140,How rigorous is the empirical research reported in different RE core areas?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5985
141,How do empirical RE studies address methodological rigor and validity?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5985
142,How do empirical studies integrate findings from the information systems community into RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5976
143,How often are grounded theory approaches used in RE empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5974
144,How often do empirical RE studies involve small and medium-sized enterprises (SMEs)?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5970
145,How do empirical studies integrate findings from the information systems community into RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5964
146,How do empirical RE studies address methodological rigor and validity?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5961
147,Which journals and conferences are the primary publication venues for RE empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5961
148,How rigorous is the empirical research reported in different RE core areas?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5950
149,What standard terminologies are proposed by empirical RE studies?,How often are which empirical methods used over time?,0.5949
150,Which journals and conferences are the primary publication venues for RE empirical studies?,How many different empirical methods are used per publication?,0.5947
151,What are the emerging areas in RE empirical research?,How has the proportion of empirical studies evolved over time?,0.5938
152,How do different industries approach RE empirical studies?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5938
153,How has the frequency of case studies in RE research evolved over the years?,How has the reporting of the objects of study / treatments evolved over time?,0.5937
154,How often are grounded theory approaches used in RE empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5932
155,What future research directions are suggested by the aggregation and synthesis of RE empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5929
156,What standard terminologies are proposed by empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5926
157,What is the role of quantitative methods in RE empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5922
158,What trends are observed in the publication of empirical RE studies over time?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.5912
159,What are the common challenges faced in conducting empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5911
160,What role do qualitative methods play in RE empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5909
161,What are the primary motivations behind conducting empirical studies in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5904
162,What are the primary motivations behind conducting empirical studies in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5900
163,How do research methods differ across various RE empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5900
164,What are the primary motivations behind conducting empirical studies in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5900
165,What are the typical research designs used in RE empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5897
166,What future research directions are suggested by the aggregation and synthesis of RE empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5894
167,How do empirical RE studies address methodological rigor and validity?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5893
168,Which journals and conferences are the primary publication venues for RE empirical studies?,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,0.5888
169,Which journals and conferences are the primary publication venues for RE empirical studies?,How has the proportion of empirical studies evolved over time?,0.5888
