,genCQ,expertCQ,cos_score
0,How has the empirical research focus shifted in different RE sub-areas over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.8009
1,How often is the case study research method used in empirical RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7634
2,How frequently are case studies used in empirical RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7629
3,How has the interest in empirical RE research changed over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7611
4,What types of data analysis methods are commonly used in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7483
5,How are empirical RE studies disseminated to the research community?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7473
6,What types of research participants are most commonly involved in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7353
7,What are the emerging areas of research in RE according to empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7344
8,What are the key findings from the analysis of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7328
9,What are the key components of the empirical research framework in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.7253
10,Which RE sub-areas need more empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7226
11,What future opportunities exist for empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7215
12,What are the most common methods for data collection in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7202
13,What are the primary research methods used in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7197
14,What are the primary research methods used in empirical RE studies?,How often are which empirical methods used?,0.7195
15,How often is the case study research method used in empirical RE?,How often are which empirical methods used?,0.7187
16,How has the interest in empirical RE research changed over time?,How has the proportion of empirical studies evolved over time?,0.7150
17,How has the empirical research focus shifted in different RE sub-areas over the years?,How has the proportion of empirical studies evolved over time?,0.7136
18,What are the major focus areas of empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7120
19,What are the main themes discovered in empirical RE research trends?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7119
20,What types of data analysis methods are commonly used in empirical RE research?,How often are which empirical methods used?,0.7112
21,What are the trends in publication channels for empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7094
22,How are empirical studies validated in the RE community?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7084
23,How often is the case study research method used in empirical RE?,How often are which empirical methods used over time?,0.7081
24,What research gaps are identified in the field of empirical RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7077
25,How are empirical studies in RE structured to address specific research questions?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7049
26,How frequently do empirical RE studies use surveys?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7002
