,genCQ,expertCQ,cos_score
0,How has the role of empirical evidence in RE evolved since the 1990s?,How has the proportion of empirical studies evolved over time?,0.7801
1,What are the most common contexts in which empirical RE studies have been conducted?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7739
2,How frequently are case study methodologies used in empirical RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7600
3,What are the emerging areas of interest in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7521
4,What are the main findings of systematic reviews on empirical RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7461
5,Which research methods are considered most effective by practitioners in empirical RE?,How often are which empirical methods used?,0.7394
6,What are the most common data analysis techniques used in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7348
7,What types of data collection methods are most commonly used in empirical RE?,How often are which empirical methods used?,0.7254
8,What are the main findings of systematic reviews on empirical RE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7235
9,What are the main drivers for conducting empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7116
10,What are the most common limitations of empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7050
11,What types of data collection methods are most commonly used in empirical RE?,How many different empirical methods are used per publication?,0.7037
12,Which research methods are considered most effective by practitioners in empirical RE?,How many different empirical methods are used per publication?,0.6999
13,How are empirical research methods adapted and adopted in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6988
14,How are empirical research methods adapted and adopted in RE?,How often are which empirical methods used?,0.6983
15,Which RE techniques are most frequently evaluated in empirical studies?,How often are which empirical methods used?,0.6980
16,How is empirical RE research published and disseminated?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6961
17,How has the role of empirical evidence in RE evolved since the 1990s?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6948
18,What types of threats to validity are most common in empirical RE research?,What types of threats to validity do the authors report?,0.6934
19,How are empirical research methods adapted and adopted in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6916
20,How frequently are case study methodologies used in empirical RE research?,How often are which empirical methods used?,0.6915
21,How are empirical research methods adapted and adopted in RE?,How has the number of empirical methods used per publication evolved over time?,0.6909
22,How frequently are case study methodologies used in empirical RE research?,How often are which empirical methods used over time?,0.6880
23,To what extent do systematic literature reviews include empirical RE studies on user involvement?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6880
24,What types of data collection methods are most commonly used in empirical RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6868
25,Which research methods are considered most effective by practitioners in empirical RE?,How often are which empirical methods used over time?,0.6853
26,What are the challenges related to replicating empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6828
27,What are the main findings of systematic reviews on empirical RE?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6820
28,How has the role of empirical evidence in RE evolved since the 1990s?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6819
29,Which research methods are considered most effective by practitioners in empirical RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6815
30,How are empirical research methods adapted and adopted in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6809
31,What are the most common limitations of empirical studies in RE?,How has the proportion of empirical studies evolved over time?,0.6781
32,What are the most common data analysis techniques used in empirical RE research?,How often are which empirical methods used?,0.6775
33,To what extent do systematic literature reviews include empirical RE studies on user involvement?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6762
34,What types of data collection methods are most commonly used in empirical RE?,How often are which empirical methods used over time?,0.6755
35,How are empirical research methods adapted and adopted in RE?,How many different empirical methods are used per publication?,0.6751
36,What are the most common contexts in which empirical RE studies have been conducted?,How has the proportion of empirical studies evolved over time?,0.6719
37,What are the most frequently investigated themes in empirical RE literature?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6707
38,What are the main findings of systematic reviews on empirical RE?,How many publications are analyzed in (systematic literature) reviews?,0.6667
39,What insights do empirical studies provide on the future directions of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6650
40,How has the role of empirical evidence in RE evolved since the 1990s?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6623
41,Which research methods are considered most effective by practitioners in empirical RE?,How has the number of empirical methods used per publication evolved over time?,0.6610
42,How are empirical research methods adapted and adopted in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6602
43,What are the trends in the use of technology in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6598
44,Which research methods are considered most effective by practitioners in empirical RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6596
45,How are empirical research methods adapted and adopted in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6587
46,Which RE techniques are most frequently evaluated in empirical studies?,How often are which empirical methods used over time?,0.6578
47,How frequently are case study methodologies used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6576
48,How have different RE knowledge areas evolved over time in empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6545
49,What are the main drivers for conducting empirical research in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6544
50,How are empirical research methods adapted and adopted in RE?,How often are which empirical methods used over time?,0.6536
51,How do empirical studies evaluate novel RE approaches or interventions?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6535
52,How has the role of empirical evidence in RE evolved since the 1990s?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6532
53,What are the most common contexts in which empirical RE studies have been conducted?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6515
54,What are the most common data analysis techniques used in empirical RE research?,How often are which empirical methods used over time?,0.6502
55,What are the most common data analysis techniques used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6496
56,How are empirical research methods adapted and adopted in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6489
