,genCQ,expertCQ,cos_score
0,In which contexts have empirical studies of RE been carried out over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7874
1,What trends in empirical RE research are visible since the year 2000?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7633
2,What are the common research methods used in RE empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7359
3,What are the common research methods used in RE empirical studies?,How often are which empirical methods used?,0.7347
4,How often are case studies used compared to experiments and experience reports in RE empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7341
5,What are the common research methods used in RE empirical studies?,How often are which empirical methods used over time?,0.7137
6,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7080
7,What trends in empirical RE research are visible since the year 2000?,How has the proportion of empirical studies evolved over time?,0.7071
8,How has empirical research in various RE knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.7036
9,What are the major focus areas in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7021
10,What are the common research methods used in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6992
11,In which channels are empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6989
12,What are the common research methods used in RE empirical studies?,How many different empirical methods are used per publication?,0.6876
13,What are the common research methods used in RE empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6825
14,What are common themes in empirical RE research findings?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6810
15,What is the strength of empirical evidence in RE literature?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.6753
16,What are the common research methods used in RE empirical studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6744
17,What are the benefits and challenges of using empirical approaches in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6731
18,What are the common research methods used in RE empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6712
19,How has the industry's involvement in RE empirical research evolved over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6696
20,In which contexts have empirical studies of RE been carried out over the years?,How has the proportion of empirical studies evolved over time?,0.6684
21,What are the common research methods used in RE empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.6677
