,genCQ,expertCQ,cos_score
0,How prevalent are case study research methods in empirical RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7981
1,How has the trend in empirical RE studies progressed over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7975
2,How frequently are experiments used as a research method in empirical RE?,How often are which empirical methods used?,0.7969
3,How has the trend in empirical RE studies progressed over the years?,How has the proportion of empirical studies evolved over time?,0.7854
4,How frequently are experiments used as a research method in empirical RE?,How often are which empirical methods used over time?,0.7771
5,What emerging RE topics have been covered in empirical studies over the last five years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7691
6,What are the different contexts in which empirical RE studies have been conducted?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7662
7,What channels are RE empirical studies most frequently published in?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7645
8,How has the interest in RE empirical research evolved over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7626
9,What research methods are most commonly used in empirical RE studies?,How often are which empirical methods used?,0.7459
10,How has the interest in RE empirical research evolved over time?,How has the proportion of empirical studies evolved over time?,0.7446
11,What are the main research opportunities and trends in empirical RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7412
12,What are the future directions for empirical research in RE according to recent studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7326
13,What research methods are most commonly used in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7287
14,What research methods are most commonly used in empirical RE studies?,How often are which empirical methods used over time?,0.7235
15,How are empirical RE studies distributed among various domains?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7100
16,Which areas show decreasing trends in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7089
17,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7080
18,What research methods are most commonly used in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7062
19,"In which context, these empirical studies of RE have been carried out over the period of RE research?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.7051
20,In which channels are the empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7048
21,How has empirical research in various RE knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.7036
22,What are the top empirical research methods employed in RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6996
23,What research methods are most commonly used in empirical RE studies?,How many different empirical methods are used per publication?,0.6987
24,What are the typical contexts and scenarios used to replicate empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6948
25,How have empirical RE studies evolved in the telecom and finance domains?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6915
26,How frequently are experiments used as a research method in empirical RE?,How has the number of empirical methods used per publication evolved over time?,0.6902
27,What is the state of the art in empirical studies of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6891
28,What are the top empirical research methods employed in RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6859
29,How has the trend in empirical RE studies progressed over the years?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6857
30,How has the interest in RE empirical research evolved over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6835
31,How has the interest in RE empirical research evolved over time?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6827
32,What emerging areas have been identified in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6823
33,What research methods are most commonly used in empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6792
34,What channels are RE empirical studies most frequently published in?,How has the proportion of empirical studies evolved over time?,0.6769
35,How frequently are experiments used as a research method in empirical RE?,How many different empirical methods are used per publication?,0.6759
36,How has the trend in empirical RE studies progressed over the years?,How has the number of empirical methods used per publication evolved over time?,0.6750
37,How important is the replication of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6739
38,How are empirical RE studies distributed yearly by domain?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6695
39,What are the top empirical research methods employed in RE studies?,How often are which empirical methods used?,0.6678
40,How frequently are experiments used as a research method in empirical RE?,How often are which statistical methods used?,0.6655
41,How has the trend in empirical RE studies progressed over the years?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6641
42,Which research method is frequently used in primary studies?,How often are which statistical methods used?,0.6637
43,What is the trend in the RE process in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6631
44,How has the interest in RE empirical research evolved over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6623
45,How has the trend in empirical RE studies progressed over the years?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6583
46,What research methods are most commonly used in empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6576
