,genCQ,expertCQ,cos_score
0,What are the empirical research methodologies frequently used in RE?,How often are which empirical methods used?,0.7658
1,In which contexts have these empirical studies of RE been carried out over the period?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7628
2,How has the interest in empirical RE research changed over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7511
3,What are the trends and opportunities of empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7322
4,How has empirical research in RE made progress since the 1990s?,How has the proportion of empirical studies evolved over time?,0.7309
5,What are the different domains where empirical RE research is actively pursued?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7287
6,What are the common empirical research methods deployed in RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7279
7,What major focus areas are identified in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7177
8,What are the empirical research methodologies frequently used in RE?,How often are which empirical methods used over time?,0.7143
9,What are the empirical research methodologies frequently used in RE?,How many different empirical methods are used per publication?,0.7129
10,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7080
11,What are the empirical research methodologies frequently used in RE?,How has the number of empirical methods used per publication evolved over time?,0.7074
12,What are the most commonly used empirical research practices in RE?,How often are which empirical methods used?,0.7038
13,How has empirical research in various RE knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.7036
14,What are the empirical research methodologies frequently used in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7022
15,How has empirical research in RE made progress since the 1990s?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7008
16,What is the emerging area with the most empirical research in the RE field?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6978
17,What emerging research topics in RE require more empirical investigation?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6976
18,What are the common empirical research methods deployed in RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6958
19,How has the interest in empirical RE research changed over the years?,How has the proportion of empirical studies evolved over time?,0.6949
20,"What role do other types of empirical studies, such as experiments, play in RE research?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.6945
21,What are the emerging areas in RE research that lack empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6935
22,What are the most commonly used empirical research practices in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6934
23,What are the empirical research methodologies frequently used in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6909
24,What are the common empirical research methods deployed in RE studies?,How often are which empirical methods used?,0.6900
25,What are the empirical research methodologies frequently used in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6841
26,In which publication channels are the empirical studies of RE found?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6839
27,How has empirical research in RE made progress since the 1990s?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6787
28,What questions are addressed in the annual CAISE conferences regarding empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6785
29,What are the common empirical research methods deployed in RE studies?,How many different empirical methods are used per publication?,0.6718
30,What are the common empirical research methods deployed in RE studies?,How often are which empirical methods used over time?,0.6717
31,How does empirical research validate the effectiveness of novel approaches in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6709
32,How has empirical research in RE made progress since the 1990s?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6705
33,What are the most commonly used empirical research practices in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6702
34,What are the most commonly used empirical research practices in RE?,How often are which empirical methods used over time?,0.6688
35,What are the common empirical research methods deployed in RE studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6680
36,What are the empirical research methodologies frequently used in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6676
37,How does empirical research validate the effectiveness of novel approaches in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6643
38,What are the common empirical research methods deployed in RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6620
39,What major focus areas are identified in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6606
40,What is the importance of synthesizing empirical studies of the whole discipline of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6598
41,How has the RE research community demonstrated commitment to deploying theories from other disciplines?,How many theories from the SE and RE are there?,0.6590
42,What are the common empirical research methods deployed in RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6587
43,What are the common empirical research methods deployed in RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6584
44,What is the landscape of broad studies on RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6547
45,In which contexts have these empirical studies of RE been carried out over the period?,How has the proportion of empirical studies evolved over time?,0.6516
46,What are the theoretical constructs used in empirical RE studies to formulate hypotheses?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6515
47,What are the common empirical research methods deployed in RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6502
48,How have empirical research methods contributed to the knowledge of RE practices over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6499
49,What are the theoretical constructs used in empirical RE studies to formulate hypotheses?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6496
50,What are the empirical research methodologies frequently used in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6471
51,What are the empirical research methodologies frequently used in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6465
52,What are the leading intervention types in RE empirical research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6454
53,What are the theoretical constructs used in empirical RE studies to formulate hypotheses?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6439
54,What are the most commonly used empirical research practices in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6438
55,What are the empirical research methodologies frequently used in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6434
56,How has the RE research community demonstrated commitment to deploying theories from other disciplines?,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",0.6430
57,In which publication channels are the empirical studies of RE found?,How has the number of empirical methods used per publication evolved over time?,0.6416
58,What are the empirical research methodologies frequently used in RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6411
59,What are the most commonly used empirical research practices in RE?,How many different empirical methods are used per publication?,0.6411
60,How has empirical research in RE made progress since the 1990s?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6393
61,"How do empirical studies in RE contribute to evaluating new techniques, processes, and tools?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.6391
