,genCQs,best_expertCQs,best_cos_score
0,What are the core components of an interactive system as defined in the HCI domain?,What does make up the user interface of an interactive computer system?,0.7219
1,How is user adaptability represented in an ontology-based HCI system?,What does make up the user interface of an interactive computer system?,0.4961
2,What methodologies are used to infer user preferences in adaptive HCI systems?,What does make up the user interface of an interactive computer system?,0.4242
3,How do input and output modalities influence adaptive user interface design?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4979
4,What is the role of Semantic Web Rule Language (SWRL) in HCI ontologies?,What is a human–computer interaction?,0.2991
5,How can user profiles be modeled in ontology for adaptive HCI applications?,What is a User?,0.3497
6,What are the common properties and relationships defined in HCI ontologies?,What is a complex interactive computer system?,0.3497
7,How does an ontology-based framework help in adaptive interface generation based on user characteristics?,What does make up the user interface of an interactive computer system?,0.4773
8,What types of data can be integrated into HCI ontologies for better user interaction modeling?,How can a user interact in human–computer interactions?,0.5111
9,How do sensory and motor abilities of users affect the adaptation rules in HCI systems?,How can a user interact in human–computer interactions?,0.4231
10,How does the use of OWL (Web Ontology Language) benefit the modeling of adaptive interactive systems?,What is an interactive computer system?,0.5208
11,What inference capabilities are essential for an HCI ontology to support personalized user interactions?,How can a user interact in human–computer interactions?,0.4955
12,How can design guidelines be organized within a frame-based ontology for HCI recommender systems?,What does make up the user interface of an interactive computer system?,0.2609
13,How do ontological models facilitate the reuse of system knowledge in HCI applications?,What is an interactive software system?,0.4298
14,What are the techniques used to evaluate the efficiency of guidelines in an HCI recommender system?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3142
