,genCQs,best_expertCQs,best_cos_score
0,What are the main concepts involved in human-computer interaction (HCI)?,What is a human–computer interaction?,0.78
1,How does the interaction ontology describe input and output modalities?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5245
2,How can user profiles be characterized in the context of HCI?,What is a User?,0.4665
3,What are the different input modes used in HCI?,How is a user input processed by an interactive computer system?,0.459
4,What are the different output modes used in HCI?,How does a user receive an output from an interactive computer system?,0.4071
5,How is adaptive user interface generated based on user characteristics?,What does make up the user interface of an interactive computer system?,0.573
6,What types of reasoning can be performed using the interaction ontology?,How can a user interact in human–computer interactions?,0.4591
7,Which physical devices are classified as input media in HCI?,What does make up the user interface of an interactive computer system?,0.3876
8,Which physical devices are classified as output media in HCI?,How does a user receive an output from an interactive computer system?,0.3216
9,How can user disabilities influence the choice of input and output modalities?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4599
10,What are the benefits of using a semantic layer for modeling interactive systems?,What is an interactive computer system?,0.5438
11,What kinds of adaptations can be made based on the user-system interaction data?,What does make up the user interface of an interactive computer system?,0.5944
12,How does the adaptation framework handle different types of user model entries?,What is a User?,0.3029
13,What are the key components of a framework for adapting interactive systems to user behavior?,What does make up the user interface of an interactive computer system?,0.6556
14,How can ontologies support the personalization of user interfaces based on user context?,How can a user interact in human–computer interactions?,0.4348
