,genCQs,best_expertCQs,best_cos_score
0,What are the key modalities involved in human-computer interaction (HCI)?,What is a human–computer interaction?,0.7478
1,"How do different sensory modes (visual, auditory, tactile) influence HCI?",What is a human–computer interaction?,0.3309
2,What types of input devices are commonly used in HCI?,How is a user input processed by an interactive computer system?,0.4729
3,What types of output devices are commonly used in HCI?,How does a user receive an output from an interactive computer system?,0.411
4,"How do user characteristics (e.g., sensory and motor abilities) affect user interface adaptation?",What does make up the user interface of an interactive computer system?,0.4727
5,What interaction modalities are beneficial for users with visual impairments?,How can a user interact in human–computer interactions?,0.4141
6,"How is the concept of ""modality"" defined and utilized in HCI?",What does make up the user interface of an interactive computer system?,0.3606
7,What are the primary components of an adaptive interactive system ontology?,What is an interactive computer system?,0.6103
8,How can ontologies be used to model user profiles and context-aware adaptations in HCI?,How can a user interact in human–computer interactions?,0.4206
9,What are the roles of rules and semantic reasoning in user interface adaptation?,What does make up the user interface of an interactive computer system?,0.4397
10,How can different user interactions (input and output) be categorized and modeled?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5956
11,What are the critical factors in designing multimodal interfaces in HCI?,What does make up the user interface of an interactive computer system?,0.5583
12,"What relationships exist between modes, modalities, and media in the context of HCI?",What is a human–computer interaction?,0.3376
13,How can an ontology-based system improve accessibility for users with disabilities in HCI?,How can a user interact in human–computer interactions?,0.3736
14,What methodologies are available for constructing ontologies in the HCI domain?,What is a complex interactive computer system?,0.3338
