,genCQs,best_expertCQs,best_cos_score
0,What kinds of questions can and should we ask to understand requirements engineering (RE) practice?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4641
1,What evidence do we have about RE practice?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.4188
2,What further evidence do we need about RE practice?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.4115
3,How can broad surveys contribute to understanding RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5473
4,What are the most popular techniques in the RE research community?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5562
5,What are the gaps between RE research and industry practice?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.535
6,How can knowledge transfer between industry and academia in RE be enhanced?,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",0.4641
7,What are the major findings of empirical studies conducted on RE in Germany and Australia?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6256
8,What basic terminology and motivations are essential for empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.7193
9,How are broad studies in RE practice collected and analyzed?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6138
10,What evidence do we have so far about RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.4679
11,How can new RE practice studies illustrate typical findings and issues?,How has the reporting of the objects of study / treatments evolved over time?,0.5897
12,What roles do experiments play in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6377
13,What future empirical evidence is needed in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6747
14,What are the commonly used empirical research practices in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6998
15,How do RE researchers perceive the usefulness of research practices?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6032
16,How are qualitative and quantitative research methods used in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.554
17,What are the aims of empirical RE studies in terms of comparing techniques?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6402
