,genCQ,expertCQ,cos_score
0,What are the key components of an interactive system in the HCI domain?,What does make up the user interface of an interactive computer system?,0.7400
1,What are the key components of an interactive system in the HCI domain?,What is an interactive computer system?,0.7207
2,What are the key components of an interactive system in the HCI domain?,What is a complex interactive computer system?,0.7194
3,How do multimodal systems enhance user interaction in HCI?,How can a user interact in human–computer interactions?,0.6819
4,What are the key components of an interactive system in the HCI domain?,What is an interactive software system?,0.6742
5,How do multimodal systems enhance user interaction in HCI?,What does make up the user interface of an interactive computer system?,0.6142
6,What are the key components of an interactive system in the HCI domain?,How is a user input processed by an interactive computer system?,0.6050
7,What are the key components of an interactive system in the HCI domain?,What is a human–computer interaction?,0.6038
8,How do multimodal systems enhance user interaction in HCI?,What is a human–computer interaction?,0.6002
9,What role do physical devices play in user interaction within HCI systems?,What does make up the user interface of an interactive computer system?,0.5901
10,What are the key components of an interactive system in the HCI domain?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5884
11,How do multimodal systems enhance user interaction in HCI?,Why does a user intentionally interact with an interactive computer system?,0.5863
12,What are the key components of an interactive system in the HCI domain?,Why does a user intentionally interact with an interactive computer system?,0.5837
13,What role do physical devices play in user interaction within HCI systems?,How can a user interact in human–computer interactions?,0.5767
14,How do multimodal systems enhance user interaction in HCI?,What is a complex interactive computer system?,0.5709
15,What are the key components of an interactive system in the HCI domain?,How can a user interact in human–computer interactions?,0.5699
16,What are the key components of an interactive system in the HCI domain?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5684
17,What types of user characteristics are considered in HCI for interface adaptation?,What does make up the user interface of an interactive computer system?,0.5649
18,How does user interaction influence the adaptation of an interface in HCI?,What does make up the user interface of an interactive computer system?,0.5639
19,How do multimodal systems enhance user interaction in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5569
20,How do multimodal systems enhance user interaction in HCI?,What is an interactive computer system?,0.5520
21,What role do physical devices play in user interaction within HCI systems?,What is a human–computer interaction?,0.5513
22,What are the primary methods used to introduce information to a system in HCI?,What is a complex interactive computer system?,0.5463
23,What are the primary methods used to introduce information to a system in HCI?,What does make up the user interface of an interactive computer system?,0.5424
24,How does user interaction influence the adaptation of an interface in HCI?,How can a user interact in human–computer interactions?,0.5388
25,How can an interaction ontology support personalized user interfaces?,How can a user interact in human–computer interactions?,0.5384
26,What role do physical devices play in user interaction within HCI systems?,Why does a user intentionally interact with an interactive computer system?,0.5349
27,How do multimodal systems enhance user interaction in HCI?,How is a user input processed by an interactive computer system?,0.5311
28,What are the key components of an interactive system in the HCI domain?,How does a user receive an output from an interactive computer system?,0.5310
29,What are the primary methods used to introduce information to a system in HCI?,What is an interactive computer system?,0.5213
30,How do context and user environment influence HCI interface design?,How can a user interact in human–computer interactions?,0.5200
31,How can an interaction ontology support personalized user interfaces?,What does make up the user interface of an interactive computer system?,0.5095
32,How do multimodal systems enhance user interaction in HCI?,What is an interactive software system?,0.5038
33,What role do physical devices play in user interaction within HCI systems?,What is an interactive computer system?,0.5027
34,How do multimodal systems enhance user interaction in HCI?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4990
35,How does user interaction influence the adaptation of an interface in HCI?,Why does a user intentionally interact with an interactive computer system?,0.4987
36,How do multimodal systems enhance user interaction in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4964
37,How do context and user environment influence HCI interface design?,What does make up the user interface of an interactive computer system?,0.4945
38,What role do physical devices play in user interaction within HCI systems?,What is a complex interactive computer system?,0.4942
39,What are the primary methods used to introduce information to a system in HCI?,What is an interactive software system?,0.4922
40,What rule-based mechanisms are utilized for user interface adaptation in HCI?,What does make up the user interface of an interactive computer system?,0.4921
41,How are input and output modalities defined in an interaction ontology?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4872
42,How do context and user environment influence HCI interface design?,Why does a user intentionally interact with an interactive computer system?,0.4868
43,What are the primary methods used to introduce information to a system in HCI?,How can a user interact in human–computer interactions?,0.4838
44,What types of user characteristics are considered in HCI for interface adaptation?,How can a user interact in human–computer interactions?,0.4798
45,What role do physical devices play in user interaction within HCI systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4791
46,What are the steps involved in designing an adaptive HCI system?,What is a complex interactive computer system?,0.4781
47,What rule-based mechanisms are utilized for user interface adaptation in HCI?,How can a user interact in human–computer interactions?,0.4699
48,What are the primary methods used to introduce information to a system in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4696
49,What are the primary methods used to introduce information to a system in HCI?,How is a user input processed by an interactive computer system?,0.4684
50,How does user interaction influence the adaptation of an interface in HCI?,What is a human–computer interaction?,0.4680
51,What role do physical devices play in user interaction within HCI systems?,How is a user input processed by an interactive computer system?,0.4638
52,What are the primary methods used to introduce information to a system in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4633
53,How does user interaction influence the adaptation of an interface in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4606
54,What role do physical devices play in user interaction within HCI systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4603
55,How do context and user environment influence HCI interface design?,What is a human–computer interaction?,0.4573
56,What are the key components of an interactive system in the HCI domain?,What does make up a complex user participation?,0.4573
57,What are the primary methods used to introduce information to a system in HCI?,How does a user receive an output from an interactive computer system?,0.4569
58,How can an interaction ontology support personalized user interfaces?,What is a human–computer interaction?,0.4564
59,How can ontologies infer new knowledge from user interactions?,How can a user interact in human–computer interactions?,0.4525
60,What types of user characteristics are considered in HCI for interface adaptation?,What is a human–computer interaction?,0.4512
61,How do multimodal systems enhance user interaction in HCI?,What does make up a complex user participation?,0.4494
62,How do semantic technologies support interoperability in HCI systems?,What is a complex interactive computer system?,0.4384
63,What are the primary methods used to introduce information to a system in HCI?,What is a human–computer interaction?,0.4379
64,How do semantic technologies support interoperability in HCI systems?,What is a human–computer interaction?,0.4373
65,How do multimodal systems enhance user interaction in HCI?,How does a user receive an output from an interactive computer system?,0.4369
66,What are the steps involved in designing an adaptive HCI system?,What does make up the user interface of an interactive computer system?,0.4354
67,How do semantic technologies support interoperability in HCI systems?,What is an interactive software system?,0.4346
68,How can an interaction ontology support personalized user interfaces?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4326
69,How does user interaction influence the adaptation of an interface in HCI?,How is a user input processed by an interactive computer system?,0.4312
70,What rule-based mechanisms are utilized for user interface adaptation in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4303
71,How do multimodal systems enhance user interaction in HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4281
72,What are the steps involved in designing an adaptive HCI system?,What is an interactive computer system?,0.4261
73,How does user interaction influence the adaptation of an interface in HCI?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4247
74,How does user interaction influence the adaptation of an interface in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4239
75,How do context and user environment influence HCI interface design?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4238
76,What role do physical devices play in user interaction within HCI systems?,How does a user receive an output from an interactive computer system?,0.4213
77,What are the primary methods used to introduce information to a system in HCI?,Why does a user intentionally interact with an interactive computer system?,0.4213
78,How are input and output modalities defined in an interaction ontology?,How is a user input processed by an interactive computer system?,0.4207
79,What types of user characteristics are considered in HCI for interface adaptation?,What is an interactive computer system?,0.4190
80,What role do physical devices play in user interaction within HCI systems?,What is an interactive software system?,0.4183
81,What rule-based mechanisms are utilized for user interface adaptation in HCI?,How is a user input processed by an interactive computer system?,0.4176
82,How can an interaction ontology support personalized user interfaces?,Why does a user intentionally interact with an interactive computer system?,0.4176
83,How does user interaction influence the adaptation of an interface in HCI?,What is a complex interactive computer system?,0.4153
84,How can ontologies infer new knowledge from user interactions?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4106
85,How does user interaction influence the adaptation of an interface in HCI?,What is an interactive computer system?,0.4100
86,How do semantic technologies support interoperability in HCI systems?,What is an interactive computer system?,0.4094
87,What types of user characteristics are considered in HCI for interface adaptation?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4088
88,How are input and output modalities defined in an interaction ontology?,How does a user receive an output from an interactive computer system?,0.4083
89,What are the common challenges in implementing adaptive user interfaces using ontologies?,What does make up the user interface of an interactive computer system?,0.4072
90,What types of user characteristics are considered in HCI for interface adaptation?,What is a complex interactive computer system?,0.4068
91,What are the steps involved in designing an adaptive HCI system?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4062
92,What are the key components of an interactive system in the HCI domain?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4060
93,How can an interaction ontology support personalized user interfaces?,What is an interactive computer system?,0.4049
94,How can an interaction ontology support personalized user interfaces?,What is an interactive software system?,0.4040
95,How can an interaction ontology support personalized user interfaces?,What is a complex interactive computer system?,0.4032
96,What rule-based mechanisms are utilized for user interface adaptation in HCI?,Why does a user intentionally interact with an interactive computer system?,0.4028
97,How do context and user environment influence HCI interface design?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4023
98,What types of user characteristics are considered in HCI for interface adaptation?,What is an interactive software system?,0.4002
99,What rule-based mechanisms are utilized for user interface adaptation in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3992
100,What role do physical devices play in user interaction within HCI systems?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3987
101,How do semantic technologies support interoperability in HCI systems?,What does make up the user interface of an interactive computer system?,0.3974
102,What are the steps involved in designing an adaptive HCI system?,How is a user input processed by an interactive computer system?,0.3974
103,What rule-based mechanisms are utilized for user interface adaptation in HCI?,What is a human–computer interaction?,0.3952
104,What rule-based mechanisms are utilized for user interface adaptation in HCI?,What is a complex interactive computer system?,0.3914
105,What are the competency levels for sensory and motor capacities in users within HCI?,What is a human–computer interaction?,0.3902
106,What types of user characteristics are considered in HCI for interface adaptation?,Why does a user intentionally interact with an interactive computer system?,0.3899
107,How does user interaction influence the adaptation of an interface in HCI?,What is an interactive software system?,0.3887
108,How do semantic technologies support interoperability in HCI systems?,How can a user interact in human–computer interactions?,0.3874
109,How can ontologies infer new knowledge from user interactions?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3873
110,What are the steps involved in designing an adaptive HCI system?,What is a human–computer interaction?,0.3864
111,What types of user characteristics are considered in HCI for interface adaptation?,What does make up a complex user participation?,0.3844
112,What are the key components of an interactive system in the HCI domain?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3839
113,How do context and user environment influence HCI interface design?,What does make up a complex user participation?,0.3818
114,What role do physical devices play in user interaction within HCI systems?,What does make up a complex user participation?,0.3817
115,How can an interaction ontology support personalized user interfaces?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3802
116,What types of user characteristics are considered in HCI for interface adaptation?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3799
117,What rule-based mechanisms are utilized for user interface adaptation in HCI?,What is an interactive computer system?,0.3795
118,What are the steps involved in designing an adaptive HCI system?,What is an interactive software system?,0.3788
119,How can ontologies infer new knowledge from user interactions?,Why does a user intentionally interact with an interactive computer system?,0.3778
120,What are the common challenges in implementing adaptive user interfaces using ontologies?,How can a user interact in human–computer interactions?,0.3772
121,What types of user characteristics are considered in HCI for interface adaptation?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3734
122,What are the common challenges in implementing adaptive user interfaces using ontologies?,What is an interactive software system?,0.3697
123,What rule-based mechanisms are utilized for user interface adaptation in HCI?,What is an interactive software system?,0.3696
124,What types of user characteristics are considered in HCI for interface adaptation?,How is a user input processed by an interactive computer system?,0.3684
125,How do semantic technologies support interoperability in HCI systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3679
126,What are the steps involved in designing an adaptive HCI system?,How can a user interact in human–computer interactions?,0.3679
127,How are input and output modalities defined in an interaction ontology?,What does make up the user interface of an interactive computer system?,0.3673
128,How does user interaction influence the adaptation of an interface in HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3652
129,What role do physical devices play in user interaction within HCI systems?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3624
130,How can an interaction ontology support personalized user interfaces?,What does make up a complex user participation?,0.3614
131,How can an interaction ontology support personalized user interfaces?,How is a user input processed by an interactive computer system?,0.3580
132,How does user interaction influence the adaptation of an interface in HCI?,What does make up a complex user participation?,0.3563
133,How do context and user environment influence HCI interface design?,What is a complex interactive computer system?,0.3540
134,What are the competency levels for sensory and motor capacities in users within HCI?,What does make up the user interface of an interactive computer system?,0.3532
135,What are the competency levels for sensory and motor capacities in users within HCI?,How can a user interact in human–computer interactions?,0.3522
136,What are the primary methods used to introduce information to a system in HCI?,What does make up a complex user participation?,0.3518
137,What rule-based mechanisms are utilized for user interface adaptation in HCI?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3517
138,What are the steps involved in designing an adaptive HCI system?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3517
139,What are the common challenges in implementing adaptive user interfaces using ontologies?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3504
140,How do context and user environment influence HCI interface design?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3481
141,How does user interaction influence the adaptation of an interface in HCI?,How does a user receive an output from an interactive computer system?,0.3473
142,How can ontologies infer new knowledge from user interactions?,What does make up the user interface of an interactive computer system?,0.3462
143,What are the primary methods used to introduce information to a system in HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3449
144,What are the common challenges in implementing adaptive user interfaces using ontologies?,What is an interactive computer system?,0.3443
145,What are the steps involved in designing an adaptive HCI system?,How does a user receive an output from an interactive computer system?,0.3421
146,How can an interaction ontology support personalized user interfaces?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3417
147,What are the common challenges in implementing adaptive user interfaces using ontologies?,What is a complex interactive computer system?,0.3403
148,What are the steps involved in designing an adaptive HCI system?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3399
149,What rule-based mechanisms are utilized for user interface adaptation in HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3379
150,How are input and output modalities defined in an interaction ontology?,What is a complex interactive computer system?,0.3370
151,How do context and user environment influence HCI interface design?,What is an interactive computer system?,0.3365
152,How do context and user environment influence HCI interface design?,How is a user input processed by an interactive computer system?,0.3359
153,How are input and output modalities defined in an interaction ontology?,What is an interactive computer system?,0.3355
154,What rule-based mechanisms are utilized for user interface adaptation in HCI?,How does a user receive an output from an interactive computer system?,0.3321
155,How do context and user environment influence HCI interface design?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3305
156,What types of user characteristics are considered in HCI for interface adaptation?,What is a User?,0.3291
157,What types of user characteristics are considered in HCI for interface adaptation?,How does a user receive an output from an interactive computer system?,0.3268
158,How do context and user environment influence HCI interface design?,What is an interactive software system?,0.3266
159,How can ontologies infer new knowledge from user interactions?,What does make up a complex user participation?,0.3243
160,What are the competency levels for sensory and motor capacities in users within HCI?,What is a complex interactive computer system?,0.3226
161,What are the common challenges in implementing adaptive user interfaces using ontologies?,What is a human–computer interaction?,0.3223
162,What are the competency levels for sensory and motor capacities in users within HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3200
163,What types of user characteristics are considered in HCI for interface adaptation?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3190
164,How can ontologies infer new knowledge from user interactions?,What is an interactive software system?,0.3189
165,What rule-based mechanisms are utilized for user interface adaptation in HCI?,What does make up a complex user participation?,0.3176
166,What are the common challenges in implementing adaptive user interfaces using ontologies?,Why does a user intentionally interact with an interactive computer system?,0.3167
167,How can ontologies infer new knowledge from user interactions?,How is a user input processed by an interactive computer system?,0.3158
168,How do semantic technologies support interoperability in HCI systems?,Why does a user intentionally interact with an interactive computer system?,0.3136
169,How are input and output modalities defined in an interaction ontology?,What is a human–computer interaction?,0.3121
170,How are input and output modalities defined in an interaction ontology?,How can a user interact in human–computer interactions?,0.3099
171,How are input and output modalities defined in an interaction ontology?,What is an interactive software system?,0.3088
172,What are the competency levels for sensory and motor capacities in users within HCI?,What does make up a complex user participation?,0.3072
173,What are the competency levels for sensory and motor capacities in users within HCI?,What is an interactive computer system?,0.3065
174,What are the common challenges in implementing adaptive user interfaces using ontologies?,What does make up a complex user participation?,0.3052
175,How can ontologies infer new knowledge from user interactions?,What is an interactive computer system?,0.3039
176,What are the steps involved in designing an adaptive HCI system?,What does make up a complex user participation?,0.3014
177,How can ontologies infer new knowledge from user interactions?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.2976
178,What are the common challenges in implementing adaptive user interfaces using ontologies?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.2972
179,How do semantic technologies support interoperability in HCI systems?,How is a user input processed by an interactive computer system?,0.2944
180,How are input and output modalities defined in an interaction ontology?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.2918
181,How can an interaction ontology support personalized user interfaces?,How does a user receive an output from an interactive computer system?,0.2889
182,What are the primary methods used to introduce information to a system in HCI?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.2879
183,What are the competency levels for sensory and motor capacities in users within HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.2866
184,What are the competency levels for sensory and motor capacities in users within HCI?,How is a user input processed by an interactive computer system?,0.2846
185,How can an interaction ontology support personalized user interfaces?,What is a User?,0.2840
186,What are the steps involved in designing an adaptive HCI system?,Why does a user intentionally interact with an interactive computer system?,0.2839
187,How can ontologies infer new knowledge from user interactions?,How does a user receive an output from an interactive computer system?,0.2821
188,What are the competency levels for sensory and motor capacities in users within HCI?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.2806
189,How do context and user environment influence HCI interface design?,How does a user receive an output from an interactive computer system?,0.2795
190,How can ontologies infer new knowledge from user interactions?,What is a complex interactive computer system?,0.2779
191,What are the common challenges in implementing adaptive user interfaces using ontologies?,How is a user input processed by an interactive computer system?,0.2763
192,How do semantic technologies support interoperability in HCI systems?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.2737
193,How are input and output modalities defined in an interaction ontology?,"Considering intentionality, how can a user interact with an interactive computer system?",0.2712
194,How can an interaction ontology support personalized user interfaces?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.2708
195,How do semantic technologies support interoperability in HCI systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.2686
196,How are input and output modalities defined in an interaction ontology?,Why does a user intentionally interact with an interactive computer system?,0.2649
197,How do semantic technologies support interoperability in HCI systems?,What does make up a complex user participation?,0.2626
198,How can ontologies infer new knowledge from user interactions?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.2614
199,How can ontologies infer new knowledge from user interactions?,What is a human–computer interaction?,0.2606
200,What are the competency levels for sensory and motor capacities in users within HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.2598
201,How do semantic technologies support interoperability in HCI systems?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.2563
202,How do context and user environment influence HCI interface design?,What is a User?,0.2515
203,What are the common challenges in implementing adaptive user interfaces using ontologies?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.2461
204,What are the steps involved in designing an adaptive HCI system?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.2423
205,What role do physical devices play in user interaction within HCI systems?,What is a User?,0.2392
206,How do semantic technologies support interoperability in HCI systems?,How does a user receive an output from an interactive computer system?,0.2391
207,How can ontologies infer new knowledge from user interactions?,What is a User?,0.2390
208,How do multimodal systems enhance user interaction in HCI?,What is a User?,0.2387
209,What are the competency levels for sensory and motor capacities in users within HCI?,Why does a user intentionally interact with an interactive computer system?,0.2367
210,What are the common challenges in implementing adaptive user interfaces using ontologies?,What is a User?,0.2272
211,What are the competency levels for sensory and motor capacities in users within HCI?,What is an interactive software system?,0.2263
212,What are the common challenges in implementing adaptive user interfaces using ontologies?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.2161
213,How are input and output modalities defined in an interaction ontology?,What does make up a complex user participation?,0.2115
214,What are the key components of an interactive system in the HCI domain?,What is a User?,0.2097
215,What are the common challenges in implementing adaptive user interfaces using ontologies?,How does a user receive an output from an interactive computer system?,0.2083
216,What are the competency levels for sensory and motor capacities in users within HCI?,How does a user receive an output from an interactive computer system?,0.1996
217,How does user interaction influence the adaptation of an interface in HCI?,What is a User?,0.1775
218,What are the competency levels for sensory and motor capacities in users within HCI?,What is a User?,0.1771
