,genCQ,expertCQ,cos_score
0,What are the core concepts in Human-Computer Interaction (HCI)?,What is a human–computer interaction?,0.7227
1,What are the core concepts in Human-Computer Interaction (HCI)?,How can a user interact in human–computer interactions?,0.6394
2,What are the core concepts in Human-Computer Interaction (HCI)?,What is a complex interactive computer system?,0.6267
3,What are the core concepts in Human-Computer Interaction (HCI)?,What does make up the user interface of an interactive computer system?,0.6039
4,How do user characteristics influence the design of user interfaces in HCI?,What does make up the user interface of an interactive computer system?,0.5971
5,What are the core concepts in Human-Computer Interaction (HCI)?,What is an interactive computer system?,0.5579
6,How do user characteristics influence the design of user interfaces in HCI?,How can a user interact in human–computer interactions?,0.5514
7,How does user context affect interaction modalities in HCI?,How can a user interact in human–computer interactions?,0.5468
8,What role does user feedback play in the adaptation of HCI systems?,What does make up the user interface of an interactive computer system?,0.5278
9,How does user context affect interaction modalities in HCI?,Why does a user intentionally interact with an interactive computer system?,0.4994
10,How do user characteristics influence the design of user interfaces in HCI?,What is a human–computer interaction?,0.4981
11,What are the core concepts in Human-Computer Interaction (HCI)?,What is an interactive software system?,0.4978
12,What are the core concepts in Human-Computer Interaction (HCI)?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4939
13,What role does user feedback play in the adaptation of HCI systems?,Why does a user intentionally interact with an interactive computer system?,0.4935
14,How do user characteristics influence the design of user interfaces in HCI?,Why does a user intentionally interact with an interactive computer system?,0.4853
15,What role does user feedback play in the adaptation of HCI systems?,How can a user interact in human–computer interactions?,0.4827
16,What role does user feedback play in the adaptation of HCI systems?,What is an interactive computer system?,0.4755
17,What role does user feedback play in the adaptation of HCI systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4739
18,What types of input and output modalities are considered in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4698
19,How are HCI tasks categorized and what are the primary categories?,What is a complex interactive computer system?,0.4662
20,What are the core concepts in Human-Computer Interaction (HCI)?,How is a user input processed by an interactive computer system?,0.4656
21,How do user characteristics influence the design of user interfaces in HCI?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4654
22,What are the core concepts in Human-Computer Interaction (HCI)?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4637
23,What are the core concepts in Human-Computer Interaction (HCI)?,What does make up a complex user participation?,0.4626
24,What role does user feedback play in the adaptation of HCI systems?,How is a user input processed by an interactive computer system?,0.4623
25,How do user characteristics influence the design of user interfaces in HCI?,What does make up a complex user participation?,0.4611
26,What are the core concepts in Human-Computer Interaction (HCI)?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4609
27,How does user context affect interaction modalities in HCI?,What does make up the user interface of an interactive computer system?,0.4578
28,What role does user feedback play in the adaptation of HCI systems?,What is a complex interactive computer system?,0.4576
29,What are the core concepts in Human-Computer Interaction (HCI)?,Why does a user intentionally interact with an interactive computer system?,0.4555
30,How does user context affect interaction modalities in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4547
31,What role does user feedback play in the adaptation of HCI systems?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4507
32,What role does user feedback play in the adaptation of HCI systems?,How does a user receive an output from an interactive computer system?,0.4504
33,How are HCI tasks categorized and what are the primary categories?,What is a human–computer interaction?,0.4479
34,How does user context affect interaction modalities in HCI?,What is a human–computer interaction?,0.4461
35,What role does user feedback play in the adaptation of HCI systems?,What is an interactive software system?,0.4451
