,genCQ,expertCQ,cos_score
0,How do input and output modalities differ in interactive systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.7067
1,How do input and output modalities differ in interactive systems?,How is a user input processed by an interactive computer system?,0.6575
2,How can ontologies represent complex relationships in interactive systems?,What is a complex interactive computer system?,0.6135
3,How do input and output modalities differ in interactive systems?,How does a user receive an output from an interactive computer system?,0.6060
4,How do input and output modalities differ in interactive systems?,What does make up the user interface of an interactive computer system?,0.5888
5,What are the main user characteristics that influence interface adaptation?,What does make up the user interface of an interactive computer system?,0.5649
6,What are the components of an interaction model in HCI?,What does make up the user interface of an interactive computer system?,0.5648
7,How can ontologies represent complex relationships in interactive systems?,What is an interactive software system?,0.5647
8,What are the components of an interaction model in HCI?,What is a complex interactive computer system?,0.5615
9,How can ontologies represent complex relationships in interactive systems?,What is an interactive computer system?,0.5593
10,What are the components of an interaction model in HCI?,What is a human–computer interaction?,0.5572
11,How do input and output modalities differ in interactive systems?,What is an interactive computer system?,0.5532
12,How can ontologies represent complex relationships in interactive systems?,What does make up the user interface of an interactive computer system?,0.5493
13,How does multimodal interaction improve user experience in adaptive systems?,How can a user interact in human–computer interactions?,0.5436
14,What are the components of an interaction model in HCI?,How can a user interact in human–computer interactions?,0.5426
15,What role do user skills and education levels play in interface adaptation?,What does make up the user interface of an interactive computer system?,0.5268
16,How does multimodal interaction improve user experience in adaptive systems?,What does make up the user interface of an interactive computer system?,0.5263
17,What are the components of an interaction model in HCI?,What is an interactive computer system?,0.5023
18,How do input and output modalities differ in interactive systems?,What is a complex interactive computer system?,0.4985
19,How does multimodal interaction improve user experience in adaptive systems?,Why does a user intentionally interact with an interactive computer system?,0.4902
20,How do input and output modalities differ in interactive systems?,What is an interactive software system?,0.4893
21,How can adaptive interface design be evaluated for usability and effectiveness?,What does make up the user interface of an interactive computer system?,0.4807
22,How does multimodal interaction improve user experience in adaptive systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4759
23,How can ontologies represent complex relationships in interactive systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4734
24,What are the components of an interaction model in HCI?,What is an interactive software system?,0.4670
25,How do input and output modalities differ in interactive systems?,Why does a user intentionally interact with an interactive computer system?,0.4644
26,How does multimodal interaction improve user experience in adaptive systems?,What is an interactive computer system?,0.4636
27,What are the main user characteristics that influence interface adaptation?,How can a user interact in human–computer interactions?,0.4627
28,What role does the reasoning engine play in ontological interaction models?,What is an interactive software system?,0.4596
29,How does multimodal interaction improve user experience in adaptive systems?,How is a user input processed by an interactive computer system?,0.4592
30,How does multimodal interaction improve user experience in adaptive systems?,What is a complex interactive computer system?,0.4571
31,How can ontologies represent complex relationships in interactive systems?,How can a user interact in human–computer interactions?,0.4539
32,What role does the reasoning engine play in ontological interaction models?,What is an interactive computer system?,0.4536
33,What role does the reasoning engine play in ontological interaction models?,What is a complex interactive computer system?,0.4521
34,What are the components of an interaction model in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4471
35,How can ontologies represent complex relationships in interactive systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4445
36,How can ontologies represent complex relationships in interactive systems?,How is a user input processed by an interactive computer system?,0.4414
37,What are the components of an interaction model in HCI?,How is a user input processed by an interactive computer system?,0.4397
38,What role do user skills and education levels play in interface adaptation?,How can a user interact in human–computer interactions?,0.4353
39,How does multimodal interaction improve user experience in adaptive systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4349
40,How does multimodal interaction improve user experience in adaptive systems?,What is a human–computer interaction?,0.4329
41,What role does the reasoning engine play in ontological interaction models?,What does make up the user interface of an interactive computer system?,0.4326
42,How can ontologies represent complex relationships in interactive systems?,Why does a user intentionally interact with an interactive computer system?,0.4325
43,How do input and output modalities differ in interactive systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4312
44,What are the components of an interaction model in HCI?,Why does a user intentionally interact with an interactive computer system?,0.4281
45,How does multimodal interaction improve user experience in adaptive systems?,What is an interactive software system?,0.4274
46,What role does the reasoning engine play in ontological interaction models?,How can a user interact in human–computer interactions?,0.4273
47,How can user preferences be incorporated into interface personalization?,What does make up the user interface of an interactive computer system?,0.4253
48,How does multimodal interaction improve user experience in adaptive systems?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4209
49,What role does the reasoning engine play in ontological interaction models?,What is a human–computer interaction?,0.4207
50,What are the components of an interaction model in HCI?,What does make up a complex user participation?,0.4177
51,How can ontologies represent complex relationships in interactive systems?,What is a human–computer interaction?,0.4163
52,What are the components of an interaction model in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4148
53,What are the main user characteristics that influence interface adaptation?,Why does a user intentionally interact with an interactive computer system?,0.4129
54,What are the main user characteristics that influence interface adaptation?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4124
55,What role do user skills and education levels play in interface adaptation?,What does make up a complex user participation?,0.4070
56,What role does the reasoning engine play in ontological interaction models?,Why does a user intentionally interact with an interactive computer system?,0.4032
57,What are the main user characteristics that influence interface adaptation?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4028
58,How does multimodal interaction improve user experience in adaptive systems?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3978
59,What role do user skills and education levels play in interface adaptation?,What is a human–computer interaction?,0.3968
60,What parameters define an interaction modality?,What does make up the user interface of an interactive computer system?,0.3951
61,How can adaptive interface design be evaluated for usability and effectiveness?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.3942
62,What role does the reasoning engine play in ontological interaction models?,How is a user input processed by an interactive computer system?,0.3939
63,What role does the reasoning engine play in ontological interaction models?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3934
64,What role do user skills and education levels play in interface adaptation?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.3876
65,What are the main user characteristics that influence interface adaptation?,What is an interactive computer system?,0.3840
66,How can ontologies represent complex relationships in interactive systems?,How does a user receive an output from an interactive computer system?,0.3837
67,How do input and output modalities differ in interactive systems?,How can a user interact in human–computer interactions?,0.3823
68,What parameters define an interaction modality?,How can a user interact in human–computer interactions?,0.3808
69,What role do user skills and education levels play in interface adaptation?,What is an interactive computer system?,0.3805
70,How can ontologies represent complex relationships in interactive systems?,What does make up a complex user participation?,0.3785
71,What are the main user characteristics that influence interface adaptation?,What does make up a complex user participation?,0.3778
72,How do physical and sensory disabilities impact the choice of interaction modalities?,How can a user interact in human–computer interactions?,0.3759
73,How do input and output modalities differ in interactive systems?,What is a human–computer interaction?,0.3744
74,How does multimodal interaction improve user experience in adaptive systems?,How does a user receive an output from an interactive computer system?,0.3731
75,How can adaptive interface design be evaluated for usability and effectiveness?,How can a user interact in human–computer interactions?,0.3727
76,What role does the reasoning engine play in ontological interaction models?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3724
77,What are the key differences between single modality and multimodality systems?,What is a complex interactive computer system?,0.3720
78,How does multimodal interaction improve user experience in adaptive systems?,What does make up a complex user participation?,0.3714
79,What are the key differences between single modality and multimodality systems?,What does make up the user interface of an interactive computer system?,0.3707
80,How do physical and sensory disabilities impact the choice of interaction modalities?,What is a human–computer interaction?,0.3706
81,How can user preferences be incorporated into interface personalization?,How can a user interact in human–computer interactions?,0.3691
82,What are the main user characteristics that influence interface adaptation?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3674
83,What are the main user characteristics that influence interface adaptation?,What is an interactive software system?,0.3669
84,How can adaptive interface design be evaluated for usability and effectiveness?,What is a complex interactive computer system?,0.3666
85,What role do user skills and education levels play in interface adaptation?,Why does a user intentionally interact with an interactive computer system?,0.3649
86,What are the main user characteristics that influence interface adaptation?,How is a user input processed by an interactive computer system?,0.3639
87,What are the main user characteristics that influence interface adaptation?,What is a human–computer interaction?,0.3637
88,What role do user skills and education levels play in interface adaptation?,What is a complex interactive computer system?,0.3630
89,What role do user skills and education levels play in interface adaptation?,"Considering intentionality, how can a user interact with an interactive computer system?",0.3626
90,How can adaptive interface design be evaluated for usability and effectiveness?,What is a human–computer interaction?,0.3601
91,What are the main user characteristics that influence interface adaptation?,What is a complex interactive computer system?,0.3582
92,"How does user context, such as location and time, affect interface adaptation?",How can a user interact in human–computer interactions?,0.3580
93,"How does user context, such as location and time, affect interface adaptation?",What does make up the user interface of an interactive computer system?,0.3546
94,How can adaptive interface design be evaluated for usability and effectiveness?,What is an interactive computer system?,0.3517
95,What are the components of an interaction model in HCI?,How does a user receive an output from an interactive computer system?,0.3516
96,What parameters define an interaction modality?,What is a human–computer interaction?,0.3508
97,What types of adaptive systems are suitable for users with different motor impairments?,What does make up the user interface of an interactive computer system?,0.3503
98,What are the key differences between single modality and multimodality systems?,What is an interactive computer system?,0.3480
99,What role do user skills and education levels play in interface adaptation?,How is a user input processed by an interactive computer system?,0.3431
100,What role do user skills and education levels play in interface adaptation?,What is an interactive software system?,0.3419
