,genCQ,expertCQ,cos_score
0,How is user input captured and processed in an HCI system?,How is a user input processed by an interactive computer system?,0.7630
1,How is user input captured and processed in an HCI system?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.7625
2,What are the core components of an interactive system in HCI?,What does make up the user interface of an interactive computer system?,0.7599
3,What are the core components of an interactive system in HCI?,What is a complex interactive computer system?,0.7261
4,What are the core components of an interactive system in HCI?,What is an interactive computer system?,0.7244
5,What are the main physical devices utilized for input and output in an interactive system?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.7206
6,What are the main physical devices utilized for input and output in an interactive system?,What does make up the user interface of an interactive computer system?,0.7031
7,What are the main physical devices utilized for input and output in an interactive system?,What is an interactive computer system?,0.6974
8,What are the main physical devices utilized for input and output in an interactive system?,How is a user input processed by an interactive computer system?,0.6961
9,How is user input captured and processed in an HCI system?,How does a user receive an output from an interactive computer system?,0.6862
10,What are the core components of an interactive system in HCI?,What is an interactive software system?,0.6682
11,What are the main physical devices utilized for input and output in an interactive system?,How does a user receive an output from an interactive computer system?,0.6624
12,What are the main physical devices utilized for input and output in an interactive system?,What is a complex interactive computer system?,0.6403
13,What are the core components of an interactive system in HCI?,What is a human–computer interaction?,0.6049
14,What are the core components of an interactive system in HCI?,How is a user input processed by an interactive computer system?,0.6026
15,What are the main physical devices utilized for input and output in an interactive system?,What is an interactive software system?,0.5928
16,What types of modalities are used for user interaction in HCI?,How can a user interact in human–computer interactions?,0.5863
17,What are the core components of an interactive system in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5850
18,What types of modalities are used for user interaction in HCI?,What does make up the user interface of an interactive computer system?,0.5820
19,What are the core components of an interactive system in HCI?,Why does a user intentionally interact with an interactive computer system?,0.5698
20,What are the core components of an interactive system in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5546
21,What are the core components of an interactive system in HCI?,How can a user interact in human–computer interactions?,0.5531
22,How is user input captured and processed in an HCI system?,How can a user interact in human–computer interactions?,0.5499
23,How is user input captured and processed in an HCI system?,What does make up the user interface of an interactive computer system?,0.5448
24,What types of modalities are used for user interaction in HCI?,What is a human–computer interaction?,0.5426
25,What are the main physical devices utilized for input and output in an interactive system?,Why does a user intentionally interact with an interactive computer system?,0.5235
26,How is user input captured and processed in an HCI system?,What is an interactive computer system?,0.5235
27,What are the core components of an interactive system in HCI?,How does a user receive an output from an interactive computer system?,0.5158
28,How is user input captured and processed in an HCI system?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5091
29,How is user input captured and processed in an HCI system?,Why does a user intentionally interact with an interactive computer system?,0.5072
30,What types of modalities are used for user interaction in HCI?,What is a complex interactive computer system?,0.5037
31,What are the main physical devices utilized for input and output in an interactive system?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5020
32,How is user input captured and processed in an HCI system?,What is a complex interactive computer system?,0.4957
33,What are the main physical devices utilized for input and output in an interactive system?,What is a human–computer interaction?,0.4946
34,What types of modalities are used for user interaction in HCI?,What is an interactive computer system?,0.4886
35,How is user input captured and processed in an HCI system?,What is a human–computer interaction?,0.4878
36,What are the main physical devices utilized for input and output in an interactive system?,How can a user interact in human–computer interactions?,0.4786
37,How are interaction components represented and structured within an ontology?,What does make up the user interface of an interactive computer system?,0.4727
38,What types of modalities are used for user interaction in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4698
39,What are the key elements of an interaction ontology in the HCI domain?,What is a human–computer interaction?,0.4673
40,How is user input captured and processed in an HCI system?,What is an interactive software system?,0.4665
