,genCQ,expertCQ,cos_score
0,How is the interaction between users and interactive systems characterized?,What does make up the user interface of an interactive computer system?,0.8315
1,How is the interaction between users and interactive systems characterized?,What is an interactive computer system?,0.7979
2,How is the interaction between users and interactive systems characterized?,Why does a user intentionally interact with an interactive computer system?,0.7850
3,How is the interaction between users and interactive systems characterized?,What is an interactive software system?,0.7668
4,What are the core concepts associated with Human-Computer Interaction (HCI)?,What is a human–computer interaction?,0.7596
5,How is the interaction between users and interactive systems characterized?,How can a user interact in human–computer interactions?,0.7587
6,How is the interaction between users and interactive systems characterized?,"Considering intentionality, how can a user interact with an interactive computer system?",0.7431
7,How is the interaction between users and interactive systems characterized?,What is a complex interactive computer system?,0.7270
8,How is the interaction between users and interactive systems characterized?,How is a user input processed by an interactive computer system?,0.7025
9,How is the interaction between users and interactive systems characterized?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.6999
10,How are user interactions captured and used to improve system design?,What does make up the user interface of an interactive computer system?,0.6866
11,How are user interactions captured and used to improve system design?,How can a user interact in human–computer interactions?,0.6785
12,How are user interactions captured and used to improve system design?,Why does a user intentionally interact with an interactive computer system?,0.6628
13,How is the interaction between users and interactive systems characterized?,What is a human–computer interaction?,0.6596
14,What are the core concepts associated with Human-Computer Interaction (HCI)?,How can a user interact in human–computer interactions?,0.6515
15,How can user modeling algorithms enhance the adaptability of interactive systems?,What does make up the user interface of an interactive computer system?,0.6481
16,How are user interactions captured and used to improve system design?,"Considering intentionality, how can a user interact with an interactive computer system?",0.6432
17,How is the interaction between users and interactive systems characterized?,How does a user receive an output from an interactive computer system?,0.6330
18,How can user modeling algorithms enhance the adaptability of interactive systems?,What is an interactive software system?,0.6293
19,What are the core concepts associated with Human-Computer Interaction (HCI)?,What is a complex interactive computer system?,0.6272
20,How can user modeling algorithms enhance the adaptability of interactive systems?,What is an interactive computer system?,0.6162
21,What are the core concepts associated with Human-Computer Interaction (HCI)?,What does make up the user interface of an interactive computer system?,0.6125
22,How can user modeling algorithms enhance the adaptability of interactive systems?,Why does a user intentionally interact with an interactive computer system?,0.6108
