,genCQ,expertCQ,cos_score
0,What are the primary modes of interaction between humans and computers identified in HCI?,What is a human–computer interaction?,0.7595
1,What are the primary modes of interaction between humans and computers identified in HCI?,How can a user interact in human–computer interactions?,0.7360
2,What are the primary modes of interaction between humans and computers identified in HCI?,What does make up the user interface of an interactive computer system?,0.6558
3,What are the primary modes of interaction between humans and computers identified in HCI?,What is a complex interactive computer system?,0.6357
4,What are the primary modes of interaction between humans and computers identified in HCI?,What is an interactive computer system?,0.6084
5,"How can physical, sensory, and cognitive abilities of users influence the choice of interaction modalities?",How can a user interact in human–computer interactions?,0.6023
6,"What are the relationships between interaction modes, modalities, and media in an interactive system?",What does make up the user interface of an interactive computer system?,0.5969
7,What are the key user characteristics that must be considered for adaptive interface design?,What does make up the user interface of an interactive computer system?,0.5766
8,What are the core components and entities of an ontology for adaptive interactive systems?,What is an interactive computer system?,0.5752
9,What are the primary modes of interaction between humans and computers identified in HCI?,Why does a user intentionally interact with an interactive computer system?,0.5722
10,What are the core components and entities of an ontology for adaptive interactive systems?,What does make up the user interface of an interactive computer system?,0.5688
11,What are the primary modes of interaction between humans and computers identified in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5648
12,What are the core components and entities of an ontology for adaptive interactive systems?,What is a complex interactive computer system?,0.5594
13,How can user interaction data be captured and utilized to trigger interface adaptations?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5593
14,What are the core components and entities of an ontology for adaptive interactive systems?,What is an interactive software system?,0.5571
15,How can user interaction data be captured and utilized to trigger interface adaptations?,How can a user interact in human–computer interactions?,0.5556
16,"What are the relationships between interaction modes, modalities, and media in an interactive system?",What is an interactive computer system?,0.5509
17,How can user interaction data be captured and utilized to trigger interface adaptations?,What does make up the user interface of an interactive computer system?,0.5437
18,"How can physical, sensory, and cognitive abilities of users influence the choice of interaction modalities?","Considering the human–computer interaction, how can a user participation cause another user participation?",0.5388
19,"What are the relationships between interaction modes, modalities, and media in an interactive system?",What is a complex interactive computer system?,0.5388
