,genCQs,best_expertCQs,best_cos_score
0,What are the primary objectives of empirical research in requirements engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6549
1,How have empirical research methods been applied to the practice of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6609
2,What types of empirical studies have been conducted in RE over the past decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.8243
3,What are the most common empirical research methods used in RE?,How often are which empirical methods used?,0.7821
4,How does industry currently adopt RE practices based on empirical research findings?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5873
5,What empirical evidence exists to support specific RE techniques?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5137
6,What empirical studies focus on the effectiveness of RE tools and methods?,How often are which empirical methods used over time?,0.5766
7,How do RE practices affect overall software project success according to empirical studies?,How many empirical studies are by authors working for large software development companies?,0.5997
8,What are the recurring problems identified in RE through empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6654
9,How does user participation impact the success of RE processes in empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5058
10,How have empirical studies in RE evolved over time?,How has the proportion of empirical studies evolved over time?,0.7861
11,What factors contribute to the success of RE practices based on empirical data?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6062
12,What are the gaps in current empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7163
13,What are the challenges faced while conducting empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6161
14,How reliable are the empirical methods used in RE research?,How often are which empirical methods used?,0.7094
15,What are the most commonly used frameworks for empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6668
16,How do different empirical methods compare in their effectiveness for RE research?,How often are which empirical methods used?,0.6712
17,To what extent is empirical research integrated into the RE process in industry?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5623
18,How can RE processes be improved based on empirical research findings?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5251
19,What role does empirical research play in the development of RE methodologies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.648
20,How is the success of RE improvements measured in empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5631
21,What are the key findings of empirical research on RE in small to medium enterprises (SMEs)?,How many empirical studies are by authors working for large software development companies?,0.4799
