,genCQs,best_expertCQs,best_cos_score
0,What kind of questions can and should we ask to understand RE practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4207
1,What empirical evidence do we have about current RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5785
2,What further empirical evidence is needed to understand RE practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5426
3,What are the typical problems identified in RE practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4267
4,What are the common success factors in RE practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4553
5,How can RE practice be improved through empirical research?,How often are which empirical methods used?,0.5307
6,What were the outcomes of the RE studies conducted in Germany and Australia?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.4781
7,What is the role of empirical studies such as experiments in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6572
8,How do different knowledge claims affect RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5351
9,What percentage of project effort is typically allocated to RE activities?,How many empirical studies are by authors working for large software development companies?,0.4058
10,What are the main challenges faced by RE teams according to empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4922
11,How widespread is RE tool usage in practice?,How often are which empirical methods used over time?,0.4205
12,What are the reasons for the adoption of new RE processes in SMEs?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5234
13,How does the CHAOS report characterize the importance of RE for project success?,How has the reporting of the tasks evolved over time?,0.4093
14,What are the typical RE team sizes and their skill levels?,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,0.3742
15,How do empirical studies classify the problems related to RE processes?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.568
16,What are the key attributes of successful RE teams in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5612
17,How is user participation as a success factor in RE measured?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.4034
18,How do firms perceive the importance of RE practices?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.4374
19,What is the impact of organizational culture on RE practice adoption?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.3863
20,"How do methodology, methods, and tools influence the success of RE?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5042
