,genCQs,best_expertCQs,best_cos_score
0,What are the key empirical evidence needs in Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5347
1,What are the primary knowledge claims in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6277
2,What strategies of inquiry are most commonly used in empirical RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.595
3,What are effective methods for data collection and analysis in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5456
4,How has RE practice evolved over the last decade?,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,0.5026
5,What terminologies are essential to empirical software engineering in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6955
6,What are the main outcomes of recent broad studies on RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5466
7,What typical questions help understand RE practice?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.3849
8,What is the current state of large-scale empirical evidence on RE practice?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5682
9,What are the typical findings of new RE practice studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5595
10,What role do experiments play in empirical RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6159
11,What further empirical evidence is needed in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6442
12,What are the dominant strategies for data collection in empirical RE?,How often are which empirical methods used?,0.6136
13,What are the variations between different empirical research methods in RE?,How many different empirical methods are used per publication?,0.7367
14,How do we refine theories through empirical RE research?,How many theories from the SE and RE are there?,0.6241
15,How is a survey conducted and analyzed in empirical RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6385
16,What are the roles of different research methods in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6836
17,What are the typical factors affecting RE practice adoption?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.4118
18,What are the prevalent success factors in RE practice?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.454
19,How do case studies contribute to our understanding of RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5499
20,What are the challenges in replicating empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6657
21,What is the impact of different variables in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.658
22,How has the gap between RE research and practice been investigated?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5611
23,What are the obstacles to implementing empirical findings in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6348
24,How can standard terminology be achieved in RE?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.4348
25,What are the key elements of the RE research map?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5285
26,How can empirical data be effectively organized in RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6208
27,What are the main empirical RE research gaps in literature?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6139
28,How does evidence-based classification support empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5878
