,genCQ,expertCQ,cos_score
0,What has been the yearly distribution of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7709
1,How frequently are experiments used as a research method in empirical RE studies?,How often are which empirical methods used over time?,0.7516
2,How frequently are experiments used as a research method in empirical RE studies?,How often are which empirical methods used?,0.7506
3,Which empirical RE studies are considered highly rigorous and why?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7467
4,What patterns emerge from an aggregation of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7444
5,What is the frequency of empirical RE studies proposing new techniques and processes?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7383
6,How do case studies and experiments compare in their application to RE empirical research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7367
7,What has been the yearly distribution of empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.7332
8,What are the emerging trends in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7317
9,What is the frequency of empirical RE studies proposing new techniques and processes?,How has the proportion of empirical studies evolved over time?,0.7251
10,What is the role of case studies in empirical RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7238
11,What are the different domains wherein empirical studies of RE have been conducted?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7217
12,In which contexts have empirical studies of RE been conducted over the period of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7136
13,What are the prime publication channels for empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7122
14,What are the major focus areas of empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7120
15,What is the frequency of empirical RE studies proposing new techniques and processes?,How often are which empirical methods used over time?,0.7094
16,What is the frequency of empirical RE studies proposing new techniques and processes?,How often are which empirical methods used?,0.7081
17,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7080
18,What is the frequency of empirical RE studies proposing new techniques and processes?,How has the number of empirical methods used per publication evolved over time?,0.7077
19,In which channels are the empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7048
20,How has empirical research in various RE knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.7036
21,What methodologies are used to conduct systematic reviews in the RE field?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7022
22,Which RE sub-area lacks empirical research and displays a decreasing trend?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6961
23,What are the common areas of application for empirical studies of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6961
24,What are the different emerging areas in RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6954
25,What methodologies are used to conduct systematic reviews in the RE field?,How many publications are analyzed in (systematic literature) reviews?,0.6943
26,What is the frequency of empirical RE studies proposing new techniques and processes?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6904
27,What are the benefits of conducting empirical studies in the RE domain?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6878
28,How do empirical studies contribute to the broader field of evidence-based software engineering?,How many empirical studies are by authors working for large software development companies?,0.6817
29,What has been the impact of formal methods in RE empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.6791
30,What methodologies are used to conduct systematic reviews in the RE field?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6788
31,What are the top 10 countries involved in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6770
32,What factors influence the choice of research methods in empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6755
33,What has been the yearly distribution of empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6691
34,How frequently are experiments used as a research method in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6689
35,What has been the impact of formal methods in RE empirical studies?,How often are which empirical methods used over time?,0.6689
36,What has been the impact of formal methods in RE empirical studies?,How often are which empirical methods used?,0.6689
37,Which empirical RE studies are considered highly rigorous and why?,How often are which empirical methods used?,0.6686
38,What methodologies are used to conduct systematic reviews in the RE field?,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,0.6684
39,Which domains have shown progressive increases in empirical studies of RE since 1995?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6670
40,What is the frequency of empirical RE studies proposing new techniques and processes?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6668
41,Which RE areas need more empirical research attention?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6667
42,What factors influence the choice of research methods in empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6654
43,What is the frequency of empirical RE studies proposing new techniques and processes?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6647
44,What factors influence the choice of research methods in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6643
45,What patterns emerge from an aggregation of empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.6629
46,How frequently are experiments used as a research method in empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6628
47,How frequently are experiments used as a research method in empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6617
48,What kinds of empirical evidence are most lacking in the RE discipline?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6616
49,How is the level of rigor in empirical RE studies determined?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6586
50,How have requirements specification and practical considerations evolved in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6544
51,What methodologies are used to conduct systematic reviews in the RE field?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6531
52,How frequently are experiments used as a research method in empirical RE studies?,How often are which statistical methods used?,0.6523
