,genCQ,expertCQ,cos_score
0,How empirical studies have shifted their focus on different RE areas over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.8165
1,How comprehensive are the systematic reviews in RE empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7900
2,How often are formal methods in RE researched empirically?,How often are which empirical methods used?,0.7842
3,How often are formal methods in RE researched empirically?,How often are which empirical methods used over time?,0.7824
4,How comprehensive are the systematic reviews in RE empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7705
5,What are the most researched domains within empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7642
6,How empirical studies have shifted their focus on different RE areas over the years?,How has the proportion of empirical studies evolved over time?,0.7611
7,How comprehensive are the systematic reviews in RE empirical studies?,How many publications are analyzed in (systematic literature) reviews?,0.7425
8,In which context have empirical studies of RE been carried out throughout its history?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7411
9,Which domains have recently become more active in RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7395
10,How comprehensive are the systematic reviews in RE empirical studies?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.7395
11,How have research methods evolved in primary empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7362
12,What share of empirical RE studies belongs to generic software development?,How many empirical studies are by authors working for large software development companies?,0.7242
13,How have research methods evolved in primary empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.7186
14,What are the most emerging areas in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7130
15,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7080
16,How comprehensive are the systematic reviews in RE empirical studies?,Have the authors done a systematic review of related work?,0.7056
17,How has empirical research in various RE knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.7036
18,How have research methods evolved in primary empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7033
19,How comprehensive are the systematic reviews in RE empirical studies?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.7022
20,What research designs are prevalent in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7002
21,How have research methods evolved in primary empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6986
22,What future research directions are suggested by empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6983
23,How diverse are the domains in which empirical RE research is conducted?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6973
24,How have research methods evolved in primary empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6960
25,How often are formal methods in RE researched empirically?,How has the number of empirical methods used per publication evolved over time?,0.6949
26,How have research methods evolved in primary empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.6947
27,What guidelines have been most predominant in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6869
28,Which journals are most frequently publishing empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6866
29,What is the trend in proposing new techniques in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6770
