,genCQ,expertCQ,cos_score
0,In what contexts have empirical RE studies been conducted over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.8021
1,In which domains are empirical RE studies most often conducted?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.8006
2,In what channels are empirical RE studies most frequently published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7602
3,How are empirical studies in RE screened and validated for systematic reviews?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7566
4,What patterns are discerned from the yearly distribution of empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7550
5,What are the major focus areas in empirical RE research since 2000?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7522
6,How have research questions in RE evolved over the past two decades?,How has the reporting of research questions and answers evolved over time?,0.7455
7,How are empirical studies distributed across various RE sub-areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7406
8,How are empirical studies in RE screened and validated for systematic reviews?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7379
9,What are the significant findings from systematic literature reviews in RE?,How many publications are analyzed in (systematic literature) reviews?,0.7318
10,What protocols are developed for systematic reviews in empirical RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7309
11,What protocols are developed for systematic reviews in empirical RE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7305
12,What are the research outputs commonly found in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7263
13,What are the significant findings from systematic literature reviews in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7252
14,What are the significant findings from systematic literature reviews in RE?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.7252
15,What types of participants are often involved in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7209
16,What patterns are discerned from the yearly distribution of empirical studies in RE?,How has the proportion of empirical studies evolved over time?,0.7160
17,How are empirical studies in RE screened and validated for systematic reviews?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.7106
18,How is empirical evidence strength assessed in RE literature?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.7097
19,How have research questions in RE evolved over the past two decades?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.7055
20,What are the significant findings from systematic literature reviews in RE?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.7028
21,What are the significant findings from systematic literature reviews in RE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7025
22,Which data collection methods are most common in RE empirical research?,How often are which empirical methods used?,0.7012
23,In what contexts have empirical RE studies been conducted over the years?,How has the proportion of empirical studies evolved over time?,0.7005
24,What future directions are suggested for empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6953
25,What are the significant findings from systematic literature reviews in RE?,Have the authors done a systematic review of related work?,0.6898
26,What trends are observed in the publication of RE empirical research in journals versus conferences?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6860
27,What are the geographical trends in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6843
28,What protocols are developed for systematic reviews in empirical RE?,How many publications are analyzed in (systematic literature) reviews?,0.6822
29,Which data collection methods are most common in RE empirical research?,How often are which empirical methods used over time?,0.6812
30,Which data collection methods are most common in RE empirical research?,How many different empirical methods are used per publication?,0.6809
31,What protocols are developed for systematic reviews in empirical RE?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6765
32,Which data collection methods are most common in RE empirical research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6751
33,How are empirical studies in RE screened and validated for systematic reviews?,How many publications are analyzed in (systematic literature) reviews?,0.6716
34,How is empirical evidence strength assessed in RE literature?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6696
35,Which RE sub-areas show emerging research trends post-2005?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6680
36,How has the use of case studies and experiments in RE evolved?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6663
37,In what channels are empirical RE studies most frequently published?,How has the proportion of empirical studies evolved over time?,0.6645
38,How are practical considerations of RE addressed in empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6631
39,In what channels are empirical RE studies most frequently published?,How has the number of empirical methods used per publication evolved over time?,0.6617
40,In what channels are empirical RE studies most frequently published?,How often are which empirical methods used?,0.6613
41,In which domains are empirical RE studies most often conducted?,How often are which empirical methods used?,0.6608
42,How are empirical studies in RE screened and validated for systematic reviews?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.6591
43,In what contexts have empirical RE studies been conducted over the years?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6586
44,How has the use of case studies and experiments in RE evolved?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6574
45,In what channels are empirical RE studies most frequently published?,How many different empirical methods are used per publication?,0.6563
46,In what contexts have empirical RE studies been conducted over the years?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6562
47,Which data collection methods are most common in RE empirical research?,How has the number of empirical methods used per publication evolved over time?,0.6550
48,In which domains are empirical RE studies most often conducted?,How has the proportion of empirical studies evolved over time?,0.6547
49,In what contexts have empirical RE studies been conducted over the years?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6543
50,How frequently are guidelines proposed in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6537
51,How frequently are guidelines proposed in RE empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6501
52,What are the primary limitations identified in existing empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6498
53,How frequently are guidelines proposed in RE empirical studies?,How often are which empirical methods used?,0.6495
54,How are empirical studies distributed across various RE sub-areas?,How has the proportion of empirical studies evolved over time?,0.6486
55,How frequently are guidelines proposed in RE empirical studies?,How often are which empirical methods used over time?,0.6473
56,In what contexts have empirical RE studies been conducted over the years?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6461
57,What are the research outputs commonly found in empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6453
58,How are research interventions like guidelines and techniques evaluated in empirical RE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6450
59,How are empirical studies in RE screened and validated for systematic reviews?,Have the authors done a systematic review of related work?,0.6434
60,Which RE areas lack empirical research despite their recognized importance?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6434
61,What are the main types of interventions proposed in RE empirical research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6431
62,What protocols are developed for systematic reviews in empirical RE?,Have the authors done a systematic review of related work?,0.6425
63,What are the research outputs commonly found in empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6408
64,What trends are observed in the publication of RE empirical research in journals versus conferences?,How has the number of empirical methods used per publication evolved over time?,0.6399
65,What patterns are discerned from the yearly distribution of empirical studies in RE?,How has the number of empirical methods used per publication evolved over time?,0.6361
66,In what channels are empirical RE studies most frequently published?,How often are which empirical methods used over time?,0.6361
67,How are practical considerations of RE addressed in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6360
68,How are empirical studies in RE screened and validated for systematic reviews?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6355
69,What are the research outputs commonly found in empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.6341
70,In what contexts have empirical RE studies been conducted over the years?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6326
71,In what contexts have empirical RE studies been conducted over the years?,How often are which empirical methods used over time?,0.6325
72,Which data collection methods are most common in RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6316
73,What are the research outputs commonly found in empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6314
74,What types of participants are often involved in RE empirical studies?,How has the proportion of empirical studies evolved over time?,0.6312
75,What trends are observed in the publication of RE empirical research in journals versus conferences?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6304
76,What are the predominant themes in empirical studies concerning RE processes?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6301
77,How do empirical studies assess method effectiveness in RE contexts?,How often are which empirical methods used?,0.6298
78,In which domains are empirical RE studies most often conducted?,How often are which empirical methods used over time?,0.6292
79,What protocols are developed for systematic reviews in empirical RE?,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,0.6288
80,What patterns are discerned from the yearly distribution of empirical studies in RE?,How often are which empirical methods used over time?,0.6288
81,What research methods are most frequently used in primary RE studies?,How often are which statistical methods used?,0.6287
82,What protocols are developed for systematic reviews in empirical RE?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.6267
83,What are the major focus areas in empirical RE research since 2000?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6267
84,In which domains are empirical RE studies most often conducted?,How many different empirical methods are used per publication?,0.6263
85,In what contexts have empirical RE studies been conducted over the years?,How has the number of empirical methods used per publication evolved over time?,0.6256
86,What types of interventions are less frequently studied in RE empirical research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6254
87,How are empirical studies distributed across various RE sub-areas?,How many different empirical methods are used per publication?,0.6248
88,How do empirical studies assess method effectiveness in RE contexts?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6239
89,How have empirical research interventions evolved in various RE knowledge areas over time?,How has the proportion of empirical studies evolved over time?,0.6235
90,In which domains are empirical RE studies most often conducted?,How has the number of empirical methods used per publication evolved over time?,0.6231
91,In which domains are empirical RE studies most often conducted?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6228
92,How have empirical research interventions evolved in various RE knowledge areas over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6220
93,What are the main themes emerging from aggregated RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6215
94,What trends are observed in the publication of RE empirical research in journals versus conferences?,How has the proportion of empirical studies evolved over time?,0.6212
95,What patterns are discerned from the yearly distribution of empirical studies in RE?,How often are which empirical methods used?,0.6211
96,In what contexts have empirical RE studies been conducted over the years?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6210
97,What types of participants are often involved in RE empirical studies?,Do the authors report the selected context of their study with specific characteristics?,0.6208
98,How are empirical studies distributed across various RE sub-areas?,How often are which empirical methods used?,0.6207
