,genCQ,expertCQ,cos_score
0,How have the identified sub-areas in empirical RE research evolved over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.8085
1,What is the role of systematic literature reviews in advancing empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7857
2,How have different domains shown activity in empirical RE research over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7775
3,What are the sub-areas in empirical RE research and their respective research activity?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7661
4,What is the role of systematic literature reviews in advancing empirical RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7632
5,How have empirical RE studies from the USA evolved over time?,How has the proportion of empirical studies evolved over time?,0.7355
6,How have empirical RE studies from the USA evolved over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7290
7,What is the distribution of empirical RE studies in various domains?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7222
8,What are the emerging areas in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7182
9,In which context have empirical studies of RE been carried out over the period of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7155
10,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7080
11,How many empirical RE studies focus on fundamental aspects of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7049
12,In which channels are the empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7048
13,How has empirical research in various RE knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.7036
14,How do different research methods contribute to the rigor of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7035
15,How have the identified sub-areas in empirical RE research evolved over time?,How has the proportion of empirical studies evolved over time?,0.7025
16,What is the role of systematic literature reviews in advancing empirical RE research?,How many publications are analyzed in (systematic literature) reviews?,0.6987
17,How do proposed processes in empirical RE studies contribute to practice?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6916
18,How have empirical RE studies from the UK evolved over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6860
19,How have empirical RE studies from the UK evolved over time?,How has the proportion of empirical studies evolved over time?,0.6855
20,What are the most active publication channels for empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6842
21,How do different research methods contribute to the rigor of empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6805
22,What are the future research opportunities identified in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6765
23,How do proposed techniques in empirical RE studies contribute to practice?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6760
24,How do guidelines proposed in empirical RE studies contribute to practice?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6735
25,How many empirical RE studies focus on RE processes?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6733
26,What is the role of systematic literature reviews in advancing empirical RE research?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.6667
27,How many empirical RE studies focus on practical considerations of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6665
28,How do different research methods contribute to the rigor of empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6650
29,Which research method is frequently used in primary studies?,How often are which statistical methods used?,0.6637
30,How do proposed techniques in empirical RE studies contribute to practice?,How often are which empirical methods used?,0.6633
31,What is the distribution of empirical RE studies in various domains?,How many different empirical methods are used per publication?,0.6625
32,How have the identified sub-areas in empirical RE research evolved over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6587
33,How do different research methods contribute to the rigor of empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6576
34,What is the role of systematic literature reviews in advancing empirical RE research?,Have the authors done a systematic review of related work?,0.6568
35,How have the identified sub-areas in empirical RE research evolved over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6549
36,How have systematic mapping studies in empirical RE contributed to identifying future research areas?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6543
37,What is the distribution of empirical RE studies in various domains?,How has the number of empirical methods used per publication evolved over time?,0.6527
38,How do proposed techniques in empirical RE studies contribute to practice?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6524
39,What is the role of systematic literature reviews in advancing empirical RE research?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6522
40,How have empirical RE studies from Sweden evolved over time?,How has the proportion of empirical studies evolved over time?,0.6509
41,How do proposed processes in empirical RE studies contribute to practice?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6489
42,What is the geographical distribution of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6480
43,How do guidelines proposed in empirical RE studies contribute to practice?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6478
44,"What types of interventions (e.g., guidelines, techniques, or processes) are frequently proposed in empirical RE research?","""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6469
45,What are the most active publication channels for empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6466
46,How have empirical RE studies from Germany evolved over time?,How has the proportion of empirical studies evolved over time?,0.6463
47,How do proposed techniques in empirical RE studies contribute to practice?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6451
48,What is the distribution of empirical RE studies in various domains?,How has the proportion of empirical studies evolved over time?,0.6447
49,How have empirical RE studies from the USA evolved over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6443
50,What are the sub-areas in empirical RE research and their respective research activity?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6438
51,How have empirical RE studies from Germany evolved over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6435
52,What is the distribution of empirical RE studies in various domains?,How often are which empirical methods used?,0.6434
53,How have empirical RE studies from the USA evolved over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6432
54,How do proposed techniques in empirical RE studies contribute to practice?,How often are which empirical methods used over time?,0.6428
55,Which research method is frequently used in primary studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6422
56,What is the frequency of different research types of primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6418
57,How do proposed techniques in empirical RE studies contribute to practice?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6409
58,How do proposed processes in empirical RE studies contribute to practice?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6390
59,How do different research methods contribute to the rigor of empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.6379
60,What are the research trends identified in fundamental aspects of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6371
61,How have the identified sub-areas in empirical RE research evolved over time?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6362
62,How do guidelines proposed in empirical RE studies contribute to practice?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6358
63,What are the most active publication channels for empirical RE studies?,How many different empirical methods are used per publication?,0.6334
64,What are the emerging areas in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6333
65,What kind of research participants are frequently involved in primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6333
66,What is the role of systematic mapping studies in advancing empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6329
67,How has empirical research in various RE knowledge areas evolved over the years?,How has the number of empirical methods used per publication evolved over time?,0.6323
68,How have different domains shown activity in empirical RE research over the years?,How has the proportion of empirical studies evolved over time?,0.6322
69,How do proposed processes in empirical RE studies contribute to practice?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6318
70,What are the emerging areas in empirical RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6305
71,How have empirical RE studies from the USA evolved over time?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6292
72,How do different research methods contribute to the rigor of empirical RE studies?,How many different empirical methods are used per publication?,0.6289
73,How have empirical RE studies from Sweden evolved over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6283
74,What are the methodological challenges in conducting empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6280
75,What is the role of systematic literature reviews in advancing empirical RE research?,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,0.6279
