,genCQ,expertCQ,cos_score
0,How has the number of empirical studies in RE evolved over the decades?,How has the proportion of empirical studies evolved over time?,0.9129
1,How has the number of empirical studies in RE evolved over the decades?,How has the number of empirical methods used per publication evolved over time?,0.8066
2,What are the most cited empirical studies in the RE field?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7897
3,What trends are observed in the publication of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7838
4,What are the primary sources of empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7834
5,How has the number of empirical studies in RE evolved over the decades?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7805
6,How has the number of empirical studies in RE evolved over the decades?,How has the proportion of papers that do not have an empirical study evolved over time?,0.7770
7,What are the frequently occurring research areas in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7746
8,How has the focus of empirical RE research shifted over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7740
9,In which context have empirical studies of RE been conducted over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7731
10,What are the trends in empirical RE research over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7703
11,What are the major findings of existing empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7596
12,What are the primary domains of empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7559
13,What are the most notable research opportunities identified in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7330
14,What are the most influential empirical studies in the field of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7330
15,What are the prevalent research directions in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7286
16,How has the number of empirical studies in RE evolved over the decades?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.7236
17,How has the number of empirical studies in RE evolved over the decades?,How often are which empirical methods used over time?,0.7208
18,What types of empirical evidence are reported in existing RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7175
19,How have empirical RE studies evolved in terms of research methodology?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7152
20,Which RE core area has the highest number of empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7136
21,How has the number of empirical studies in RE evolved over the decades?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7097
22,How has the focus of empirical RE research shifted over time?,How has the proportion of empirical studies evolved over time?,0.7083
23,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7080
24,What emerging areas are identified in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7079
25,In which channels are the empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7048
26,What trends are observed in the publication of empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.7047
27,What are the prevalent themes in RE empirical research according to recent studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7042
28,How has empirical research in various RE knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.7036
29,How do empirical RE studies address the needs of mid-sized software enterprises?,How many empirical studies are by authors working for large software development companies?,0.7009
30,What commonalities exist among high-quality empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7005
31,How have empirical RE studies evolved in terms of research methodology?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6994
32,What are the recent advancements in empirical studies of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6992
33,What are the primary sources of empirical studies in RE?,How has the proportion of empirical studies evolved over time?,0.6989
34,What future opportunities are highlighted by trends in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6982
35,How is empirical research in RE contributing to global software development?,How many empirical studies are by authors working for large software development companies?,0.6974
36,How have empirical RE studies evolved in terms of research methodology?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6953
37,How are empirical RE studies evaluated for their contribution to the field?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6942
