,genCQ,expertCQ,cos_score
0,What is the frequency of systematic literature reviews in the field of RE?,How many publications are analyzed in (systematic literature) reviews?,0.8055
1,What trends exist in the publication of empirical RE studies over different decades?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7894
2,What trends are observed in the citation and usage of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7881
3,What are the most cited empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7785
4,What are the most frequent sources of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7783
5,In what contexts have empirical studies of RE been conducted over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7671
6,What methodologies are predominantly used in empirical RE studies?,How often are which empirical methods used?,0.7671
7,How do empirical studies address the validity and reliability of their findings?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.7437
8,What is the frequency of systematic literature reviews in the field of RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7367
9,Which domains are most frequently investigated in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7361
10,What methodologies are predominantly used in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7343
11,What methodologies are predominantly used in empirical RE studies?,How often are which empirical methods used over time?,0.7334
12,What methodologies are predominantly used in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7262
13,What methodologies are predominantly used in empirical RE studies?,How many different empirical methods are used per publication?,0.7246
14,"What types of empirical studies are most common in RE literature (e.g., case studies, experiments)?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.7239
15,What are the emerging areas in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7182
16,What trends exist in the publication of empirical RE studies over different decades?,How has the proportion of empirical studies evolved over time?,0.7171
17,How do empirical studies in RE address research gaps identified in systematic reviews?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7117
18,What are the most frequent sources of empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.7115
19,What methodologies are predominantly used in empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.7108
20,How has empirical research in various RE knowledge areas evolved over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7103
21,How have empirical research methods evolved in the field of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7101
22,How has empirical research in various RE knowledge areas evolved over time?,How has the proportion of empirical studies evolved over time?,0.7091
23,How have empirical research methods evolved in the field of RE?,How has the number of empirical methods used per publication evolved over time?,0.7074
24,What future research directions are suggested by existing empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7050
25,What are the most cited empirical studies in RE?,How has the proportion of empirical studies evolved over time?,0.7031
26,What quality assessment criteria are applied to empirical RE studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.7018
27,How do empirical studies address the validity and reliability of their findings?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.7015
28,How are empirical studies classified and categorized in systematic reviews of RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6993
29,What is the frequency of systematic literature reviews in the field of RE?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.6978
30,What role do empirical studies play in the advancement of RE as a discipline?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6955
31,How is empirical research in RE documented and published?,How has the number of empirical methods used per publication evolved over time?,0.6946
32,How has the rigor of reported research in RE changed over time?,How has the reporting of research questions and answers evolved over time?,0.6900
33,How are empirical studies classified and categorized in systematic reviews of RE?,How many publications are analyzed in (systematic literature) reviews?,0.6891
34,How is empirical research in RE documented and published?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6884
35,What are the most common research strategies used in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6856
36,What is the impact of empirical RE studies on software development practices?,How many empirical studies are by authors working for large software development companies?,0.6822
37,What are the most frequent sources of empirical RE studies?,How often are which empirical methods used?,0.6814
38,What are the best practices for conducting empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6810
39,How are empirical studies classified and categorized in systematic reviews of RE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6810
40,What recommendations are made for future empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6804
41,How do empirical studies in RE address research gaps identified in systematic reviews?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6796
42,Through which publications channels is empirical RE research published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6777
43,"What types of empirical studies are most common in RE literature (e.g., case studies, experiments)?",How often are which empirical methods used?,0.6768
44,What are the most frequent sources of empirical RE studies?,How often are which empirical methods used over time?,0.6767
45,What tools and techniques are commonly investigated in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6754
46,What trends are observed in the citation and usage of empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.6744
47,How have empirical research methods evolved in the field of RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6731
48,What trends exist in the publication of empirical RE studies over different decades?,How has the number of empirical methods used per publication evolved over time?,0.6728
49,What are the dominant themes emerging from empirical RE literature?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6726
50,What quality assessment criteria are applied to empirical RE studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6716
51,What methodologies are predominantly used in empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6711
52,"What types of empirical studies are most common in RE literature (e.g., case studies, experiments)?",How many different empirical methods are used per publication?,0.6710
53,How have empirical research methods evolved in the field of RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6709
54,How do empirical studies in RE address research gaps identified in systematic reviews?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6706
55,What are the most cited empirical studies in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6705
56,How do different types of empirical evidence impact the conclusions in RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6704
57,How is empirical research in RE documented and published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6703
58,What is the frequency of systematic literature reviews in the field of RE?,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,0.6697
59,How have empirical research methods evolved in the field of RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6695
60,What is the frequency of systematic literature reviews in the field of RE?,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,0.6693
61,What is the frequency of systematic literature reviews in the field of RE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6678
62,How is empirical research in RE documented and published?,How has the proportion of empirical studies evolved over time?,0.6676
