,genCQ,expertCQ,cos_score
0,What types of empirical studies are more common in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7677
1,How has the interest in empirical RE research changed over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7511
2,What are the key RE domains where empirical studies are concentrated?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7480
3,How has the quantity of empirical RE research changed since 1990?,How has the proportion of empirical studies evolved over time?,0.7428
4,What research methods are underrepresented in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7400
5,How has the quantity of empirical RE research changed since 1990?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7366
6,What role do case studies play in empirical RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7349
7,What were the key milestones that influenced the rise in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7312
8,Which RE core areas have the major focus in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7311
9,What are the main findings from aggregating empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7306
10,What are the key publication venues for RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7305
11,What frameworks are being used in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7280
12,How do different RE sub-areas evolve in terms of empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7238
13,What is the role of systematic literature reviews in framing RE research trends?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7187
14,In which context have these empirical studies of RE been carried out over the period of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7130
15,What are the leading empirical research methods in RE?,How often are which empirical methods used?,0.7114
16,What trends and opportunities exist for future empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7096
17,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7080
18,In which channels are the empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7048
19,How has empirical research in various RE knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.7036
20,What are the leading empirical research methods in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7022
21,What were the key milestones that influenced the rise in empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.6997
22,How has the interest in empirical RE research changed over the years?,How has the proportion of empirical studies evolved over time?,0.6949
23,What quantitative methods are employed in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6942
24,How do empirical studies address interdisciplinary aspects of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6924
25,What quantitative methods are employed in empirical RE research?,How often are which empirical methods used?,0.6878
26,What research methods are underrepresented in empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6836
27,What emerging areas in RE have limited empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6829
28,What are the leading empirical research methods in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6822
29,What is the role of systematic literature reviews in framing RE research trends?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6807
30,How are RE empirical studies validated in real-world contexts?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6802
31,What frameworks are being used in RE empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6796
32,What types of empirical studies are more common in RE research?,How has the proportion of empirical studies evolved over time?,0.6792
33,How has the quantity of empirical RE research changed since 1990?,How has the number of empirical methods used per publication evolved over time?,0.6772
34,What is the role of systematic literature reviews in framing RE research trends?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6759
35,What is the role of systematic literature reviews in framing RE research trends?,How many publications are analyzed in (systematic literature) reviews?,0.6746
36,What research methods are underrepresented in empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6738
37,What are the leading empirical research methods in RE?,How has the number of empirical methods used per publication evolved over time?,0.6728
38,How do empirical RE studies contribute to the academic knowledge base?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6713
39,What are the leading empirical research methods in RE?,How often are which empirical methods used over time?,0.6702
40,What types of empirical studies are more common in RE research?,How often are which empirical methods used?,0.6667
41,What research methods are underrepresented in empirical RE studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6650
42,What are the key RE domains where empirical studies are concentrated?,How has the proportion of empirical studies evolved over time?,0.6642
43,What are the leading empirical research methods in RE?,How many different empirical methods are used per publication?,0.6638
44,Which research method is frequently used in primary studies?,How often are which statistical methods used?,0.6637
45,What types of empirical studies are more common in RE research?,How many different empirical methods are used per publication?,0.6599
46,What types of empirical studies are more common in RE research?,How has the number of empirical methods used per publication evolved over time?,0.6595
47,What research methods are underrepresented in empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6593
48,What quantitative methods are employed in empirical RE research?,How often are which empirical methods used over time?,0.6592
49,What are the main findings from aggregating empirical studies in RE?,How has the proportion of empirical studies evolved over time?,0.6590
50,What types of empirical studies are more common in RE research?,How often are which empirical methods used over time?,0.6588
51,What types of empirical studies are more common in RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6582
52,"How are guidelines, techniques, and processes distributed in empirical RE research?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6574
