,genCQ,expertCQ,cos_score
0,What are the trends in empirical research methodologies used in RE over time?,How often are which empirical methods used over time?,0.7845
1,What are the trends in empirical research methodologies used in RE over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7599
2,What techniques are most commonly used for empirical data analysis in RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7582
3,How are case studies utilized in empirical RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7519
4,How has empirical RE research evolved over the past two decades?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7467
5,Which empirical RE studies have had a notable influence on subsequent research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7349
6,How often are empirical studies revisited or updated with new data in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7340
7,What are the most influential empirical studies in the field of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7330
8,What are the emerging trends in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7317
9,Which domains are most frequently studied in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7203
10,How frequently are specific RE methods and techniques empirically validated?,How often are which empirical methods used?,0.7183
11,In which contexts have empirical studies of RE been carried out over the period of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7160
12,What are the future directions for empirical research identified in the RE field?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7142
13,What are the trends in empirical research methodologies used in RE over time?,How has the number of empirical methods used per publication evolved over time?,0.7142
14,How has empirical RE research evolved over the past two decades?,How has the proportion of empirical studies evolved over time?,0.7131
15,What techniques are most commonly used for empirical data analysis in RE studies?,How often are which empirical methods used?,0.7108
16,How frequently are specific RE methods and techniques empirically validated?,How often are which empirical methods used over time?,0.7092
17,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7080
18,What topics are most covered by empirical RE research in conferences and journals?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7077
19,What are the main categories of research methods used in empirical RE studies?,How often are which empirical methods used?,0.7075
20,What are the main categories of research methods used in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7068
21,How has empirical research in various RE knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.7036
22,How does empirical research in RE differ across various global regions?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7022
23,In which channels are empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6989
24,What are the main categories of research methods used in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6980
25,What are the main categories of research methods used in empirical RE studies?,How many different empirical methods are used per publication?,0.6973
26,How frequently are qualitative methods used in empirical RE research?,How often are which empirical methods used?,0.6966
27,How frequently are qualitative methods used in empirical RE research?,How often are which empirical methods used over time?,0.6960
28,What are the trends in empirical research methodologies used in RE over time?,How often are which empirical methods used?,0.6893
29,What is the state of the art in empirical studies of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6891
30,What are the trends in empirical research methodologies used in RE over time?,How has the proportion of empirical studies evolved over time?,0.6879
31,What are the common themes in empirical RE research findings?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6842
32,Which empirical RE studies have had a notable influence on subsequent research?,How has the proportion of empirical studies evolved over time?,0.6841
33,What are the main categories of research methods used in empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6789
34,What are the common research gaps identified in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6784
35,How often are empirical studies revisited or updated with new data in RE?,How often are which empirical methods used over time?,0.6783
36,Which empirical RE studies have the highest quality scores?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6779
37,What techniques are most commonly used for empirical data analysis in RE studies?,How often are which empirical methods used over time?,0.6770
38,What techniques are most commonly used for empirical data analysis in RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6762
39,How often are empirical studies revisited or updated with new data in RE?,How has the proportion of empirical studies evolved over time?,0.6756
40,How often are new guidelines and frameworks proposed in empirical RE literature?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6749
41,What are the trends in empirical research methodologies used in RE over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6725
42,What are the trends in empirical research methodologies used in RE over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6712
43,What are the main categories of research methods used in empirical RE studies?,How often are which empirical methods used over time?,0.6703
44,How do empirical RE studies adapt to changing technological landscapes?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6703
45,How often are new guidelines and frameworks proposed in empirical RE literature?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6682
46,How has empirical RE research evolved over the past two decades?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6671
47,How has empirical RE research evolved over the past two decades?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6645
48,Which empirical RE studies have had a notable influence on subsequent research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6639
49,What techniques are most commonly used for empirical data analysis in RE studies?,How many different empirical methods are used per publication?,0.6626
50,What are the main categories of research methods used in empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6602
51,What are the main categories of research methods used in empirical RE studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6599
52,What are the main limitations reported in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6568
53,What are the common themes in empirical RE research findings?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6543
54,What are the main categories of research methods used in empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6543
55,What are the main categories of research methods used in empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6525
56,What are the main categories of research methods used in empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6520
57,How are empirical findings in RE disseminated to practitioners and researchers?,How has the proportion of empirical studies evolved over time?,0.6517
58,How is the data from empirical RE research typically synthesized and presented?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6495
59,Which empirical RE studies have had a notable influence on subsequent research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6484
60,What are the emerging trends in empirical RE research?,How has the proportion of empirical studies evolved over time?,0.6471
61,How has empirical RE research evolved over the past two decades?,How has the number of empirical methods used per publication evolved over time?,0.6468
62,How often are new guidelines and frameworks proposed in empirical RE literature?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6440
63,How are empirical findings in RE disseminated to practitioners and researchers?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6434
64,How is the data from empirical RE research typically synthesized and presented?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6434
65,How has empirical RE research evolved over the past two decades?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6433
66,Which empirical RE studies have the highest quality scores?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6424
67,How often are new guidelines and frameworks proposed in empirical RE literature?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6424
68,How has empirical RE research evolved over the past two decades?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6405
69,Which era of RE research has seen the most progress in terms of new advances?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6392
70,What are the emerging trends in empirical RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6370
71,How does empirical research in RE differ across various global regions?,How has the proportion of empirical studies evolved over time?,0.6367
72,What are the trends in empirical research methodologies used in RE over time?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6365
73,How often are new guidelines and frameworks proposed in empirical RE literature?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.6353
74,What are the common themes in empirical RE research findings?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6351
75,What are the most influential empirical studies in the field of RE?,How has the proportion of empirical studies evolved over time?,0.6341
76,What are the common themes in empirical RE research findings?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6332
77,Which RE knowledge areas have been least addressed in empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6326
78,How has empirical research in various RE knowledge areas evolved over the years?,How has the number of empirical methods used per publication evolved over time?,0.6323
79,How frequently are specific RE methods and techniques empirically validated?,How often are which statistical methods used?,0.6323
