,genCQ,expertCQ,cos_score
0,What are the primary data sources for empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7644
1,Which publication venues have contributed to the rise of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7483
2,What are the common research themes in empirical RE studies across different domains?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7351
3,How have trends in RE empirical research changed since 2000?,How has the proportion of empirical studies evolved over time?,0.7279
4,How frequently are validation methods used in empirical RE research?,How often are which empirical methods used?,0.7202
5,In which context have empirical studies of RE been carried out over the period of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7155
6,What are the most significant domains in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7143
7,How frequently are validation methods used in empirical RE research?,How often are which empirical methods used over time?,0.7142
8,What are the common tools used in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7112
9,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7080
10,What are the emerging trends observed in the empirical studies of RE since 2010?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7076
11,In which channels are the empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7048
12,How has empirical research in various RE knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.7036
13,What are the emerging areas in RE requiring further empirical investigation?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7015
14,How have trends in RE empirical research changed since 2000?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6992
15,What are the common tools used in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6930
16,What are the frequencies of studies from various countries in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6901
17,What is the state of the art in empirical studies of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6891
18,Which publication venues have contributed to the rise of empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.6841
19,What methodological challenges exist in conducting empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6807
20,What is the diversity of domains in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6741
21,What are the common tools used in empirical RE studies?,How often are which empirical methods used?,0.6727
22,Which publication venues have contributed to the rise of empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6698
23,Which research method is frequently used in primary studies?,How often are which statistical methods used?,0.6637
24,Which publication venues have contributed to the rise of empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6612
25,How do findings from RE empirical studies influence future research directions?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6583
26,What are the frequencies of studies from various countries in empirical RE research?,How has the proportion of empirical studies evolved over time?,0.6548
27,What are the common tools used in empirical RE studies?,How often are which empirical methods used over time?,0.6495
28,What are the primary data sources for empirical studies in RE?,How has the proportion of empirical studies evolved over time?,0.6476
29,What is the quality distribution of empirical studies by RE core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6465
30,What are the common tools used in empirical RE studies?,How many different empirical methods are used per publication?,0.6452
31,What are the prevalent research themes in empirical studies focused on software product lines?,How many empirical studies are by authors working for large software development companies?,0.6438
32,How have trends in RE empirical research changed since 2000?,How has the number of empirical methods used per publication evolved over time?,0.6431
33,Which research method is frequently used in primary studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6422
34,What is the frequency of different research types of primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6418
35,What is the role of empirical studies in validating RE research results?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6399
36,Which era of RE research has seen the most progress in terms of new advances?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6392
37,What are the most significant domains in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6388
38,What kind of research participants are frequently involved in primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6333
39,What methodological challenges exist in conducting empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6326
40,How has empirical research in various RE knowledge areas evolved over the years?,How has the number of empirical methods used per publication evolved over time?,0.6323
41,What are the common tools used in empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6307
42,What are the primary data sources for empirical studies in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6278
43,How has empirical research in various RE knowledge areas evolved over the years?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6270
44,What are the emerging areas in RE requiring further empirical investigation?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6263
45,How have trends in RE empirical research changed since 2000?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6263
46,What methodological challenges exist in conducting empirical RE studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6262
47,What is the role of empirical studies in validating RE research results?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6248
48,What best practices have been identified in empirical RE research for specific domains like finance or telecom?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6246
49,Which publication venues have contributed to the rise of empirical RE studies?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6241
50,How frequently are validation methods used in empirical RE research?,How has the number of empirical methods used per publication evolved over time?,0.6238
51,How is empirical research in RE influencing standards and practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6233
52,How have trends in RE empirical research changed since 2000?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6226
53,How has empirical research in various RE knowledge areas evolved over the years?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6210
54,What is the role of empirical studies in validating RE research results?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6198
55,What are the common tools used in empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6194
56,Which publication venues have contributed to the rise of empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6187
57,What are the primary data sources for empirical studies in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6187
58,What is the role of empirical studies in validating RE research results?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6185
59,How has empirical research in various RE knowledge areas evolved over the years?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6184
60,How has empirical research in various RE knowledge areas evolved over the years?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6177
61,What are the emerging areas in RE requiring further empirical investigation?,How has the proportion of empirical studies evolved over time?,0.6175
62,Which era of RE research has seen the most progress in terms of new advances?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6173
63,In which channels are the empirical studies of RE published?,How has the number of empirical methods used per publication evolved over time?,0.6166
64,What are the primary data sources for empirical studies in RE?,How often are which empirical methods used?,0.6165
65,What methodological challenges exist in conducting empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6160
66,What methodological challenges exist in conducting empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6155
67,What is the role of empirical studies in validating RE research results?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6151
68,How have trends in RE empirical research changed since 2000?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6145
69,In which channels are the empirical studies of RE published?,How has the proportion of empirical studies evolved over time?,0.6136
70,What are the common tools used in empirical RE studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6132
71,What are the common themes in case study-based RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6117
72,How is empirical research in RE influencing standards and practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6104
73,How has empirical research in various RE knowledge areas evolved over the years?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6094
74,What are the emerging areas in RE requiring further empirical investigation?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6084
75,Which types of non-functional requirements have been the focus of empirical studies in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6082
76,How frequently are validation methods used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6081
77,How do findings from RE empirical studies influence future research directions?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6078
78,How frequently are validation methods used in empirical RE research?,How many different empirical methods are used per publication?,0.6075
79,What is the diversity of domains in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6072
80,What are the frequencies of studies from various countries in empirical RE research?,How has the number of empirical methods used per publication evolved over time?,0.6066
81,What is the frequency of different research types of primary studies?,How has the proportion of empirical studies evolved over time?,0.6062
82,What is the quality distribution of empirical studies by RE core areas?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6057
83,What are the primary data sources for empirical studies in RE?,How has the number of empirical methods used per publication evolved over time?,0.6049
84,In which channels are the empirical studies of RE published?,How many different empirical methods are used per publication?,0.6042
85,Which publication venues have contributed to the rise of empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6037
86,Which research method is frequently used in primary studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6034
87,What is the role of empirical studies in validating RE research results?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.6033
88,How rigorous is the reported research in different RE core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6022
89,How do findings from RE empirical studies influence future research directions?,How has the proportion of empirical studies evolved over time?,0.6002
90,How have trends in RE empirical research changed since 2000?,How has the reporting of research questions and answers evolved over time?,0.5996
91,What are the primary data sources for empirical studies in RE?,How many different empirical methods are used per publication?,0.5994
92,How frequently are validation methods used in empirical RE research?,How often are which statistical methods used?,0.5989
93,Which types of non-functional requirements have been the focus of empirical studies in RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5986
94,What is the frequency of different research types of primary studies?,How many publications are analyzed in (systematic literature) reviews?,0.5978
95,How have trends in RE empirical research changed since 2000?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.5972
