,genCQ,expertCQ,cos_score
0,How have empirical RE studies been categorized over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.8250
1,How have empirical studies in RE progressed since their inception in the 1990s?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.8047
2,How have empirical studies in RE progressed since their inception in the 1990s?,How has the proportion of empirical studies evolved over time?,0.7821
3,In what contexts have empirical studies of RE been carried out over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7783
4,How have case study research methods been used in empirical RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7721
5,How have research methods in empirical RE studies evolved over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7602
6,What domains have been frequently investigated in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7600
7,How has the quality of empirical RE studies been evaluated over time?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.7595
8,How has the interest in empirical RE research evolved since the year 2000?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7589
9,How have research methods in empirical RE studies evolved over time?,How has the proportion of empirical studies evolved over time?,0.7492
10,How have research methods in empirical RE studies evolved over time?,How has the number of empirical methods used per publication evolved over time?,0.7474
11,How have empirical RE studies been categorized over the years?,How has the proportion of empirical studies evolved over time?,0.7457
12,How have research methods in empirical RE studies evolved over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7359
13,How has the interest in empirical RE research evolved since the year 2000?,How has the proportion of empirical studies evolved over time?,0.7245
14,How have empirical studies of RE been distributed across various RE core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7220
15,How have research methods in empirical RE studies evolved over time?,How often are which empirical methods used over time?,0.7194
16,How has the quality of empirical RE studies been evaluated over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7191
17,What are the emerging areas in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7182
18,How have empirical studies in RE progressed since their inception in the 1990s?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7178
19,Which RE sub-areas have little empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7177
20,What processes have been investigated in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7157
21,How has the quality of empirical RE studies been evaluated over time?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.7139
22,How have research methods in empirical RE studies evolved over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.7139
23,What are the research outputs in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7105
24,How have research methods in empirical RE studies evolved over time?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7090
25,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7080
26,How has the interest in practical considerations of RE evolved in empirical research?,How has the proportion of empirical studies evolved over time?,0.7071
27,In which channels are the empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7048
28,How has empirical research in various RE knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.7036
29,What tools have been investigated in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7005
30,What trends exist in RE processes within empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6990
31,How has the focus on formal methods in RE evolved in empirical research?,How has the number of empirical methods used per publication evolved over time?,0.6982
32,How has the interest in practical considerations of RE evolved in empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6928
33,How have empirical studies in RE progressed since their inception in the 1990s?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6921
34,How has the focus on formal methods in RE evolved in empirical research?,How often are which empirical methods used?,0.6921
35,What techniques have been investigated in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6883
36,How has the interest in practical considerations of RE evolved in empirical research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6879
37,What frameworks have been investigated in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6870
38,How has the focus on formal methods in RE evolved in empirical research?,How often are which empirical methods used over time?,0.6867
39,What guidelines have been proposed in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6842
40,How has empirical research in RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6836
41,What are the future research opportunities in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6827
42,How have research methods in empirical RE studies evolved over time?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6822
43,What frameworks have been investigated in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6811
44,How has the interest in practical considerations of RE evolved in empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6750
45,Which countries are leading in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6746
46,How have research methods in empirical RE studies evolved over time?,How has the use of statistical methods evolved over time?,0.6732
47,How have experiments been used in empirical RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6719
48,How have empirical RE studies been categorized over the years?,How has the number of empirical methods used per publication evolved over time?,0.6692
49,What guidelines have been proposed in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6682
50,How has the interest in empirical RE research evolved since the year 2000?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6664
51,Which research method is frequently used in primary studies?,How often are which statistical methods used?,0.6637
52,How has the quality of empirical RE studies been evaluated over time?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6634
53,In what contexts have empirical studies of RE been carried out over the years?,How has the proportion of empirical studies evolved over time?,0.6618
54,What frameworks have been investigated in empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6608
55,How has the focus on formal methods in RE evolved in empirical research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6607
56,How have empirical studies in RE progressed since their inception in the 1990s?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6606
57,How has the quality of empirical RE studies been evaluated over time?,How has the proportion of empirical studies evolved over time?,0.6602
58,How have empirical RE studies been categorized over the years?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6599
59,How have empirical studies in RE progressed since their inception in the 1990s?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6575
60,What guidelines have been proposed in empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6572
61,How have empirical RE studies been categorized over the years?,How often are which empirical methods used over time?,0.6569
62,How has empirical research in RE knowledge areas evolved over the years?,How has the proportion of empirical studies evolved over time?,0.6569
63,How has the quality of empirical RE studies been evaluated over time?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6565
64,How have research methods in empirical RE studies evolved over time?,How often are which empirical methods used?,0.6557
65,How has the interest in empirical RE research evolved since the year 2000?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6552
66,How have empirical studies in RE progressed since their inception in the 1990s?,How has the number of empirical methods used per publication evolved over time?,0.6537
67,How have research methods in empirical RE studies evolved over time?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6526
68,What are the practical considerations of RE within empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6516
69,How have empirical studies in RE progressed since their inception in the 1990s?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6510
70,How have empirical RE studies been categorized over the years?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6506
