,genCQ,expertCQ,cos_score
0,How often are case studies used as a research method in RE empirical research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7882
1,How has empirical research in RE evolved over the years?,How has the proportion of empirical studies evolved over time?,0.7870
2,"How empirical research in RE has been categorized into core, sub-areas, and emerging areas?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.7527
3,What are the most common research methods used in RE empirical studies?,How often are which empirical methods used?,0.7414
4,How has empirical research in RE evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7377
5,What is the yearly distribution of empirical RE studies in various domains?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7330
6,What are the most common research methods used in RE empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7327
7,What are the most common research methods used in RE empirical studies?,How often are which empirical methods used over time?,0.7236
8,How has empirical research in RE evolved over the years?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.7189
9,How has empirical research in RE evolved over the years?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.7189
10,What are the emerging areas in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7182
11,What are the active domains in RE empirical research recently?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7133
12,What are the frequent domains for RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7125
13,What trends have been observed in the quality assessment of RE empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.7109
14,What trends are visible in the use of different research methods in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7057
15,In which channels are the empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7048
16,What trends are visible in the use of different research methods in empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6973
17,"How are the guidelines, techniques, and processes distributed among RE empirical studies?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.6969
18,How do practical experiences and case studies influence RE empirical research findings?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6956
19,What are the most common research methods used in RE empirical studies?,How many different empirical methods are used per publication?,0.6938
20,What research outputs are highly investigated in RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6932
21,What trends are visible in the use of different research methods in empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6919
22,What trends have been observed in the quality assessment of RE empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6898
23,What are the most common research methods used in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6887
24,What are the most common research methods used in RE empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.6786
25,What are the most common research methods used in RE empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6770
26,What are the publication channels for RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6766
27,What are the major themes emerging from the aggregation of empirical literature in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6746
28,How has empirical research in RE evolved over the years?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6739
29,What trends are visible in the use of different research methods in empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6718
30,What trends are visible in the use of different research methods in empirical RE studies?,How often are which empirical methods used over time?,0.6716
31,How has empirical research in RE evolved over the years?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6701
32,What are the most common research methods used in RE empirical studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6681
33,Which countries are most actively involved in RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6666
34,How has empirical research in RE evolved over the years?,How has the number of empirical methods used per publication evolved over time?,0.6662
35,"How are the guidelines, techniques, and processes distributed among RE empirical studies?","""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6658
36,What is the yearly distribution of empirical RE studies in various domains?,How has the proportion of empirical studies evolved over time?,0.6654
37,What trends are visible in the use of different research methods in empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6649
38,How RE processes have been empirically investigated over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6634
39,What trends are visible in the use of different research methods in empirical RE studies?,How often are which empirical methods used?,0.6602
40,What are the most common research methods used in RE empirical studies?,How often are which statistical methods used?,0.6599
41,What are the most common research methods used in RE empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6577
42,How has empirical research in RE evolved over the years?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6566
43,"How are the guidelines, techniques, and processes distributed among RE empirical studies?","""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6547
44,What trends have been observed in the quality assessment of RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6545
45,"How are the guidelines, techniques, and processes distributed among RE empirical studies?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6539
46,What are the frequent domains for RE empirical research?,How often are which empirical methods used?,0.6529
47,How often are case studies used as a research method in RE empirical research?,How often are which empirical methods used over time?,0.6523
48,What are the most common research methods used in RE empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6495
49,How has empirical research in RE evolved over the years?,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",0.6462
50,What trends are visible in the use of different research methods in empirical RE studies?,How many different empirical methods are used per publication?,0.6452
51,What is the yearly distribution of empirical RE studies in various domains?,How has the number of empirical methods used per publication evolved over time?,0.6436
52,What empirical studies exist for practical considerations of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6435
53,"How are the guidelines, techniques, and processes distributed among RE empirical studies?",How often are which empirical methods used?,0.6420
54,What trends are visible in the use of different research methods in empirical RE studies?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6394
55,"How empirical research in RE has been categorized into core, sub-areas, and emerging areas?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6385
56,"How are the guidelines, techniques, and processes distributed among RE empirical studies?",How many different empirical methods are used per publication?,0.6383
57,"How are the guidelines, techniques, and processes distributed among RE empirical studies?",Which methods are used to synthesize evidence from data of different empirical methods?,0.6377
58,How often are case studies used as a research method in RE empirical research?,How often are which empirical methods used?,0.6368
59,Which countries showed maximum progress in empirical RE research during specific eras?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6361
