,genCQ,expertCQ,cos_score
0,What are the dominant categories of empirical methods in requirements engineering papers?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6783
1,Are there significant differences in the use of case studies vs,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6701
2,What are the dominant categories of empirical methods in requirements engineering papers?,How many different empirical methods are used per publication?,0.6653
3,What are the dominant categories of empirical methods in requirements engineering papers?,How often are which empirical methods used?,0.6533
4,What are the dominant categories of empirical methods in requirements engineering papers?,How has the number of empirical methods used per publication evolved over time?,0.6302
5,How do empirical methods inform the development of requirements engineering tools?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6103
6,How are empirical studies in requirements engineering categorized?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6083
7,What are the dominant categories of empirical methods in requirements engineering papers?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6055
8,How do case study findings influence requirements engineering methodologies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6033
9,How are experimental techniques validated in empirical requirements engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6030
10,How do empirical requirements engineering studies define their research context?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5970
11,How are professional developers involved in empirical requirements engineering research?,How many empirical studies are by authors working for large software development companies?,0.5941
12,How do empirical studies address the software development life cycle in requirements engineering?,How many empirical studies are by authors working for large software development companies?,0.5936
13,What trends exist in the use of empirical methods in requirements engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5932
14,What trends exist in the use of empirical methods in requirements engineering?,How often are which empirical methods used?,0.5882
15,What types of empirical methods are used to analyze requirements engineering processes?,How often are which empirical methods used?,0.5870
16,How are qualitative data used in empirical requirements engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5857
17,What types of data are used to support empirical research in requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5851
18,Which research methods are most frequently used in empirical studies on requirements engineering?,How often are which empirical methods used?,0.5843
19,What are the dominant categories of empirical methods in requirements engineering papers?,How often are which empirical methods used over time?,0.5829
20,What are the common empirical research methods used for requirements validation?,How often are which empirical methods used?,0.5819
21,What are the most cited empirical studies in requirements engineering?,How many empirical studies are by authors working for large software development companies?,0.5808
22,What are the dominant categories of empirical methods in requirements engineering papers?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5789
23,How are empirical studies in requirements engineering categorized?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5779
24,What are the common empirical research methods used for requirements validation?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5765
25,How do empirical methods inform the development of requirements engineering tools?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5746
26,What trends exist in the use of empirical methods in requirements engineering?,How has the number of empirical methods used per publication evolved over time?,0.5734
27,Which research methods are most frequently used in empirical studies on requirements engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5710
28,What are the dominant categories of empirical methods in requirements engineering papers?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5709
29,How do empirical requirements engineering studies define their research context?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5708
