,genCQ,expertCQ,cos_score
0,How frequently are empirical methods aimed at improving research methods in Requirements Engineering?,How often are which empirical methods used?,0.6624
1,How frequently are empirical methods aimed at improving research methods in Requirements Engineering?,How often are which empirical methods used over time?,0.6465
2,How frequently do empirical studies in Requirements Engineering reference other disciplines?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6348
3,How frequently are empirical methods aimed at improving research methods in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.6311
4,What are the outcomes of using different empirical methods in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6273
5,How often do empirical studies in Requirements Engineering focus on long-term studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6222
6,What are the dominant empirical research methods used in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6078
7,How frequently are empirical methods aimed at improving research methods in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6048
8,In what ways is case study research applied in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6027
9,How are research methods chosen for specific topics in empirical studies on Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6021
10,How do empirical studies in Requirements Engineering measure their impact on software development processes?,How many empirical studies are by authors working for large software development companies?,0.6015
11,What are the outcomes of using different empirical methods in Requirements Engineering?,How many different empirical methods are used per publication?,0.6008
12,What proportion of empirical studies in Requirements Engineering use professionals as subjects?,How many empirical studies are by authors working for large software development companies?,0.5980
13,How frequently are empirical methods aimed at improving research methods in Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5980
14,What are the outcomes of using different empirical methods in Requirements Engineering?,How often are which empirical methods used?,0.5941
15,How frequently are empirical methods aimed at improving research methods in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5940
16,How frequently are empirical methods aimed at improving research methods in Requirements Engineering?,How many different empirical methods are used per publication?,0.5937
17,How often do empirical studies on Requirements Engineering employ correlational studies?,How many empirical studies are by authors working for large software development companies?,0.5922
18,How often do empirical studies in Requirements Engineering focus on long-term studies?,How many empirical studies are by authors working for large software development companies?,0.5878
19,How is the theoretical foundation for Requirements Engineering practices built through empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5850
20,How often do empirical studies in Requirements Engineering focus on long-term studies?,How has the proportion of empirical studies evolved over time?,0.5824
21,In what ways do empirical studies in Requirements Engineering focus on the developer’s personal characteristics and their impact on work?,How many empirical studies are by authors working for large software development companies?,0.5806
22,How frequently do empirical studies in Requirements Engineering reference other disciplines?,How often are which empirical methods used?,0.5783
23,How frequently do empirical studies in Requirements Engineering reference other disciplines?,How often are which empirical methods used over time?,0.5782
24,What is the rate of experiments versus case studies in empirical research on Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5779
25,What proportion of empirical studies on Requirements Engineering are published in journals versus conferences?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5777
26,How frequently do empirical studies in Requirements Engineering reference other disciplines?,How has the proportion of empirical studies evolved over time?,0.5768
27,How frequently do empirical studies in Requirements Engineering reference other disciplines?,How many empirical studies are by authors working for large software development companies?,0.5740
28,What are the dominant empirical research methods used in Requirements Engineering?,How often are which empirical methods used?,0.5728
