,genCQ,expertCQ,cos_score
0,What are the trends in publication frequencies of empirical studies in the Journal of Empirical Software Engineering?,How many empirical studies are by authors working for large software development companies?,0.7274
1,What are the trends in publication frequencies of empirical studies in the Journal of Empirical Software Engineering?,How has the number of empirical methods used per publication evolved over time?,0.7211
2,What are the trends in publication frequencies of empirical studies in the Journal of Empirical Software Engineering?,How many different empirical methods are used per publication?,0.6727
3,How do empirical studies ensure the generalizability of their findings to broader contexts?,How has the proportion of empirical studies evolved over time?,0.6695
4,How frequently are case studies used in Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6629
5,What are the trends in publication frequencies of empirical studies in the Journal of Empirical Software Engineering?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6625
6,How are case studies in empirical Requirements Engineering research typically structured?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6570
7,How do empirical studies ensure the generalizability of their findings to broader contexts?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6559
8,What are the trends in publication frequencies of empirical studies in the Journal of Empirical Software Engineering?,How has the proportion of empirical studies evolved over time?,0.6556
9,How do empirical studies ensure the generalizability of their findings to broader contexts?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6470
10,How do empirical studies ensure the generalizability of their findings to broader contexts?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6402
11,How do empirical studies ensure the generalizability of their findings to broader contexts?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6395
12,What is the distribution of empirical research methods in Requirements Engineering journals vs,How many different empirical methods are used per publication?,0.6360
13,How do empirical studies ensure the generalizability of their findings to broader contexts?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6351
14,What is the distribution of empirical research methods in Requirements Engineering journals vs,How has the number of empirical methods used per publication evolved over time?,0.6344
15,How do empirical studies ensure the generalizability of their findings to broader contexts?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6306
16,What are the trends in publication frequencies of empirical studies in the Journal of Empirical Software Engineering?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6305
17,How do empirical studies balance quantitative and qualitative research methods?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6302
18,How do empirical studies ensure the generalizability of their findings to broader contexts?,How has the number of empirical methods used per publication evolved over time?,0.6269
19,How are different empirical methods compared and evaluated in Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6239
20,What are the trends in publication frequencies of empirical studies in the Journal of Empirical Software Engineering?,How often are which empirical methods used?,0.6235
21,How do empirical studies balance quantitative and qualitative research methods?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6195
22,How do empirical studies ensure the generalizability of their findings to broader contexts?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6181
23,How do empirical studies balance quantitative and qualitative research methods?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6162
24,How do empirical studies ensure the generalizability of their findings to broader contexts?,Do the authors report the selected context of their study with specific characteristics?,0.6140
25,How do empirical studies ensure the generalizability of their findings to broader contexts?,How often are which empirical methods used?,0.6126
26,How do empirical studies ensure the generalizability of their findings to broader contexts?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6124
27,How do empirical studies ensure the generalizability of their findings to broader contexts?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6118
28,What are the trends in publication frequencies of empirical studies in the Journal of Empirical Software Engineering?,How often are which empirical methods used over time?,0.6049
29,What are the trends in publication frequencies of empirical studies in the Journal of Empirical Software Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6044
30,What is the distribution of empirical research methods in Requirements Engineering journals vs,How do the authors justify the selection and combination of empirical methods and design elements?,0.6008
31,What are the trends in publication frequencies of empirical studies in the Journal of Empirical Software Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6003
32,How do empirical studies ensure the generalizability of their findings to broader contexts?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.5993
33,How frequently do empirical studies in Requirements Engineering result in practical innovations?,How many empirical studies are by authors working for large software development companies?,0.5970
34,What are the main empirical methods used in Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5963
35,What are the prevalent types of empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5939
36,How do empirical studies ensure the generalizability of their findings to broader contexts?,How many different empirical methods are used per publication?,0.5927
37,How is data analysis typically conducted in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5925
38,How do empirical studies balance quantitative and qualitative research methods?,How has the number of empirical methods used per publication evolved over time?,0.5896
39,How do empirical studies balance quantitative and qualitative research methods?,How often are which empirical methods used?,0.5884
40,How do empirical studies ensure the generalizability of their findings to broader contexts?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5865
41,What are the prevalent types of empirical studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5857
42,What are the common statistical methods used in Requirements Engineering empirical studies?,How often are which statistical methods used?,0.5831
43,What are the trends in publication frequencies of empirical studies in the Journal of Empirical Software Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5824
44,What are the trends in publication frequencies of empirical studies in the Journal of Empirical Software Engineering?,How many publications are analyzed in (systematic literature) reviews?,0.5820
45,What is the distribution of empirical research methods in Requirements Engineering journals vs,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5817
46,How often do empirical studies in Requirements Engineering publish negative results?,How many empirical studies are by authors working for large software development companies?,0.5798
47,What are the main empirical methods used in Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5778
48,How do empirical studies ensure the generalizability of their findings to broader contexts?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5770
49,How do empirical studies balance quantitative and qualitative research methods?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5760
50,How is empirical research in Requirements Engineering funded and supported?,How many empirical studies are by authors working for large software development companies?,0.5752
51,How do empirical studies ensure the generalizability of their findings to broader contexts?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.5750
52,How do empirical studies in Requirements Engineering deal with the variability in software development practices?,How many empirical studies are by authors working for large software development companies?,0.5725
53,What frameworks are used to guide empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5717
54,What is the distribution of empirical research methods in Requirements Engineering journals vs,How often are which empirical methods used?,0.5709
55,What are the main empirical methods used in Requirements Engineering research?,How often are which empirical methods used?,0.5708
56,How do empirical studies ensure the generalizability of their findings to broader contexts?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5698
57,How is the success of empirical studies evaluated in Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5696
58,How are different empirical methods compared and evaluated in Requirements Engineering research?,How many different empirical methods are used per publication?,0.5692
59,How do empirical studies balance quantitative and qualitative research methods?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5683
60,How do empirical studies ensure the generalizability of their findings to broader contexts?,How often are which empirical methods used over time?,0.5674
61,How do empirical studies balance quantitative and qualitative research methods?,How many different empirical methods are used per publication?,0.5663
62,What types of data are most frequently used in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5657
63,To what extent do empirical studies in Requirements Engineering make use of mixed methods approaches?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5644
64,What are the trends in publication frequencies of empirical studies in the Journal of Empirical Software Engineering?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5626
