,genCQ,expertCQ,cos_score
0,What are the trends in the use of different empirical research methods over time?,How often are which empirical methods used over time?,0.8170
1,What are the trends in the use of different empirical research methods over time?,How has the number of empirical methods used per publication evolved over time?,0.7756
2,What proportion of empirical studies are replicated in software engineering research?,How many empirical studies are by authors working for large software development companies?,0.7648
3,What types of empirical studies are predominant in software engineering research?,How many empirical studies are by authors working for large software development companies?,0.7595
4,What are the common approaches to synthesizing findings from multiple empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7539
5,How has the publication rate of empirical software engineering studies changed over the years?,How many empirical studies are by authors working for large software development companies?,0.7532
6,How has the publication rate of empirical software engineering studies changed over the years?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.7498
7,What are the trends in the use of different empirical research methods over time?,How often are which empirical methods used?,0.7352
8,What are the trends in the use of different empirical research methods over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7352
9,What are the trends in the use of different empirical research methods over time?,How has the proportion of empirical studies evolved over time?,0.7281
10,How do empirical studies contribute to our understanding of software development processes?,How many empirical studies are by authors working for large software development companies?,0.7271
11,What are the dominant research methods used in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.7165
12,How do empirical studies address the socio-technical aspects of software development?,How many empirical studies are by authors working for large software development companies?,0.7161
13,What is the influence of empirical research methods on the outcomes of software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.7160
14,How is the analysis of data typically handled in empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7093
15,What are the trends in the use of different empirical research methods over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7068
16,What are the trends in the use of different empirical research methods over time?,How has the use of statistical methods evolved over time?,0.7052
17,What are the trends in the use of different empirical research methods over time?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.7050
18,How often are hypotheses clearly stated in empirical studies in software engineering?,How many empirical studies are by authors working for large software development companies?,0.7049
19,How do case studies differ from experiments in empirical software engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7023
20,What are the trends in the use of different empirical research methods over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.7020
21,What are the typical sample sizes used in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.7011
22,How is the reproducibility of empirical software engineering studies ensured?,How many empirical studies are by authors working for large software development companies?,0.7010
23,How do empirical studies address the evolution of software engineering practices over time?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6946
