,genCQ,expertCQ,cos_score
0,What specific guidelines exist for conducting empirical research in software engineering?,How many empirical studies are by authors working for large software development companies?,0.6933
1,How do researchers handle threats to validity in their empirical studies at ICSE?,What types of threats to validity do the authors report?,0.6679
2,How many empirical studies involve industrial data versus academic data?,How has the proportion of empirical studies evolved over time?,0.6484
3,How many empirical studies involve industrial data versus academic data?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6387
4,What is the impact of empirical research on software engineering practice reported by ICSE studies?,How many empirical studies are by authors working for large software development companies?,0.6287
5,What is the role of case studies in the empirical research conducted at ICSE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6152
6,How do researchers handle threats to validity in their empirical studies at ICSE?,How has the reporting of threats to validity evolved over time?,0.6139
7,What are the most common methodologies applied in ICSE empirical research?,How often are which empirical methods used?,0.6020
8,How many empirical studies involve industrial data versus academic data?,How many empirical studies are by authors working for large software development companies?,0.6004
9,What are the trends in the use of controlled experiments in empirical software engineering?,How many empirical studies are by authors working for large software development companies?,0.5907
10,How do empirical studies from ICSE contribute to software engineering literature?,How many empirical studies are by authors working for large software development companies?,0.5886
11,How do empirical studies in ICSE manage biases?,How do the authors justify preventing bias in the study results?,0.5848
12,What specific guidelines exist for conducting empirical research in software engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5823
13,What specific guidelines exist for conducting empirical research in software engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5784
14,How many empirical studies involve industrial data versus academic data?,How has the number of empirical methods used per publication evolved over time?,0.5767
15,How often are hypotheses used in empirical ICSE studies?,How often are which empirical methods used?,0.5739
16,What is the impact of empirical research on software engineering practice reported by ICSE studies?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5724
17,What are the types of empirical studies conducted in ICSE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5721
18,What are the most common methodologies applied in ICSE empirical research?,How many different empirical methods are used per publication?,0.5716
