,genCQ,expertCQ,cos_score
0,How are empirical studies designed to avoid vested interests and minimize bias?,How do the authors justify preventing bias in the study results?,0.7384
1,How frequently do empirical software engineering studies use case studies?,How many empirical studies are by authors working for large software development companies?,0.7347
2,How frequently do empirical software engineering studies use case studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7260
3,How are empirical studies categorized based on their research methods?,How many different empirical methods are used per publication?,0.7213
4,How does the classification of research methods vary across different empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.7187
5,What are the dominant empirical methods used in software engineering research?,How often are which empirical methods used?,0.7126
6,What are the dominant empirical methods used in software engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.7104
7,How are empirical studies categorized based on their research methods?,How often are which empirical methods used?,0.7078
8,How does the classification of research methods vary across different empirical studies?,How many different empirical methods are used per publication?,0.7039
9,"How are the design, conduct, and evaluation of empirical software engineering studies typically conducted?",How many empirical studies are by authors working for large software development companies?,0.7029
10,What are the dominant empirical methods used in software engineering research?,How many empirical studies are by authors working for large software development companies?,0.7007
11,How do empirical software engineering studies impact the development of new software engineering methods and frameworks?,How many empirical studies are by authors working for large software development companies?,0.6993
12,What are the main findings from analyzing empirical software engineering studies published in the Journal of Empirical Software Engineering?,How many empirical studies are by authors working for large software development companies?,0.6992
13,How are findings from empirical software engineering studies summarized and presented?,How many empirical studies are by authors working for large software development companies?,0.6991
14,How are empirical study results interpreted to influence software engineering practices?,How many empirical studies are by authors working for large software development companies?,0.6945
15,How frequently are long-term studies conducted in software engineering research?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6943
16,How are empirical studies categorized based on their research methods?,How has the number of empirical methods used per publication evolved over time?,0.6918
17,What are the common methodologies used in empirical software engineering research?,How often are which empirical methods used?,0.6892
18,How are empirical studies reviewed to ensure scientific rigor and validity?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6855
19,How frequently do empirical software engineering studies appear in journals compared to conferences?,How many empirical studies are by authors working for large software development companies?,0.6846
20,How are empirical studies categorized based on their research methods?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6838
21,What are the dominant empirical methods used in software engineering research?,How has the number of empirical methods used per publication evolved over time?,0.6792
22,How do empirical studies contribute to the understanding of software engineering methodologies?,How many empirical studies are by authors working for large software development companies?,0.6767
23,How does the classification of research methods vary across different empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6739
24,What are the common research approaches in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6727
25,How are empirical studies reviewed to ensure scientific rigor and validity?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6713
26,What is the replication status of empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6675
27,What are the dominant empirical methods used in software engineering research?,How many different empirical methods are used per publication?,0.6674
28,How frequently are long-term studies conducted in software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6671
29,What are the common methods of analysis used in empirical software engineering studies?,How often are which empirical methods used?,0.6668
