,genCQ,expertCQ,cos_score
0,How do empirical studies address the entire software development process?,How many empirical studies are by authors working for large software development companies?,0.7694
1,How do empirical studies measure the success of software engineering practices?,How many empirical studies are by authors working for large software development companies?,0.7218
2,What lessons can be learned from successful empirical studies in software engineering?,How many empirical studies are by authors working for large software development companies?,0.7180
3,What biases are commonly found in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.7001
4,How are ex post facto studies represented in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6899
5,How do empirical studies contribute to the development of software engineering theories?,How many empirical studies are by authors working for large software development companies?,0.6873
6,What recommendations exist for the replication of empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6855
7,How can empirical research methodologies be better standardized?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6845
8,How can the replicability of empirical studies be improved?,How has the proportion of empirical studies evolved over time?,0.6830
9,What are the major topics covered in empirical studies published in the Journal of Empirical Software Engineering?,How many empirical studies are by authors working for large software development companies?,0.6825
10,How often are surveys employed in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6782
11,What recommendations exist for the replication of empirical studies?,How has the proportion of empirical studies evolved over time?,0.6726
12,How can empirical research methodologies be better standardized?,How has the number of empirical methods used per publication evolved over time?,0.6704
13,How important are hypotheses in the design of empirical software engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6686
14,What recommendations exist for the replication of empirical studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6672
15,How can empirical research methodologies be better standardized?,How many different empirical methods are used per publication?,0.6580
16,How important are hypotheses in the design of empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6578
17,How are correlational studies used in empirical software engineering?,How many empirical studies are by authors working for large software development companies?,0.6551
18,What gaps exist in current empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6521
19,How can the replicability of empirical studies be improved?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6481
20,What recommendations exist for the replication of empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6449
21,How do empirical studies address the entire software development process?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6440
22,What recommendations exist for the replication of empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6429
23,How are ex post facto studies represented in empirical software engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6423
24,What is the impact of empirical studies on the practical implementation of software engineering methods?,How many empirical studies are by authors working for large software development companies?,0.6421
25,What recommendations exist for the replication of empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.6418
26,What is the significance of case studies in empirical Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6418
27,How can empirical research methodologies be better standardized?,How often are which empirical methods used?,0.6417
28,How can the replicability of empirical studies be improved?,How has the number of empirical methods used per publication evolved over time?,0.6403
