,genCQ,expertCQ,cos_score
0,What biases are commonly reported in empirical studies and how are they mitigated?,How do the authors justify preventing bias in the study results?,0.7864
1,How does the selection of empirical evaluation criteria affect the outcomes of research studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.7027
2,What type of research methods are predominantly published in the Journal of Empirical Software Engineering?,How many different empirical methods are used per publication?,0.6894
3,How do empirical studies address the measurement and metrics aspect of software engineering?,How many empirical studies are by authors working for large software development companies?,0.6855
4,What are the preliminary guidelines suggested for empirical research in software engineering?,How many empirical studies are by authors working for large software development companies?,0.6833
5,How does the selection of empirical evaluation criteria affect the outcomes of research studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6724
6,What type of research methods are predominantly published in the Journal of Empirical Software Engineering?,How has the number of empirical methods used per publication evolved over time?,0.6708
7,Which topics are dominantly explored in empirical research within the Journal of Empirical Software Engineering?,How many empirical studies are by authors working for large software development companies?,0.6661
8,What type of research methods are predominantly published in the Journal of Empirical Software Engineering?,How many empirical studies are by authors working for large software development companies?,0.6579
9,How is the contribution of case studies compared to experiments in empirical research in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6566
10,What biases are commonly reported in empirical studies and how are they mitigated?,How has the proportion of empirical studies evolved over time?,0.6467
11,How does the research context influence the design and conduct of empirical studies?,Do the authors report the selected context of their study with specific characteristics?,0.6453
12,How does the research context influence the design and conduct of empirical studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6411
13,Which topics are dominantly explored in empirical research within the Journal of Empirical Software Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6362
14,What type of research methods are predominantly published in the Journal of Empirical Software Engineering?,How often are which empirical methods used?,0.6362
15,How does the research context influence the design and conduct of empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6352
16,What type of research methods are predominantly published in the Journal of Empirical Software Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6339
17,How has the proportion of peer-reviewed papers containing empirical evaluations changed over time in Requirements Engineering?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6327
18,How does the research context influence the design and conduct of empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6322
19,What improvements are suggested for future empirical research methodologies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6321
20,How does the research context influence the design and conduct of empirical studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6289
21,What are the lessons learned from the absence of replicated studies in empirical research?,How has the proportion of empirical studies evolved over time?,0.6254
22,What improvements are suggested for future empirical research methodologies?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6231
23,How do empirical research methods evolve over time in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.6215
24,What type of research methods are predominantly published in the Journal of Empirical Software Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6203
25,What are the key limitations observed in current empirical research papers?,How has the number of empirical methods used per publication evolved over time?,0.6188
26,How significant are cross-disciplinary references in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6185
27,What are the lessons learned from the absence of replicated studies in empirical research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6181
28,What are the key limitations observed in current empirical research papers?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6136
29,What type of research methods are predominantly published in the Journal of Empirical Software Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6131
30,How do empirical studies address the challenge of generalizing findings to different populations?,How has the proportion of empirical studies evolved over time?,0.6130
31,What are the lessons learned from the absence of replicated studies in empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6117
32,How does the selection of empirical evaluation criteria affect the outcomes of research studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6115
33,How do empirical research methods evolve over time in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6077
34,What are the findings regarding the soundness of empirical research methods used in ICSE papers?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6045
35,What type of research methods are predominantly published in the Journal of Empirical Software Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6017
36,What type of research methods are predominantly published in the Journal of Empirical Software Engineering?,How often are which empirical methods used over time?,0.6003
37,What are the commonly used empirical research frameworks within Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5979
38,What are the main themes of empirical research published by prominent researchers like Basili and Perry?,Do the authors report the selected context of their study with specific characteristics?,0.5971
39,What improvements are suggested for future empirical research methodologies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5949
40,What improvements are suggested for future empirical research methodologies?,How has the number of empirical methods used per publication evolved over time?,0.5946
41,What type of research methods are predominantly published in the Journal of Empirical Software Engineering?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5940
42,What are the lessons learned from the absence of replicated studies in empirical research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5935
43,How consistent is the terminology used in empirical evaluations in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5928
44,How prevalent are industry-based studies compared to other types in empirical research in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5926
45,What improvements are suggested for future empirical research methodologies?,How often are which empirical methods used?,0.5908
46,What are the findings regarding the soundness of empirical research methods used in ICSE papers?,How has the number of empirical methods used per publication evolved over time?,0.5908
47,How does the selection of empirical evaluation criteria affect the outcomes of research studies?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.5905
48,How does the research context influence the design and conduct of empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5870
49,How do empirical research methods evolve over time in Requirements Engineering?,How often are which empirical methods used over time?,0.5853
50,What improvements are suggested for future empirical research methodologies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5850
51,How does the selection of empirical evaluation criteria affect the outcomes of research studies?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5849
52,How is the efficacy of programming approaches evaluated in empirical research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5835
53,What is the proportion of replicated studies in empirical research within Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5829
54,How prevalent are industry-based studies compared to other types in empirical research in Requirements Engineering?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5826
55,What are the preliminary guidelines suggested for empirical research in software engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5818
56,Which topics are dominantly explored in empirical research within the Journal of Empirical Software Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5817
57,What are the main methods of analysis used in empirical evaluations in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5816
58,What is the frequency of long-term empirical studies in the field of Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5810
59,What are the significant differences between self-evaluated and independent evaluated empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5805
60,What are the key limitations observed in current empirical research papers?,How has the proportion of empirical studies evolved over time?,0.5800
61,What are the main methods of analysis used in empirical evaluations in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5798
62,How important is the aspect of external replication in validating the generalizability of empirical studies?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5796
63,What are the defining characteristics of high-quality empirical evaluations?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5786
64,What biases are commonly reported in empirical studies and how are they mitigated?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5786
65,How do empirical research methods evolve over time in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5781
66,What improvements are suggested for future empirical research methodologies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5778
67,What is the frequency of long-term empirical studies in the field of Requirements Engineering?,How often are which empirical methods used over time?,0.5771
68,What are the key limitations observed in current empirical research papers?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5764
69,What are the lessons learned from the absence of replicated studies in empirical research?,How has the number of empirical methods used per publication evolved over time?,0.5756
70,What are the recurring themes in critiques of empirical evaluations?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5752
71,What study types are most frequently used in empirical evaluations in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5751
72,How consistent is the terminology used in empirical evaluations in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5751
73,Which topics are dominantly explored in empirical research within the Journal of Empirical Software Engineering?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5748
74,What is the frequency of long-term empirical studies in the field of Requirements Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5745
75,What are the findings regarding the soundness of empirical research methods used in ICSE papers?,How often are which empirical methods used?,0.5741
76,What are the lessons learned from the absence of replicated studies in empirical research?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5736
77,How does the research context influence the design and conduct of empirical studies?,How has the proportion of empirical studies evolved over time?,0.5733
78,What are the preliminary guidelines suggested for empirical research in software engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5730
79,How does the research context influence the design and conduct of empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5718
80,How are the results of empirical studies analyzed and interpreted in Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5717
81,How is the efficacy of programming approaches evaluated in empirical research?,How many empirical studies are by authors working for large software development companies?,0.5716
82,Which topics are dominantly explored in empirical research within the Journal of Empirical Software Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5715
83,How is the contribution of case studies compared to experiments in empirical research in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5700
84,What advancements are made in experimental designs of empirical studies in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5700
85,What improvements are suggested for future empirical research methodologies?,How often are which empirical methods used over time?,0.5696
86,How are the results of empirical studies analyzed and interpreted in Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5694
87,What are the lessons learned from the absence of replicated studies in empirical research?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5691
88,Which topics are dominantly explored in empirical research within the Journal of Empirical Software Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5691
89,What are the findings regarding the soundness of empirical research methods used in ICSE papers?,How many different empirical methods are used per publication?,0.5689
90,How do empirical research methods evolve over time in Requirements Engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5684
91,What are the key limitations observed in current empirical research papers?,How many different empirical methods are used per publication?,0.5683
92,How does the selection of empirical evaluation criteria affect the outcomes of research studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5682
93,What role do empirical evaluations play in future software engineering methodologies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5678
94,What type of research methods are predominantly published in the Journal of Empirical Software Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5677
95,How prevalent are industry-based studies compared to other types in empirical research in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5670
96,What are the findings regarding the soundness of empirical research methods used in ICSE papers?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5667
97,What are the main themes of empirical research published by prominent researchers like Basili and Perry?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5666
98,How do the findings from empirical studies inform the practices of requirements engineers?,How many empirical studies are by authors working for large software development companies?,0.5657
99,What improvements are suggested for future empirical research methodologies?,How has the proportion of empirical studies evolved over time?,0.5655
100,How do empirical studies in Requirements Engineering address hypotheses formulation and validation?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5646
101,Which topics are dominantly explored in empirical research within the Journal of Empirical Software Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5645
102,What are the recurring themes in critiques of empirical evaluations?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5641
103,How do empirical evaluations evolve with technological and methodological advances in software engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5640
104,Which topics are dominantly explored in empirical research within the Journal of Empirical Software Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5624
105,What is the frequency of long-term empirical studies in the field of Requirements Engineering?,How has the proportion of empirical studies evolved over time?,0.5623
106,How do empirical studies address the measurement and metrics aspect of software engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5622
107,How do empirical studies address the challenge of generalizing findings to different populations?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5621
108,What evaluation types are most common in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5621
109,How do empirical research methods evolve over time in Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5619
110,How are the results of empirical studies analyzed and interpreted in Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5619
111,Which topics are dominantly explored in empirical research within the Journal of Empirical Software Engineering?,How many different empirical methods are used per publication?,0.5618
112,How does the research context influence the design and conduct of empirical studies?,How many empirical studies are by authors working for large software development companies?,0.5616
113,How does the research context influence the design and conduct of empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5616
114,Which topics are dominantly explored in empirical research within the Journal of Empirical Software Engineering?,How often are which empirical methods used?,0.5615
115,How do empirical research methods evolve over time in Requirements Engineering?,How has the proportion of empirical studies evolved over time?,0.5613
116,How does the research context influence the design and conduct of empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5612
117,How significant are cross-disciplinary references in empirical software engineering research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5608
118,What are the main themes of empirical research published by prominent researchers like Basili and Perry?,How has the proportion of empirical studies evolved over time?,0.5606
119,What are the main themes of empirical research published by prominent researchers like Basili and Perry?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5604
120,What type of research methods are predominantly published in the Journal of Empirical Software Engineering?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5602
121,What are the key limitations observed in current empirical research papers?,How many empirical studies are by authors working for large software development companies?,0.5599
122,What are the key limitations observed in current empirical research papers?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5596
123,How often are hypotheses validated in empirical research papers in Requirements Engineering?,How often are which empirical methods used?,0.5580
124,Which topics are dominantly explored in empirical research within the Journal of Empirical Software Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5580
125,How do empirical studies address the measurement and metrics aspect of software engineering?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5578
126,What criteria are used to interpret findings in empirical evaluations in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5576
127,How do empirical studies address the challenge of generalizing findings to different populations?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5572
128,How important is the aspect of external replication in validating the generalizability of empirical studies?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.5572
129,What are the lessons learned from the absence of replicated studies in empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5569
130,How does the research context influence the design and conduct of empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5562
131,How do empirical evaluations evolve with technological and methodological advances in software engineering?,How many empirical studies are by authors working for large software development companies?,0.5561
132,How do correlational studies feature in the empirical research methods in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5558
133,What improvements are suggested for future empirical research methodologies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5553
134,What is the proportion of replicated studies in empirical research within Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5545
135,How do the findings from empirical studies inform the practices of requirements engineers?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5540
136,What improvements are suggested for future empirical research methodologies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5539
137,What are the recurring themes in critiques of empirical evaluations?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5535
138,What are the preliminary guidelines suggested for empirical research in software engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5534
139,What are the prevalent tools and methods employed in empirical evaluations within Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5526
140,How are statistical methods used to analyze data in empirical research within Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5522
141,How do empirical studies address the measurement and metrics aspect of software engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5521
