,genCQs,best_expertCQs,best_cos_score
0,What is the state of the art in empirical studies of Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5308
1,What is the strength of empirical evidence in empirical Requirements Engineering literature?,How many empirical studies are by authors working for large software development companies?,0.5525
2,Which era of RE research has maximum progress in terms of new advances?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6008
3,Which country is frequently involved in RE research and in which era did these countries show maximum progress?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5438
4,In which context have these empirical studies of RE been carried out over the period of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.713
5,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.708
6,What types of interventions have been proposed or investigated in RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5412
7,In which channels are the empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7048
8,"How are the research method, type, intervention, and domains related to RE core areas?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.542
9,Which research method is frequently used in primary studies?,How often are which statistical methods used?,0.6637
10,What kind of research participants are frequently involved in primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6333
11,Which data collection method is frequently used in investigation of research in primary studies?,How often are which statistical methods used?,0.5736
12,What is the frequency of various research types of primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6579
13,How rigorous is the reported research in different RE core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6022
14,What are the trends and future opportunities in RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7167
15,Which RE sub-areas are rich or deprived of empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6909
16,"How frequently are case studies, experiments, and experience reports used in RE empirical research?",How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7243
17,What are the leading intervention types proposed in RE empirical research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6239
18,What are the emerging areas within non-functional requirements in RE empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.602
19,What are the current challenges in requirements validation and verification in RE?,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,0.3687
20,How has privacy requirements research evolved in empirical studies?,How has the proportion of empirical studies evolved over time?,0.5027
21,What is the level of practitioner involvement in RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6079
22,"What are the most researched RE domains, such as embedded systems or information systems?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.4929
23,"What kind of empirical evidence is provided for new RE tools, techniques, and frameworks?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.6302
24,How are RE research contributions distributed among different countries?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.4631
25,How do RE research trends correlate with the emergence of new software engineering paradigms?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5698
26,How effective are the proposed RE interventions according to case study results?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.502
27,What are the recurring RE research challenges as highlighted by empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6202
28,How are RE research findings disseminated in journals versus conferences?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5206
29,What is the impact of evidence-based software engineering on RE empirical research trends?,How many empirical studies are by authors working for large software development companies?,0.597
30,What kind of guidelines are most frequently proposed in RE empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6677
31,How frequent are empirical studies that involve requirements elicitation in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5833
32,How often are RE empirical studies replicated to test previous findings?,How has the proportion of empirical studies evolved over time?,0.6538
