,genCQs,best_expertCQs,best_cos_score
0,What is the state of the art in empirical studies of Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5308
1,What is the strength of empirical evidence in empirical Requirements Engineering literature?,How many empirical studies are by authors working for large software development companies?,0.5525
2,Which era of RE research has maximum progress in terms of new advances?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6008
3,Which country is frequently involved in RE research and in which era did these countries show maximum progress?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5438
4,In which context have empirical studies of RE been carried out over the period of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7155
5,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.708
6,What types of interventions have been proposed or investigated in RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5412
7,In which channels are the empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7048
8,"How are the research method, type, intervention, and domains related to RE core areas?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.542
9,Which research method is frequently used in primary studies?,How often are which statistical methods used?,0.6637
10,What kind of research participants are frequently involved in primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6333
11,Which data collection method is frequently used in research studies?,How often are which statistical methods used?,0.6258
12,What is the frequency of different research types of primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6418
13,How rigorous is the reported research in different RE core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6022
14,What are the emerging trends in empirical research in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.517
15,"What types of guidelines, techniques, and processes are leading in RE interventions?","""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.4867
16,What are the current requirements-related challenges and issues faced by practitioners?,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",0.3729
17,How has the evidence-based software engineering (EBSE) paradigm influenced RE research trends?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5281
18,What are the key open research issues in Requirements Engineering that need attention?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.3945
19,How can the existing studies be replicated to evaluate RE interventions in real-world contexts?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5232
20,What is the impact of empirical requirements engineering research on software development practices?,How many empirical studies are by authors working for large software development companies?,0.6255
21,How are the results of empirical studies aggregated to present a state of the art in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7299
22,"What is the distribution of empirical RE studies across different domains like embedded systems, finance, etc.?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.7183
23,What is the importance of case study research methods in empirical RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7559
24,What role do experiments play in empirical RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6159
25,What is the trend in publishing experience reports in the field of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5302
26,What gaps exist in empirical research on requirements validation and verification?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.4536
27,What is the state of empirical research on non-functional requirements in RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5515
28,How is the empirical knowledge in RE structured and evaluated?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6195
29,What are the major focus areas of empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.712
30,How has the interest in RE empirical research evolved over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7626
