,genCQs,best_expertCQs,best_cos_score
0,What is the state of the art in empirical studies of Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.4898
1,What is the strength of empirical evidence in empirical Requirements Engineering literature?,How many empirical studies are by authors working for large software development companies?,0.5525
2,Which era of Requirements Engineering research has seen the most progress in terms of new advances?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.4358
3,Which country is frequently involved in Requirements Engineering research and in which era did these countries show maximum progress?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.3854
4,In which context have empirical studies of Requirements Engineering been carried out over the years?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.475
5,How has empirical research in various Requirements Engineering knowledge areas evolved over the years?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5616
6,What types of interventions have been proposed or investigated in Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4344
7,In which channels are empirical studies of Requirements Engineering published?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4955
8,"How are research methods, types, interventions, and domains related to core areas of Requirements Engineering?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4637
9,Which research method is frequently used in primary studies of Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5198
10,What kind of research participants are frequently involved in primary studies of Requirements Engineering?,Do the authors report the selected context of their study with specific characteristics?,0.5277
11,Which data collection method is frequently used in primary studies of Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.487
12,What is the frequency of different research types in primary studies of Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5224
13,How rigorous is the reported research in different core areas of Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.4108
14,Do Requirements Engineering researchers usually define a high-level knowledge goal for their empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.4975
15,Do Requirements Engineering researchers usually review the current state of knowledge related to their empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5175
16,How frequently is the definition of improvement goals considered a standard practice among senior researchers in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.4306
17,What are the common practices for contextualizing research problems in empirical Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5163
18,Are formulation of research questions and description of the population considered key practices in understanding a research problem in empirical Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.563
19,What are the recommended practices for improving the understanding of a research problem in empirical Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5254
20,How often do Requirements Engineering researchers justify the acquisition process of the object of study in their empirical research?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5745
21,Are ethical issues considered in empirical research involving human subjects in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.4113
22,Is the representativeness of the object of study for the population justified in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5218
23,Are all assumptions of inference techniques considered in empirical Requirements Engineering research?,Do authors report that assumptions and limitations of statistical methods are met before using them?,0.5465
24,How often are procedures to be followed in the experimental treatment planned in empirical Requirements Engineering research?,How often are which empirical methods used?,0.5552
25,How often are the necessary instruments specified for applying the treatments in experimental Requirements Engineering research?,How often are which empirical methods used?,0.4949
26,Are measurement instruments and procedures frequently specified and followed in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5785
27,"What validity aspects (measures, measurement procedure, instruments, etc.) are considered in empirical Requirements Engineering research?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5996
28,"Is it necessary to report deviations from the acquisition, treatment, and measurement plans during the execution of an empirical Requirement Engineering research?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4685
29,Do Requirements Engineering researchers usually explain their observations using underlying mechanisms or available theories?,How many studies incorporate theories?,0.5046
30,How often is the plausibility of the explanations assessed in Requirements Engineering empirical research?,How many empirical studies are by authors working for large software development companies?,0.4923
31,Do Requirements Engineering researchers explicitly answer their research questions?,How has the reporting of research questions and answers evolved over time?,0.4767
32,How often are conceptual frameworks for the phenomena investigated in Requirements Engineering research?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5692
33,Are the operationalizations of these conceptual frameworks validated in Requirements Engineering research?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.6019
34,What empirical practices are considered useful for improving Requirements Engineering research design?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5046
35,How often are assumptions of inference techniques followed in empirical Requirements Engineering research?,Do authors report that assumptions and limitations of statistical methods are met before using them?,0.5492
36,Are the instruments needed for measurements and procedures specified and used in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5367
37,What are the perceived usefulness levels of practices for contextualizing Requirements Engineering research problems?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4454
38,What research questions can and should we ask to understand Requirements Engineering practice?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.399
39,What evidence do we have about practice in Requirements Engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.4148
40,What further evidence is needed about practice in Requirements Engineering?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.3969
41,What are the key findings of broad studies on Requirements Engineering practice?,How many empirical studies are by authors working for large software development companies?,0.4894
42,How can we achieve a better understanding of context factors relevant to SE projects?,How has the reporting of the context evolved over time?,0.4432
43,What role do replication studies play in understanding Requirements Engineering practice progress over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.4461
44,How important is the integration of studies from the information systems community to Requirements Engineering?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.4276
45,What are standard methods for evaluating the structure of research papers in Requirements Engineering?,How many publications are analyzed in (systematic literature) reviews?,0.4742
46,Are ethical considerations included in the empirical research designs of RE studies?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.613
47,What are the typical problems faced in Requirements Engineering practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.3534
48,How does the diversity in terminology affect the interpretation of RE studies?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.4963
49,What critical success factors have been identified for industrial uptake of specific techniques in Requirements Engineering?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.3775
50,How do researchers perceive the process of empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5385
51,What impact has empirical software engineering had on the state and evolution of Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5099
52,What methodological advice is available for empirical software engineering in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5194
53,What common practices are followed in designing empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5588
54,What are the perceived usefulness levels of recommended practices for empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5304
55,How often are research designs validated in empirical Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5766
56,What survey methods are used for gathering data in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5152
57,What are the key outcomes of broad surveys conducted in the last decade in Requirements Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.4462
