,genCQs,best_expertCQs,best_cos_score
0,What is the state of the art in empirical studies of Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5308
1,What is the strength of empirical evidence in empirical Requirement Engineering literature?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5524
2,Which era of RE research has maximum progress in terms of new advances?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6008
3,"Which country is frequently involved in RE research, and in which era did these countries show maximum progress?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.5557
4,In which context have empirical studies of RE been carried out over the period of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7155
5,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.708
6,What types of interventions have been proposed or investigated in RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5412
7,In which channels are the empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7048
8,"How are the research method, type, intervention, and domains related to RE core areas?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.542
9,Which research method is frequently used in primary studies?,How often are which statistical methods used?,0.6637
10,What kind of research participants are frequently involved in primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6333
11,Which data collection method is frequently used in the investigation of research in primary studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5743
12,What is the frequency of different research types of primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6418
13,How rigorous is the reported research in different RE core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6022
14,Do researchers usually define a top-level knowledge goal for their empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5115
15,Do researchers usually review the current state of knowledge related to their empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6119
16,Do researchers usually define a conceptual framework for the phenomena to be investigated in their research?,How many studies incorporate theories?,0.623
17,Do researchers usually operationalize the concepts of this framework?,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",0.5677
18,Do researchers validate these operationalizations?,Do authors report that assumptions and limitations of statistical methods are met before using them?,0.5545
19,Do researchers usually formulate research questions in their empirical research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6003
20,Do researchers usually describe the population in their empirical research?,How has the proportion of empirical studies evolved over time?,0.5892
21,Do researchers consider ethical issues in their research involving human subjects?,Do the authors report the selected context of their study with specific characteristics?,0.4481
22,Do researchers usually justify the representativeness of the object of study for the population in their empirical research?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5788
23,Do researchers consider all the assumptions of inference techniques to be used in their empirical research?,Do authors report that assumptions and limitations of statistical methods are met before using them?,0.7474
24,Do researchers usually specify any instruments needed for measurement?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5174
25,Do researchers usually specify procedures to be followed when performing measurements?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5109
26,"Do researchers consider various validity issues (measures, measurement procedure, treatment, treatment procedure, treatment instrument)?",Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6628
27,Do researchers link the empirical findings to underlying mechanisms or theories available?,How many studies incorporate theories?,0.6907
28,Do researchers usually assess the plausibility of their explanations?,Do authors report that assumptions and limitations of statistical methods are met before using them?,0.5551
29,Do researchers explicitly answer the research questions formulated in empirical research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5795
30,What are the definitions of relevant concepts of the phenomena to be investigated?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5034
31,How is the operationalization of the defined concepts performed and validated?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5394
