,genCQ,expertCQ,cos_score
0,What are the fundamental components of a Human-Computer Interaction system?,What is a human–computer interaction?,0.7744
1,What are the fundamental components of a Human-Computer Interaction system?,What does make up the user interface of an interactive computer system?,0.7642
2,What are the fundamental components of a Human-Computer Interaction system?,What is a complex interactive computer system?,0.7347
3,What are the fundamental components of a Human-Computer Interaction system?,What is an interactive computer system?,0.7230
4,What are the fundamental components of a Human-Computer Interaction system?,How can a user interact in human–computer interactions?,0.7097
5,How do users' cognitive processes affect their interactions with computers?,How can a user interact in human–computer interactions?,0.7079
6,How do users' cognitive processes affect their interactions with computers?,Why does a user intentionally interact with an interactive computer system?,0.6578
7,What are the fundamental components of a Human-Computer Interaction system?,What is an interactive software system?,0.6326
8,How do users' cognitive processes affect their interactions with computers?,"Considering intentionality, how can a user interact with an interactive computer system?",0.6179
9,What are the fundamental components of a Human-Computer Interaction system?,How is a user input processed by an interactive computer system?,0.6061
10,What are the fundamental components of a Human-Computer Interaction system?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5960
11,How do users' cognitive processes affect their interactions with computers?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5902
12,What are the fundamental components of a Human-Computer Interaction system?,Why does a user intentionally interact with an interactive computer system?,0.5885
13,What are the fundamental components of a Human-Computer Interaction system?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5809
14,How do users' cognitive processes affect their interactions with computers?,What is a human–computer interaction?,0.5802
15,How do mobile interfaces differ from desktop interfaces in terms of user interaction?,What does make up the user interface of an interactive computer system?,0.5646
16,How do users' cognitive processes affect their interactions with computers?,What does make up the user interface of an interactive computer system?,0.5613
17,How do different user interfaces impact user experience?,What does make up the user interface of an interactive computer system?,0.5598
18,What methods are used to evaluate user satisfaction in HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.5464
19,How do mobile interfaces differ from desktop interfaces in terms of user interaction?,How can a user interact in human–computer interactions?,0.5446
20,What are the key principles of usability in HCI?,How can a user interact in human–computer interactions?,0.5446
21,What are the key principles of usability in HCI?,What is a human–computer interaction?,0.5409
22,How do mobile interfaces differ from desktop interfaces in terms of user interaction?,What is a human–computer interaction?,0.5250
23,What is the role of artificial intelligence in enhancing HCI?,What is a human–computer interaction?,0.5228
24,How do users' cognitive processes affect their interactions with computers?,What is an interactive computer system?,0.5183
25,What is the role of artificial intelligence in enhancing HCI?,What is a complex interactive computer system?,0.5121
26,What are the key principles of usability in HCI?,What does make up the user interface of an interactive computer system?,0.5083
27,What are the fundamental components of a Human-Computer Interaction system?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.5065
28,How do users' cognitive processes affect their interactions with computers?,How is a user input processed by an interactive computer system?,0.5047
29,What are the fundamental components of a Human-Computer Interaction system?,How does a user receive an output from an interactive computer system?,0.4985
30,How do different user interfaces impact user experience?,How can a user interact in human–computer interactions?,0.4961
31,How do users' cognitive processes affect their interactions with computers?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4916
32,How do users' cognitive processes affect their interactions with computers?,What is a complex interactive computer system?,0.4911
33,How do users' cognitive processes affect their interactions with computers?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4857
34,How do users' cognitive processes affect their interactions with computers?,What does make up a complex user participation?,0.4785
35,What types of input devices are commonly used in HCI?,How is a user input processed by an interactive computer system?,0.4729
36,What are the fundamental components of a Human-Computer Interaction system?,What does make up a complex user participation?,0.4689
37,How do cultural differences impact the design and usability of HCI systems?,What does make up the user interface of an interactive computer system?,0.4636
38,What are the key principles of usability in HCI?,What is a complex interactive computer system?,0.4636
