,genCQ,expertCQ,cos_score
0,What types of user interfaces are commonly utilized in human-computer interactions?,How can a user interact in human–computer interactions?,0.7722
1,What are the primary components of a human-computer interaction system?,What does make up the user interface of an interactive computer system?,0.7393
2,What are the primary components of a human-computer interaction system?,What is a human–computer interaction?,0.7371
3,What types of user interfaces are commonly utilized in human-computer interactions?,What does make up the user interface of an interactive computer system?,0.7303
4,What types of user interfaces are commonly utilized in human-computer interactions?,What is a human–computer interaction?,0.7287
5,What are the primary components of a human-computer interaction system?,What is a complex interactive computer system?,0.7061
6,How does user context influence the design and functionality of interactive systems?,What does make up the user interface of an interactive computer system?,0.7033
7,What methods are used to evaluate user experience in human-computer interactions?,How can a user interact in human–computer interactions?,0.7025
8,What are the primary components of a human-computer interaction system?,What is an interactive computer system?,0.7025
9,What are the primary components of a human-computer interaction system?,How can a user interact in human–computer interactions?,0.6884
10,How does user context influence the design and functionality of interactive systems?,Why does a user intentionally interact with an interactive computer system?,0.6854
11,How are users categorized in the context of human-computer interaction?,How can a user interact in human–computer interactions?,0.6814
12,What are the common techniques for user input and output in interfaces?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.6521
13,How are users categorized in the context of human-computer interaction?,What is a human–computer interaction?,0.6519
14,How is usability defined and measured in the context of human-computer interaction?,What is a human–computer interaction?,0.6500
15,What are the common techniques for user input and output in interfaces?,How is a user input processed by an interactive computer system?,0.6367
16,How is the effectiveness of human-computer interaction systems assessed and improved over time?,What is a human–computer interaction?,0.6319
17,How does user context influence the design and functionality of interactive systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.6294
18,What methods are used to evaluate user experience in human-computer interactions?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.6230
19,How does user context influence the design and functionality of interactive systems?,How can a user interact in human–computer interactions?,0.6186
20,How does user context influence the design and functionality of interactive systems?,What is an interactive computer system?,0.6174
21,What types of user interfaces are commonly utilized in human-computer interactions?,What is an interactive computer system?,0.6147
22,How is the effectiveness of human-computer interaction systems assessed and improved over time?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.6112
23,What are the primary components of a human-computer interaction system?,What is an interactive software system?,0.6053
24,How does user context influence the design and functionality of interactive systems?,What is an interactive software system?,0.6006
25,How is the effectiveness of human-computer interaction systems assessed and improved over time?,How can a user interact in human–computer interactions?,0.5988
26,What methods are used to evaluate user experience in human-computer interactions?,What is a human–computer interaction?,0.5984
27,How are users categorized in the context of human-computer interaction?,What does make up the user interface of an interactive computer system?,0.5981
