,genCQ,expertCQ,cos_score
0,What are the fundamental components of a human-computer interaction system?,What is a human–computer interaction?,0.7744
1,What are the fundamental components of a human-computer interaction system?,What does make up the user interface of an interactive computer system?,0.7642
2,What are the fundamental components of a human-computer interaction system?,What is a complex interactive computer system?,0.7347
3,What are the fundamental components of a human-computer interaction system?,What is an interactive computer system?,0.7230
4,What are the fundamental components of a human-computer interaction system?,How can a user interact in human–computer interactions?,0.7097
5,What are the primary types of user interfaces used in HCI?,What does make up the user interface of an interactive computer system?,0.6526
6,What are the fundamental components of a human-computer interaction system?,What is an interactive software system?,0.6326
7,What role do feedback mechanisms play in human-computer interaction?,How can a user interact in human–computer interactions?,0.6316
8,What are the fundamental components of a human-computer interaction system?,How is a user input processed by an interactive computer system?,0.6061
9,How do different types of user interactions affect system performance and user satisfaction?,What does make up the user interface of an interactive computer system?,0.6053
10,What role do feedback mechanisms play in human-computer interaction?,What is a human–computer interaction?,0.6015
11,What are the fundamental components of a human-computer interaction system?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5960
12,What are the fundamental components of a human-computer interaction system?,Why does a user intentionally interact with an interactive computer system?,0.5885
13,What role do feedback mechanisms play in human-computer interaction?,What does make up the user interface of an interactive computer system?,0.5872
14,What are the primary types of user interfaces used in HCI?,What is a human–computer interaction?,0.5810
15,What are the fundamental components of a human-computer interaction system?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5809
16,What are the primary types of user interfaces used in HCI?,How can a user interact in human–computer interactions?,0.5694
17,How do different types of user interactions affect system performance and user satisfaction?,How can a user interact in human–computer interactions?,0.5691
18,What role do feedback mechanisms play in human-computer interaction?,What is an interactive computer system?,0.5628
19,What are the different types of user input methods in HCI?,How is a user input processed by an interactive computer system?,0.5594
20,How does interaction design impact the usability of software applications?,How can a user interact in human–computer interactions?,0.5577
21,How do different types of user interactions affect system performance and user satisfaction?,Why does a user intentionally interact with an interactive computer system?,0.5560
22,What role do feedback mechanisms play in human-computer interaction?,Why does a user intentionally interact with an interactive computer system?,0.5559
23,What role do feedback mechanisms play in human-computer interaction?,What is a complex interactive computer system?,0.5547
24,What are the primary types of user interfaces used in HCI?,What is a complex interactive computer system?,0.5476
25,How do cultural differences influence human-computer interaction design and use?,How can a user interact in human–computer interactions?,0.5451
26,How does interaction design impact the usability of software applications?,What does make up the user interface of an interactive computer system?,0.5449
27,What role do feedback mechanisms play in human-computer interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5421
28,How do cultural differences influence human-computer interaction design and use?,What is a human–computer interaction?,0.5375
29,What role do feedback mechanisms play in human-computer interaction?,How is a user input processed by an interactive computer system?,0.5347
30,What are the primary types of user interfaces used in HCI?,What is an interactive computer system?,0.5331
31,How is user-centered design implemented and what are its core activities?,What does make up a complex user participation?,0.5308
32,What are the different types of user input methods in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5308
33,How does interaction design impact the usability of software applications?,What is a human–computer interaction?,0.5267
34,What role do feedback mechanisms play in human-computer interaction?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.5206
35,What are the main usability principles and heuristics used in HCI?,What is a human–computer interaction?,0.5168
36,How do different types of user interactions affect system performance and user satisfaction?,What is an interactive computer system?,0.5165
37,What are the fundamental components of a human-computer interaction system?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.5065
38,What role do feedback mechanisms play in human-computer interaction?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5063
39,How does interaction design impact the usability of software applications?,What is an interactive software system?,0.5044
