,genCQ,expertCQ,cos_score
0,What are the primary goals of Human-Computer Interaction?,What is a human–computer interaction?,0.7298
1,What are the primary goals of Human-Computer Interaction?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.6917
2,How do cognitive processes influence user interaction with computer systems?,How can a user interact in human–computer interactions?,0.6678
3,What are the primary goals of Human-Computer Interaction?,How can a user interact in human–computer interactions?,0.6647
4,How do cognitive processes influence user interaction with computer systems?,Why does a user intentionally interact with an interactive computer system?,0.6519
5,What are the main components of a human-computer system?,What does make up the user interface of an interactive computer system?,0.6508
6,What types of user interfaces exist in HCI?,What does make up the user interface of an interactive computer system?,0.6419
7,What are the main components of a human-computer system?,What is a human–computer interaction?,0.6273
8,How do cognitive processes influence user interaction with computer systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.6251
9,What are the main components of a human-computer system?,What is a complex interactive computer system?,0.6201
10,How do cognitive processes influence user interaction with computer systems?,What does make up the user interface of an interactive computer system?,0.6181
11,What are the main components of a human-computer system?,What is an interactive computer system?,0.6150
12,What are the primary goals of Human-Computer Interaction?,What is a complex interactive computer system?,0.6126
13,What are the primary goals of Human-Computer Interaction?,What does make up the user interface of an interactive computer system?,0.5969
14,How do cognitive processes influence user interaction with computer systems?,What is an interactive computer system?,0.5943
15,What are the primary goals of Human-Computer Interaction?,What is an interactive computer system?,0.5847
16,What types of user interfaces exist in HCI?,What is a human–computer interaction?,0.5841
17,How do cognitive processes influence user interaction with computer systems?,How is a user input processed by an interactive computer system?,0.5830
18,How do cognitive processes influence user interaction with computer systems?,What is a complex interactive computer system?,0.5818
19,How do cognitive processes influence user interaction with computer systems?,What is a human–computer interaction?,0.5795
20,What types of user interfaces exist in HCI?,How can a user interact in human–computer interactions?,0.5718
21,How do cognitive processes influence user interaction with computer systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5615
22,How is feedback used to improve user interaction in HCI?,How can a user interact in human–computer interactions?,0.5585
23,How do cognitive processes influence user interaction with computer systems?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5558
24,What are the main components of a human-computer system?,How can a user interact in human–computer interactions?,0.5552
25,What are the primary goals of Human-Computer Interaction?,Why does a user intentionally interact with an interactive computer system?,0.5536
26,What types of user interfaces exist in HCI?,What is a complex interactive computer system?,0.5398
27,What methods are used to evaluate user experience in HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.5372
28,What are the main components of a human-computer system?,How is a user input processed by an interactive computer system?,0.5348
29,What are the main components of a human-computer system?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5302
30,What are the primary goals of Human-Computer Interaction?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5271
31,How is usability defined and measured in HCI?,What is a human–computer interaction?,0.5259
32,What types of user interfaces exist in HCI?,What is an interactive computer system?,0.5249
33,What are the primary goals of Human-Computer Interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5222
34,How do cognitive processes influence user interaction with computer systems?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.5082
35,How is feedback used to improve user interaction in HCI?,What does make up the user interface of an interactive computer system?,0.5064
36,How do cognitive processes influence user interaction with computer systems?,What is an interactive software system?,0.5046
37,What types of user interfaces exist in HCI?,What is an interactive software system?,0.5042
38,What are the primary goals of Human-Computer Interaction?,What is an interactive software system?,0.4940
39,What are the primary goals of Human-Computer Interaction?,What does make up a complex user participation?,0.4935
40,How do cognitive processes influence user interaction with computer systems?,How does a user receive an output from an interactive computer system?,0.4921
41,What are the main components of a human-computer system?,What is an interactive software system?,0.4884
42,How is feedback used to improve user interaction in HCI?,Why does a user intentionally interact with an interactive computer system?,0.4875
43,What are the primary goals of Human-Computer Interaction?,How is a user input processed by an interactive computer system?,0.4800
44,What are the main components of a human-computer system?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4792
45,What are the main components of a human-computer system?,Why does a user intentionally interact with an interactive computer system?,0.4761
46,How is feedback used to improve user interaction in HCI?,What is a human–computer interaction?,0.4752
47,How is usability defined and measured in HCI?,What does make up the user interface of an interactive computer system?,0.4750
48,How is usability defined and measured in HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4742
49,What are the main components of a human-computer system?,How does a user receive an output from an interactive computer system?,0.4736
50,What are the primary goals of Human-Computer Interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4719
51,What methods are used to evaluate user experience in HCI?,How can a user interact in human–computer interactions?,0.4676
52,What are the common challenges in designing accessible user interfaces?,How can a user interact in human–computer interactions?,0.4676
53,How do cognitive processes influence user interaction with computer systems?,What does make up a complex user participation?,0.4663
54,How is feedback used to improve user interaction in HCI?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4618
55,What are the key factors affecting user satisfaction in HCI?,What does make up a complex user participation?,0.4605
56,What are the common challenges in designing accessible user interfaces?,What does make up the user interface of an interactive computer system?,0.4601
57,What metrics are used to assess the effectiveness of an HCI system?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4574
58,What role do context and environment play in HCI?,What is a human–computer interaction?,0.4539
59,How is feedback used to improve user interaction in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.4524
60,How is feedback used to improve user interaction in HCI?,How is a user input processed by an interactive computer system?,0.4522
61,What techniques are used in HCI to gather user requirements?,What does make up a complex user participation?,0.4519
62,What methods are used to evaluate user experience in HCI?,What does make up the user interface of an interactive computer system?,0.4509
63,What types of user interfaces exist in HCI?,Why does a user intentionally interact with an interactive computer system?,0.4492
