,genCQ,expertCQ,cos_score
0,What is the definition of human-computer interaction in the context of this ontology?,What is a human–computer interaction?,0.8153
1,What are the main components that constitute a human-computer interaction system?,What is a human–computer interaction?,0.7965
2,What are the main components that constitute a human-computer interaction system?,What does make up the user interface of an interactive computer system?,0.7395
3,What are the main components that constitute a human-computer interaction system?,What is a complex interactive computer system?,0.7300
4,What are the main components that constitute a human-computer interaction system?,What is an interactive computer system?,0.7141
5,What are the main components that constitute a human-computer interaction system?,How can a user interact in human–computer interactions?,0.6863
6,What are the primary types of computer systems involved in HCI?,What is a complex interactive computer system?,0.6728
7,What is the definition of human-computer interaction in the context of this ontology?,How can a user interact in human–computer interactions?,0.6698
8,What is the definition of human-computer interaction in the context of this ontology?,What is an interactive computer system?,0.6487
9,What is the definition of human-computer interaction in the context of this ontology?,What is a complex interactive computer system?,0.6367
10,What is the definition of human-computer interaction in the context of this ontology?,What does make up the user interface of an interactive computer system?,0.6275
11,What are the primary types of computer systems involved in HCI?,What is an interactive computer system?,0.6255
12,What are the typical interaction patterns or techniques utilized in HCI systems?,What is a complex interactive computer system?,0.6146
13,What are the main components that constitute a human-computer interaction system?,What is an interactive software system?,0.6128
14,What are the primary types of computer systems involved in HCI?,What does make up the user interface of an interactive computer system?,0.6000
15,What are the typical interaction patterns or techniques utilized in HCI systems?,How can a user interact in human–computer interactions?,0.5949
16,How are different user goals and motivations represented in HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.5911
17,What are the typical interaction patterns or techniques utilized in HCI systems?,What does make up the user interface of an interactive computer system?,0.5830
18,What are the main components that constitute a human-computer interaction system?,Why does a user intentionally interact with an interactive computer system?,0.5746
19,What is the definition of human-computer interaction in the context of this ontology?,What is an interactive software system?,0.5725
20,What types of tasks are commonly performed by users in HCI systems?,What does make up the user interface of an interactive computer system?,0.5717
21,What are the main components that constitute a human-computer interaction system?,How is a user input processed by an interactive computer system?,0.5689
22,What are the primary types of computer systems involved in HCI?,What is a human–computer interaction?,0.5658
23,What factors affect the user experience in HCI systems?,What does make up the user interface of an interactive computer system?,0.5613
