,genCQ,expertCQ,cos_score
0,What are the primary components of a human-computer interaction system?,What does make up the user interface of an interactive computer system?,0.7393
1,What are the primary components of a human-computer interaction system?,What is a human–computer interaction?,0.7371
2,What are the primary components of a human-computer interaction system?,What is a complex interactive computer system?,0.7061
3,What are the primary components of a human-computer interaction system?,What is an interactive computer system?,0.7025
4,What are the primary components of a human-computer interaction system?,How can a user interact in human–computer interactions?,0.6884
5,What types of input devices are utilized in human-computer interaction?,How is a user input processed by an interactive computer system?,0.6638
6,How is human error modeled and mitigated in human-computer interactions?,How can a user interact in human–computer interactions?,0.6553
7,What types of input devices are utilized in human-computer interaction?,How can a user interact in human–computer interactions?,0.6416
8,What types of input devices are utilized in human-computer interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.6320
9,How is user satisfaction measured in the context of human-computer interaction?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.6298
10,What types of input devices are utilized in human-computer interaction?,What is a human–computer interaction?,0.6274
11,What types of input devices are utilized in human-computer interaction?,What does make up the user interface of an interactive computer system?,0.6146
12,How are user interfaces classified in HCI?,What does make up the user interface of an interactive computer system?,0.6121
13,How is human error modeled and mitigated in human-computer interactions?,What is a human–computer interaction?,0.6105
14,What are the primary components of a human-computer interaction system?,What is an interactive software system?,0.6053
15,Which cognitive models are applied in understanding user behavior in HCI?,How can a user interact in human–computer interactions?,0.5805
16,What types of input devices are utilized in human-computer interaction?,What is an interactive computer system?,0.5805
17,What methodologies are used for evaluating the usability of a user interface?,What does make up the user interface of an interactive computer system?,0.5783
18,What are the primary components of a human-computer interaction system?,Why does a user intentionally interact with an interactive computer system?,0.5778
19,What are the primary components of a human-computer interaction system?,How is a user input processed by an interactive computer system?,0.5778
20,What are the primary components of a human-computer interaction system?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5729
21,What types of data are collected during user interaction studies?,How can a user interact in human–computer interactions?,0.5680
22,How is interaction design methodology structured in the development of HCI systems?,What is a complex interactive computer system?,0.5655
23,How are tasks and user goals represented in HCI models?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.5650
24,How do users interact with adaptive systems in HCI?,How can a user interact in human–computer interactions?,0.5642
25,What are the primary components of a human-computer interaction system?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5575
26,How is interaction design methodology structured in the development of HCI systems?,What does make up the user interface of an interactive computer system?,0.5486
27,What types of input devices are utilized in human-computer interaction?,What is a complex interactive computer system?,0.5478
28,How are users categorized in HCI systems?,What is a User?,0.5417
29,How are user interfaces classified in HCI?,What is a human–computer interaction?,0.5401
30,How do users interact with adaptive systems in HCI?,What does make up the user interface of an interactive computer system?,0.5398
31,How is interaction design methodology structured in the development of HCI systems?,What is a human–computer interaction?,0.5361
32,How do users interact with adaptive systems in HCI?,Why does a user intentionally interact with an interactive computer system?,0.5342
33,How do users interact with adaptive systems in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5276
34,Which cognitive models are applied in understanding user behavior in HCI?,What is a human–computer interaction?,0.5231
35,What are the main principles of user-centered design in HCI?,What does make up the user interface of an interactive computer system?,0.5215
36,What types of feedback mechanisms are incorporated in HCI systems?,What is a complex interactive computer system?,0.5185
37,How is user satisfaction measured in the context of human-computer interaction?,What is a human–computer interaction?,0.5180
38,How is interaction design methodology structured in the development of HCI systems?,What is an interactive software system?,0.5152
39,How are users categorized in HCI systems?,What does make up a complex user participation?,0.5137
40,How do users interact with adaptive systems in HCI?,How is a user input processed by an interactive computer system?,0.5130
41,How is interaction design methodology structured in the development of HCI systems?,How can a user interact in human–computer interactions?,0.5128
42,How is interaction design methodology structured in the development of HCI systems?,What is an interactive computer system?,0.5097
43,What types of data are collected during user interaction studies?,What does make up the user interface of an interactive computer system?,0.5097
44,How are user interfaces classified in HCI?,How can a user interact in human–computer interactions?,0.5090
45,How do users interact with adaptive systems in HCI?,What is an interactive computer system?,0.5051
46,How do users interact with adaptive systems in HCI?,What is a complex interactive computer system?,0.5047
47,Which cognitive models are applied in understanding user behavior in HCI?,What does make up the user interface of an interactive computer system?,0.5021
48,How are users categorized in HCI systems?,What does make up the user interface of an interactive computer system?,0.5002
49,Which cognitive models are applied in understanding user behavior in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4994
50,What methodologies are used for evaluating the usability of a user interface?,How can a user interact in human–computer interactions?,0.4993
