,genCQ,expertCQ,cos_score
0,What constitutes a human-computer interaction event?,What is a human–computer interaction?,0.7976
1,What types of user tasks are supported by interactive systems?,What is an interactive computer system?,0.7557
2,What types of user tasks are supported by interactive systems?,What does make up the user interface of an interactive computer system?,0.7392
3,What types of user tasks are supported by interactive systems?,What is an interactive software system?,0.7335
4,What constitutes a human-computer interaction event?,How can a user interact in human–computer interactions?,0.7285
5,What are the primary components of a user interface?,What does make up the user interface of an interactive computer system?,0.7206
6,What types of user tasks are supported by interactive systems?,What is a complex interactive computer system?,0.6696
7,What types of user tasks are supported by interactive systems?,How is a user input processed by an interactive computer system?,0.6605
8,What kinds of input devices are used in human-computer interaction?,How is a user input processed by an interactive computer system?,0.6568
9,What types of user tasks are supported by interactive systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.6501
10,What types of user tasks are supported by interactive systems?,Why does a user intentionally interact with an interactive computer system?,0.6462
11,What role do cognitive models play in human-computer interaction?,How can a user interact in human–computer interactions?,0.6390
12,How does context of use affect the design of interactive systems?,Why does a user intentionally interact with an interactive computer system?,0.6387
13,What types of user tasks are supported by interactive systems?,How can a user interact in human–computer interactions?,0.6339
14,What role do cognitive models play in human-computer interaction?,What is a human–computer interaction?,0.6333
15,What kinds of input devices are used in human-computer interaction?,How can a user interact in human–computer interactions?,0.6297
16,How does context of use affect the design of interactive systems?,What does make up the user interface of an interactive computer system?,0.6282
17,What kinds of input devices are used in human-computer interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.6260
18,What types of user tasks are supported by interactive systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.6216
19,What kinds of input devices are used in human-computer interaction?,What is a human–computer interaction?,0.6158
20,What kinds of input devices are used in human-computer interaction?,What does make up the user interface of an interactive computer system?,0.6073
21,What constitutes a human-computer interaction event?,What is an interactive computer system?,0.6018
22,How are interaction techniques classified in HCI?,What is a human–computer interaction?,0.5968
23,What constitutes a human-computer interaction event?,What is a complex interactive computer system?,0.5949
24,How are interaction techniques classified in HCI?,How can a user interact in human–computer interactions?,0.5921
25,What types of user tasks are supported by interactive systems?,What is a human–computer interaction?,0.5921
26,What constitutes a human-computer interaction event?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5865
27,What constitutes a human-computer interaction event?,What does make up the user interface of an interactive computer system?,0.5863
28,What types of user tasks are supported by interactive systems?,How does a user receive an output from an interactive computer system?,0.5844
29,How does context of use affect the design of interactive systems?,What is an interactive computer system?,0.5828
30,What constitutes a human-computer interaction event?,Why does a user intentionally interact with an interactive computer system?,0.5808
31,What kinds of input devices are used in human-computer interaction?,What is an interactive computer system?,0.5727
32,How does context of use affect the design of interactive systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5725
33,"How do different interaction styles (e.g., command-line, GUI, voice) compare?",What does make up the user interface of an interactive computer system?,0.5635
34,How does context of use affect the design of interactive systems?,What is an interactive software system?,0.5633
35,What role do cognitive models play in human-computer interaction?,What does make up the user interface of an interactive computer system?,0.5614
36,What role do cognitive models play in human-computer interaction?,What is a complex interactive computer system?,0.5604
37,How is accessibility defined and ensured in interactive systems?,What does make up the user interface of an interactive computer system?,0.5549
38,How are interaction techniques classified in HCI?,What is a complex interactive computer system?,0.5514
39,How does context of use affect the design of interactive systems?,What is a complex interactive computer system?,0.5422
40,What methods are used to evaluate user interfaces?,What does make up the user interface of an interactive computer system?,0.5419
41,What constitutes a human-computer interaction event?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5411
42,How are interaction techniques classified in HCI?,What does make up the user interface of an interactive computer system?,0.5402
43,What are the primary components of a user interface?,What is an interactive computer system?,0.5396
44,What are the primary components of a user interface?,How can a user interact in human–computer interactions?,0.5388
45,What kinds of input devices are used in human-computer interaction?,What is a complex interactive computer system?,0.5387
46,What role do cognitive models play in human-computer interaction?,What is an interactive computer system?,0.5361
