,genCQ,expertCQ,cos_score
0,How do users interact with computer systems?,How can a user interact in human–computer interactions?,0.8183
1,What are the fundamental components of Human-Computer Interaction?,What is a human–computer interaction?,0.8051
2,How do users interact with computer systems?,Why does a user intentionally interact with an interactive computer system?,0.7742
3,How do users interact with computer systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.7603
4,How do users interact with computer systems?,What does make up the user interface of an interactive computer system?,0.7528
5,What are the fundamental components of Human-Computer Interaction?,How can a user interact in human–computer interactions?,0.7345
6,How do users interact with computer systems?,What is an interactive computer system?,0.7287
7,How do users interact with computer systems?,How is a user input processed by an interactive computer system?,0.7141
8,What are the fundamental components of Human-Computer Interaction?,What does make up the user interface of an interactive computer system?,0.7124
9,How do users interact with computer systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.6998
10,How do users interact with computer systems?,How does a user receive an output from an interactive computer system?,0.6822
11,What are the fundamental components of Human-Computer Interaction?,What is a complex interactive computer system?,0.6801
12,What are the ethical considerations in the design and implementation of Human-Computer Interaction?,What is a human–computer interaction?,0.6787
13,How do users interact with computer systems?,What is a complex interactive computer system?,0.6747
14,What are the fundamental components of Human-Computer Interaction?,What is an interactive computer system?,0.6596
15,What role does feedback play in user interactions with computer systems?,What does make up the user interface of an interactive computer system?,0.6502
16,What role does feedback play in user interactions with computer systems?,Why does a user intentionally interact with an interactive computer system?,0.6483
17,How do users interact with computer systems?,What is an interactive software system?,0.6418
18,What role does feedback play in user interactions with computer systems?,How can a user interact in human–computer interactions?,0.6347
19,What role does feedback play in user interactions with computer systems?,What is an interactive computer system?,0.6291
20,What types of user interfaces are commonly used in HCI?,What does make up the user interface of an interactive computer system?,0.6286
21,How do social and cultural factors influence Human-Computer Interaction?,What is a human–computer interaction?,0.6204
22,Which design principles are essential for effective Human-Computer Interaction?,What is a human–computer interaction?,0.6188
23,How do different input devices affect user interaction with computers?,How is a user input processed by an interactive computer system?,0.6179
24,How do users interact with computer systems?,What is a human–computer interaction?,0.6172
25,What are the ethical considerations in the design and implementation of Human-Computer Interaction?,How can a user interact in human–computer interactions?,0.6162
26,How do social and cultural factors influence Human-Computer Interaction?,How can a user interact in human–computer interactions?,0.6162
27,Which design principles are essential for effective Human-Computer Interaction?,How can a user interact in human–computer interactions?,0.6144
28,What role does feedback play in user interactions with computer systems?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.6070
29,How do users interact with computer systems?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5985
30,What role does feedback play in user interactions with computer systems?,How is a user input processed by an interactive computer system?,0.5943
31,How do different input devices affect user interaction with computers?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5927
32,What role does feedback play in user interactions with computer systems?,How does a user receive an output from an interactive computer system?,0.5870
33,How do different input devices affect user interaction with computers?,How can a user interact in human–computer interactions?,0.5726
34,What role does feedback play in user interactions with computer systems?,What is a complex interactive computer system?,0.5694
35,What types of user interfaces are commonly used in HCI?,What is a human–computer interaction?,0.5673
36,What are the fundamental components of Human-Computer Interaction?,What is an interactive software system?,0.5644
37,What types of user interfaces are commonly used in HCI?,How can a user interact in human–computer interactions?,0.5642
38,How is accessibility considered in Human-Computer Interaction design?,What is a human–computer interaction?,0.5639
39,What are the fundamental components of Human-Computer Interaction?,Why does a user intentionally interact with an interactive computer system?,0.5607
40,What role does feedback play in user interactions with computer systems?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5600
41,How is accessibility considered in Human-Computer Interaction design?,How can a user interact in human–computer interactions?,0.5579
42,What role does feedback play in user interactions with computer systems?,What is an interactive software system?,0.5577
43,What are the fundamental components of Human-Computer Interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5568
44,What are the fundamental components of Human-Computer Interaction?,How is a user input processed by an interactive computer system?,0.5564
45,What are the ethical considerations in the design and implementation of Human-Computer Interaction?,Why does a user intentionally interact with an interactive computer system?,0.5560
46,Which design principles are essential for effective Human-Computer Interaction?,What does make up the user interface of an interactive computer system?,0.5473
47,What are the primary methods for evaluating user interfaces?,What does make up the user interface of an interactive computer system?,0.5466
48,How do different input devices affect user interaction with computers?,What does make up the user interface of an interactive computer system?,0.5406
49,What are the fundamental components of Human-Computer Interaction?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.5402
50,How do users interact with computer systems?,What does make up a complex user participation?,0.5346
51,What role does feedback play in user interactions with computer systems?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5330
52,What are the ethical considerations in the design and implementation of Human-Computer Interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.5324
53,How do social and cultural factors influence Human-Computer Interaction?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.5260
54,What role does feedback play in user interactions with computer systems?,What is a human–computer interaction?,0.5252
55,What types of user interfaces are commonly used in HCI?,What is a complex interactive computer system?,0.5213
56,How is accessibility considered in Human-Computer Interaction design?,What does make up the user interface of an interactive computer system?,0.5210
57,What are the ethical considerations in the design and implementation of Human-Computer Interaction?,What does make up the user interface of an interactive computer system?,0.5201
58,How do different input devices affect user interaction with computers?,Why does a user intentionally interact with an interactive computer system?,0.5172
59,What types of user interfaces are commonly used in HCI?,What is an interactive computer system?,0.5137
60,Which design principles are essential for effective Human-Computer Interaction?,What is a complex interactive computer system?,0.5111
61,How do users interact with computer systems?,What is a User?,0.5106
62,What are the fundamental components of Human-Computer Interaction?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.5103
63,How can user experience be measured in HCI?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.5090
64,How do social and cultural factors influence Human-Computer Interaction?,What does make up the user interface of an interactive computer system?,0.5028
65,What are the ethical considerations in the design and implementation of Human-Computer Interaction?,What is an interactive computer system?,0.4988
66,What are the ethical considerations in the design and implementation of Human-Computer Interaction?,What is a complex interactive computer system?,0.4972
67,What are the common usability issues encountered in HCI?,How can a user interact in human–computer interactions?,0.4909
68,What cognitive models are relevant to the study of HCI?,What is a human–computer interaction?,0.4874
69,What are the primary methods for evaluating user interfaces?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4869
70,What types of user interfaces are commonly used in HCI?,What is an interactive software system?,0.4828
71,Which design principles are essential for effective Human-Computer Interaction?,What is an interactive computer system?,0.4806
72,What are the fundamental components of Human-Computer Interaction?,What does make up a complex user participation?,0.4802
73,What are the common usability issues encountered in HCI?,What is a human–computer interaction?,0.4799
74,How are user needs and preferences identified and incorporated into HCI design?,What does make up the user interface of an interactive computer system?,0.4798
75,What role does feedback play in user interactions with computer systems?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4783
76,What are the primary methods for evaluating user interfaces?,How can a user interact in human–computer interactions?,0.4767
77,Which design principles are essential for effective Human-Computer Interaction?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4767
78,How do social and cultural factors influence Human-Computer Interaction?,Why does a user intentionally interact with an interactive computer system?,0.4760
79,What are the fundamental components of Human-Computer Interaction?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4716
80,How can user experience be measured in HCI?,How can a user interact in human–computer interactions?,0.4692
81,How do different input devices affect user interaction with computers?,What is a human–computer interaction?,0.4688
82,What role does feedback play in user interactions with computer systems?,What does make up a complex user participation?,0.4649
83,How do social and cultural factors influence Human-Computer Interaction?,What is a complex interactive computer system?,0.4642
84,How do different input devices affect user interaction with computers?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4598
85,How do different input devices affect user interaction with computers?,What is an interactive computer system?,0.4582
86,Which design principles are essential for effective Human-Computer Interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4572
87,Which design principles are essential for effective Human-Computer Interaction?,Why does a user intentionally interact with an interactive computer system?,0.4569
88,What types of user interfaces are commonly used in HCI?,Why does a user intentionally interact with an interactive computer system?,0.4564
89,How do social and cultural factors influence Human-Computer Interaction?,What does make up a complex user participation?,0.4547
90,What are the ethical considerations in the design and implementation of Human-Computer Interaction?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4530
91,What are the common usability issues encountered in HCI?,What does make up the user interface of an interactive computer system?,0.4522
92,How is accessibility considered in Human-Computer Interaction design?,What is an interactive computer system?,0.4506
93,What are the ethical considerations in the design and implementation of Human-Computer Interaction?,"Considering the human–computer interaction, how can a user participation cause another user participation?",0.4504
94,How are user needs and preferences identified and incorporated into HCI design?,What does make up a complex user participation?,0.4503
95,What cognitive models are relevant to the study of HCI?,What is a complex interactive computer system?,0.4502
96,How can user experience be measured in HCI?,What does make up the user interface of an interactive computer system?,0.4460
97,How do different input devices affect user interaction with computers?,How does a user receive an output from an interactive computer system?,0.4443
98,How do users interact with computer systems?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4391
99,How do social and cultural factors influence Human-Computer Interaction?,What is an interactive computer system?,0.4388
100,How is accessibility considered in Human-Computer Interaction design?,Why does a user intentionally interact with an interactive computer system?,0.4359
101,What are the fundamental components of Human-Computer Interaction?,How does a user receive an output from an interactive computer system?,0.4340
102,How do social and cultural factors influence Human-Computer Interaction?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4338
103,What types of user interfaces are commonly used in HCI?,"Considering intentionality, how can a user interact with an interactive computer system?",0.4266
104,How do social and cultural factors influence Human-Computer Interaction?,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,0.4246
105,How can user experience be measured in HCI?,What is a human–computer interaction?,0.4239
