,genCQs,best_expertCQs,best_cos_score
0,What are common practices in designing and reporting empirical research carried out by RE researchers and practitioners?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6116
1,What recommended practices reported in the literature do RE researchers and practitioners consider useful for designing and reporting empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6288
2,Do RE researchers usually formulate the research questions in their empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6224
3,Do RE researchers usually describe the population in their empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5688
4,Do RE researchers usually define a conceptual framework for the phenomena to be investigated?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5866
5,Do RE researchers usually operationalize the concepts of this conceptual framework?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6342
6,Do RE researchers validate these operationalizations?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5164
7,Do RE researchers usually justify the acquisition process of the object of study for empirical research?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6514
8,Do RE researchers consider any ethical issue in their research involving human subjects?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.533
9,Do RE researchers usually justify the representativeness of the object of study for the population in their empirical research?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6244
10,Do RE researchers consider all the assumptions of inference techniques to be used in their empirical research?,Do authors report that assumptions and limitations of statistical methods are met before using them?,0.6772
11,Do RE researchers plan the procedures to be followed in the experimental treatment?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5712
12,Do RE researchers specify any instruments needed to apply the treatments of their experimental research?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6073
13,Do RE researchers specify any instruments needed for measurement?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5235
14,Do RE researchers specify procedures to be followed when performing measurements?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.5359
15,Do RE researchers usually explain their observations in terms of underlying mechanisms or available theories?,How many studies incorporate theories?,0.5995
